#Variables:
#pr_CCSM4_rcp45(mm):Precipitation
#pr_GFDL-ESM2M_rcp45(mm):Precipitation
#pr_GFDL-ESM2G_rcp45(mm):Precipitation
#pr_HadGEM2-CC365_rcp45(mm):Precipitation
#pr_MIROC5_rcp45(mm):Precipitation
#pr_NorESM1-M_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
#pr_bcc-csm1-1_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,pr_CCSM4_rcp45(mm),pr_GFDL-ESM2M_rcp45(mm),pr_GFDL-ESM2G_rcp45(mm),pr_HadGEM2-CC365_rcp45(mm),pr_MIROC5_rcp45(mm),pr_NorESM1-M_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm)"
""
yyyy-mm-dd,pr_CCSM4_rcp45(mm),pr_GFDL-ESM2M_rcp45(mm),pr_GFDL-ESM2G_rcp45(mm),pr_HadGEM2-CC365_rcp45(mm),pr_MIROC5_rcp45(mm),pr_NorESM1-M_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm),pr_bcc-csm1-1_rcp45(mm)
2016-11-03,0.363889,0.000000,0.000000,0.000000,0.481870,0.000000,7.865427,7.865427,7.865427,7.865427
2016-11-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.840904,1.840904,1.840904,1.840904
2016-11-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.776964,2.776964,2.776964,2.776964
2016-11-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.736732,1.736732,1.736732,1.736732
2016-11-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-08,0.000000,2.205557,0.000000,2.606534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-09,0.000000,1.475098,0.000000,0.000000,0.000000,1.328409,0.000000,0.000000,0.000000,0.000000
2016-11-10,0.000000,1.013362,0.000000,4.315889,0.481349,0.000000,3.735886,3.735886,3.735886,3.735886
2016-11-11,0.000000,0.000000,5.060612,6.785811,0.386422,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-12,0.000000,0.000000,1.875460,6.532487,0.000000,1.646708,0.855760,0.855760,0.855760,0.855760
2016-11-13,0.000000,0.445826,0.481040,0.283597,0.000000,1.986106,0.000000,0.000000,0.000000,0.000000
2016-11-14,0.000000,0.000000,0.000000,0.000000,0.000000,2.543864,0.000000,0.000000,0.000000,0.000000
2016-11-15,0.000000,0.000000,0.000000,0.000000,0.000000,8.613466,0.000000,0.000000,0.000000,0.000000
2016-11-16,0.000000,0.000000,0.000000,0.000000,0.000000,1.427703,0.000000,0.000000,0.000000,0.000000
2016-11-17,0.000000,0.000000,0.000000,0.801489,0.000000,7.338461,0.000000,0.000000,0.000000,0.000000
2016-11-18,0.000000,0.000000,0.000000,0.000000,0.541669,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-19,0.000000,0.000000,0.000000,0.000000,0.798288,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-20,0.000000,0.000000,0.000000,0.777783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-21,0.000000,0.000000,0.000000,3.973937,0.285545,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-22,0.723127,0.000000,0.000000,3.521547,1.225929,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-23,0.000000,0.000000,0.000000,1.341058,1.159871,1.209302,0.000000,0.000000,0.000000,0.000000
2016-11-24,0.354487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-25,9.311093,0.000000,0.000000,0.643062,1.193584,0.000000,1.210661,1.210661,1.210661,1.210661
2016-11-26,2.883630,0.000000,0.000000,2.981822,7.183787,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-27,0.000000,0.000000,1.348775,3.598232,5.289920,0.000000,1.592469,1.592469,1.592469,1.592469
2016-11-28,0.000000,0.000000,0.507749,0.971538,7.098306,0.000000,4.643472,4.643472,4.643472,4.643472
2016-11-29,0.487426,0.000000,0.623489,0.000000,1.171997,0.000000,0.000000,0.000000,0.000000,0.000000
2016-11-30,5.739138,0.000000,0.000000,0.000000,0.429776,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-01,0.343626,0.000000,0.000000,0.000000,0.000000,1.254279,0.000000,0.000000,0.000000,0.000000
2016-12-02,0.000000,2.862215,1.076642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-03,0.000000,4.110369,1.172049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-06,0.000000,0.000000,0.000000,1.658249,0.000000,0.000000,1.146119,1.146119,1.146119,1.146119
2016-12-07,0.000000,0.341849,0.000000,1.242180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-08,0.000000,3.773065,0.000000,0.000000,0.000000,0.000000,3.507788,3.507788,3.507788,3.507788
2016-12-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-10,2.050004,0.000000,0.000000,0.000000,0.000000,0.000000,1.873726,1.873726,1.873726,1.873726
2016-12-11,0.291810,0.000000,0.000000,0.000000,0.000000,0.000000,7.502254,7.502254,7.502254,7.502254
2016-12-12,0.723038,0.000000,1.836908,0.000000,0.561333,0.000000,0.620511,0.620511,0.620511,0.620511
2016-12-13,0.000000,0.000000,1.844545,0.000000,0.000000,0.000000,0.938784,0.938784,0.938784,0.938784
2016-12-14,0.561447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-16,0.000000,0.000000,0.000000,2.420889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-17,0.000000,0.000000,0.000000,4.450993,0.000000,0.000000,0.463760,0.463760,0.463760,0.463760
2016-12-18,0.428123,0.000000,0.000000,0.000000,0.287900,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-19,0.673979,0.285089,0.000000,0.000000,0.000000,0.000000,0.645239,0.645239,0.645239,0.645239
2016-12-20,2.717645,0.000000,4.950693,0.000000,0.000000,0.000000,1.253749,1.253749,1.253749,1.253749
2016-12-21,4.076524,0.000000,8.511068,0.000000,0.000000,1.401625,0.000000,0.000000,0.000000,0.000000
2016-12-22,6.935242,0.000000,0.000000,0.000000,0.000000,1.781724,1.410607,1.410607,1.410607,1.410607
2016-12-23,7.895277,0.000000,0.000000,0.000000,0.000000,0.000000,0.474157,0.474157,0.474157,0.474157
2016-12-24,8.203548,0.000000,0.000000,0.000000,0.000000,0.000000,1.378453,1.378453,1.378453,1.378453
2016-12-25,10.553855,0.000000,0.000000,0.000000,0.000000,1.594068,3.785892,3.785892,3.785892,3.785892
2016-12-26,0.000000,0.000000,0.000000,1.551344,0.000000,5.622990,0.000000,0.000000,0.000000,0.000000
2016-12-27,7.817064,0.000000,0.000000,0.000000,0.000000,4.459356,0.000000,0.000000,0.000000,0.000000
2016-12-28,1.092471,0.000000,0.393611,0.000000,0.000000,1.593717,0.640218,0.640218,0.640218,0.640218
2016-12-29,0.000000,0.000000,3.110141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2016-12-30,0.000000,0.000000,1.356488,0.716987,0.000000,0.000000,0.362668,0.362668,0.362668,0.362668
2016-12-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-01,0.000000,0.000000,0.000000,0.000000,0.651334,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.281117,0.000000,0.000000,0.000000,0.000000
2017-01-03,0.000000,0.636677,0.000000,0.000000,0.000000,0.590387,0.000000,0.000000,0.000000,0.000000
2017-01-04,0.000000,0.497118,0.000000,0.000000,1.476596,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-06,0.000000,0.000000,0.000000,0.000000,0.000000,1.689640,18.324575,18.324575,18.324575,18.324575
2017-01-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.448610,20.448610,20.448610,20.448610
2017-01-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.903242,10.509171,10.509171,10.509171,10.509171
2017-01-09,0.000000,0.000000,0.000000,0.000000,0.000000,4.281340,0.000000,0.000000,0.000000,0.000000
2017-01-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-11,0.000000,0.000000,0.000000,0.000000,0.000000,1.681458,0.000000,0.000000,0.000000,0.000000
2017-01-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.643841,0.643841,0.643841,0.643841
2017-01-16,0.000000,0.000000,0.000000,3.589493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-17,0.000000,0.000000,0.000000,2.727225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-18,0.000000,0.642306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-19,0.000000,3.760806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-20,0.000000,2.337303,0.000000,0.950391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-21,0.000000,2.551421,0.000000,1.752442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-22,0.000000,5.981174,0.000000,0.300001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-23,0.000000,0.556701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-24,0.747720,0.000000,1.215360,0.000000,0.000000,0.000000,3.385030,3.385030,3.385030,3.385030
2017-01-25,0.000000,0.000000,0.000000,0.422941,0.000000,0.000000,6.295356,6.295356,6.295356,6.295356
2017-01-26,0.313080,0.000000,0.000000,0.000000,0.000000,0.000000,0.850648,0.850648,0.850648,0.850648
2017-01-27,0.000000,0.000000,0.682296,0.691016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-01-28,0.000000,0.000000,0.000000,1.407278,0.000000,0.315457,0.000000,0.000000,0.000000,0.000000
2017-01-29,0.000000,0.000000,0.000000,1.350557,0.000000,1.134890,0.000000,0.000000,0.000000,0.000000
2017-01-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.310021,3.690466,3.690466,3.690466,3.690466
2017-01-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.877125,2.877125,2.877125,2.877125
2017-02-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.557166,0.000000,0.000000,0.000000,0.000000
2017-02-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-04,0.000000,0.000000,0.861324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-05,0.000000,0.568636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-06,0.000000,0.841138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-07,0.000000,3.326848,1.168211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-08,0.000000,0.896503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-11,0.000000,0.000000,0.000000,4.358659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-12,0.000000,0.314796,0.000000,5.772677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-13,0.000000,4.862991,0.000000,1.005416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-14,0.000000,1.037660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-15,0.000000,9.207608,0.000000,0.000000,0.000000,0.000000,0.293480,0.293480,0.293480,0.293480
2017-02-16,1.795348,9.200367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-17,0.000000,4.016329,0.978140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-18,0.491990,4.834400,0.000000,0.000000,0.000000,0.329967,0.000000,0.000000,0.000000,0.000000
2017-02-19,0.000000,0.296568,5.707426,0.000000,0.000000,1.821129,0.000000,0.000000,0.000000,0.000000
2017-02-20,0.000000,2.860416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-22,0.000000,1.520003,0.000000,0.473988,0.728352,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-23,0.000000,3.467865,0.000000,2.403377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-24,1.345474,0.000000,0.000000,3.451741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-02-25,0.601305,0.569898,0.753808,1.415404,0.000000,0.666403,0.000000,0.000000,0.000000,0.000000
2017-02-26,1.379811,1.293086,1.082112,3.811805,0.567393,6.787544,0.000000,0.000000,0.000000,0.000000
2017-02-27,0.462358,0.000000,0.621038,0.000000,0.000000,7.883978,0.000000,0.000000,0.000000,0.000000
2017-02-28,0.000000,0.000000,0.483555,0.000000,0.000000,3.899617,0.000000,0.000000,0.000000,0.000000
2017-03-01,2.505565,0.000000,0.000000,0.000000,0.000000,0.898186,0.000000,0.000000,0.000000,0.000000
2017-03-02,0.000000,0.000000,0.000000,0.280128,0.000000,9.082367,0.000000,0.000000,0.000000,0.000000
2017-03-03,0.000000,0.000000,0.000000,0.000000,0.000000,6.219612,0.000000,0.000000,0.000000,0.000000
2017-03-04,1.395008,0.000000,0.302356,0.000000,2.096716,0.538963,0.000000,0.000000,0.000000,0.000000
2017-03-05,0.000000,0.000000,0.000000,0.000000,2.831772,0.490042,0.000000,0.000000,0.000000,0.000000
2017-03-06,2.308837,0.000000,0.000000,0.000000,1.471272,3.208753,0.000000,0.000000,0.000000,0.000000
2017-03-07,7.419152,0.000000,0.000000,0.000000,1.006378,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-08,0.000000,0.467750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-09,2.781422,0.844131,1.898704,0.000000,2.665500,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-10,0.872119,1.752601,0.000000,0.000000,8.980109,0.000000,2.841766,2.841766,2.841766,2.841766
2017-03-11,1.355071,0.792191,1.056530,0.000000,1.951768,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-12,8.276777,0.377127,1.220688,0.000000,0.000000,0.000000,1.351041,1.351041,1.351041,1.351041
2017-03-13,2.486035,1.539805,0.000000,0.000000,0.000000,0.891888,1.891494,1.891494,1.891494,1.891494
2017-03-14,0.000000,0.000000,0.000000,0.000000,0.000000,1.538557,1.254979,1.254979,1.254979,1.254979
2017-03-15,1.735337,0.000000,0.000000,1.979513,0.000000,0.000000,0.860467,0.860467,0.860467,0.860467
2017-03-16,0.330134,0.000000,0.000000,0.000000,0.000000,0.000000,0.326305,0.326305,0.326305,0.326305
2017-03-17,3.378311,0.000000,1.690104,0.806261,0.000000,0.000000,0.321325,0.321325,0.321325,0.321325
2017-03-18,1.319694,0.000000,2.604743,3.151901,5.395683,0.000000,6.219248,6.219248,6.219248,6.219248
2017-03-19,0.000000,0.000000,0.000000,8.416091,1.276446,1.673940,0.000000,0.000000,0.000000,0.000000
2017-03-20,0.000000,0.000000,0.000000,2.473654,3.577914,1.668854,0.000000,0.000000,0.000000,0.000000
2017-03-21,5.825163,1.620539,0.000000,0.000000,1.785336,0.000000,1.435157,1.435157,1.435157,1.435157
2017-03-22,3.435876,0.000000,0.000000,0.480822,0.000000,1.968516,8.394827,8.394827,8.394827,8.394827
2017-03-23,7.765510,0.756587,0.000000,1.120153,0.000000,3.503497,0.518332,0.518332,0.518332,0.518332
2017-03-24,0.000000,0.000000,7.759276,10.165787,3.720340,1.541768,0.000000,0.000000,0.000000,0.000000
2017-03-25,0.000000,0.000000,4.514823,0.885597,1.409253,0.282117,1.766838,1.766838,1.766838,1.766838
2017-03-26,0.717429,0.000000,0.000000,0.000000,6.003565,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-27,0.000000,0.000000,0.000000,2.699003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-28,0.000000,0.318666,0.986434,1.332570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-03-29,0.288389,0.000000,2.640828,7.582363,0.000000,5.601299,0.000000,0.000000,0.000000,0.000000
2017-03-30,1.216014,0.000000,0.525279,1.574971,0.000000,0.365300,0.000000,0.000000,0.000000,0.000000
2017-03-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.840126,2.840126,2.840126,2.840126
2017-04-01,1.153929,0.000000,0.000000,0.000000,0.000000,0.372186,0.000000,0.000000,0.000000,0.000000
2017-04-02,2.380454,0.000000,0.000000,3.123253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-03,0.000000,0.000000,0.000000,5.263084,0.000000,0.000000,0.534834,0.534834,0.534834,0.534834
2017-04-04,0.000000,0.000000,0.693154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-05,0.000000,0.349515,1.827588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-06,0.000000,18.615883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-07,0.000000,2.063162,0.554646,0.000000,5.824006,0.000000,0.503381,0.503381,0.503381,0.503381
2017-04-08,0.000000,1.869747,0.000000,0.000000,10.885165,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-09,0.000000,18.619789,0.000000,0.000000,1.319915,0.321940,7.153683,7.153683,7.153683,7.153683
2017-04-10,0.000000,2.234476,0.558706,0.000000,0.000000,0.000000,0.566766,0.566766,0.566766,0.566766
2017-04-11,0.000000,0.832035,0.579315,0.000000,0.000000,0.000000,2.289600,2.289600,2.289600,2.289600
2017-04-12,0.000000,0.000000,3.358510,0.000000,0.000000,0.000000,20.246832,20.246832,20.246832,20.246832
2017-04-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.185200,1.185200,1.185200,1.185200
2017-04-14,1.671983,0.877702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-15,1.168914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-16,4.760821,2.250977,0.000000,2.623597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-17,0.634582,5.486548,2.532680,2.318743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-18,0.628989,0.334405,0.000000,1.801919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-19,7.235069,0.000000,0.000000,2.052428,0.000000,0.560151,0.000000,0.000000,0.000000,0.000000
2017-04-20,0.000000,4.214920,0.000000,1.918466,0.000000,0.691620,0.762455,0.762455,0.762455,0.762455
2017-04-21,0.000000,0.000000,4.518759,0.480206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-22,0.401178,0.000000,3.453977,7.625619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-23,0.000000,0.000000,1.770411,5.769703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-24,0.000000,0.000000,0.000000,3.020951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-25,0.287113,0.000000,0.000000,1.138080,0.000000,0.366887,0.000000,0.000000,0.000000,0.000000
2017-04-26,0.000000,0.543140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-27,0.000000,0.649847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-28,0.000000,1.277161,5.548604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-04-29,0.000000,0.000000,0.000000,1.433319,0.000000,2.210724,0.000000,0.000000,0.000000,0.000000
2017-04-30,1.298883,0.000000,0.000000,1.377869,0.775940,8.951414,0.000000,0.000000,0.000000,0.000000
2017-05-01,2.201881,0.285066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-02,0.000000,0.371114,0.000000,0.000000,0.000000,0.000000,0.292153,0.292153,0.292153,0.292153
2017-05-03,0.000000,0.000000,0.000000,0.000000,1.081781,0.000000,3.510210,3.510210,3.510210,3.510210
2017-05-04,0.000000,0.000000,0.000000,1.891846,1.740770,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-05,0.000000,0.000000,0.000000,0.000000,4.551997,3.305968,0.834446,0.834446,0.834446,0.834446
2017-05-06,0.000000,5.815172,0.000000,0.000000,4.481563,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-07,0.000000,14.271443,0.000000,0.000000,0.000000,0.878030,0.000000,0.000000,0.000000,0.000000
2017-05-08,0.000000,1.753640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-10,0.000000,0.799326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-11,0.000000,5.341596,0.000000,0.000000,0.000000,0.000000,2.213548,2.213548,2.213548,2.213548
2017-05-12,0.000000,7.156484,0.000000,3.704635,0.000000,0.000000,0.900779,0.900779,0.900779,0.900779
2017-05-13,0.000000,0.000000,0.000000,0.000000,4.652917,0.000000,4.608608,4.608608,4.608608,4.608608
2017-05-14,0.000000,3.062765,0.000000,0.000000,6.158471,0.000000,6.172488,6.172488,6.172488,6.172488
2017-05-15,0.000000,5.729156,0.000000,0.000000,4.564672,0.000000,0.926332,0.926332,0.926332,0.926332
2017-05-16,0.000000,0.000000,0.000000,0.000000,4.497238,0.000000,0.534114,0.534114,0.534114,0.534114
2017-05-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.319546,1.319546,1.319546,1.319546
2017-05-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.597773,0.597773,0.597773,0.597773
2017-05-19,0.000000,1.345111,0.000000,0.887120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-20,0.726719,0.000000,0.000000,0.000000,1.038167,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.763333,0.763333,0.763333,0.763333
2017-05-22,0.000000,0.000000,0.000000,0.000000,0.513411,0.000000,1.003889,1.003889,1.003889,1.003889
2017-05-23,0.000000,0.000000,0.000000,0.330473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.934497,0.934497,0.934497,0.934497
2017-05-25,0.000000,0.906189,0.000000,0.000000,0.000000,0.000000,0.515355,0.515355,0.515355,0.515355
2017-05-26,0.000000,1.341771,0.000000,0.000000,0.000000,0.000000,1.001819,1.001819,1.001819,1.001819
2017-05-27,0.000000,9.371815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-28,0.000000,6.030468,0.000000,0.000000,0.444230,0.000000,0.000000,0.000000,0.000000,0.000000
2017-05-29,0.000000,9.661581,0.000000,1.888785,0.000000,0.000000,1.216435,1.216435,1.216435,1.216435
2017-05-30,0.000000,21.004572,0.368152,0.000000,0.000000,0.000000,10.820811,10.820811,10.820811,10.820811
2017-05-31,0.000000,0.000000,0.976165,0.000000,0.000000,0.692410,0.995142,0.995142,0.995142,0.995142
2017-06-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.504412,1.504412,1.504412,1.504412
2017-06-02,0.000000,0.000000,1.488849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-06-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-06-04,0.000000,1.408092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-06-05,0.449928,5.113274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2017-06-06,0.000000,0.000000,0.000000,0.000000,0.454504,0.000000,0.000000,0.000000,0.000000,0.000000
2017-06-07,0.000000,2.071837,0.000000,0.000000,0.000000,0.453113,0.000000,0.000000,0.000000,0.000000
2017-06-08,0.000000,3.911674,0.000000,0.000000,0.000000,0.298228,0.000000,0.000000,0.000000,0.000000
2017-06-09,0.295793,0.408710,0.000000,0.000000,0.000000,1.167914,0.000000,0.000000,0.000000,0.000000
2017-06-10,0.000000,0.845631,0.000000,0.000000,0.000000,4.253508,0.000000,0.000000,0.000000,0.000000
