#Variables:
#rsds_CCSM4_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2M_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2G_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_HadGEM2-CC365_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_MIROC5_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_NorESM1-M_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_rsds_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,rsds_CCSM4_rcp45(Wm-2),rsds_GFDL-ESM2M_rcp45(Wm-2),rsds_GFDL-ESM2G_rcp45(Wm-2),rsds_HadGEM2-CC365_rcp45(Wm-2),rsds_MIROC5_rcp45(Wm-2),rsds_NorESM1-M_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2)"
""
yyyy-mm-dd,rsds_CCSM4_rcp45(Wm-2),rsds_GFDL-ESM2M_rcp45(Wm-2),rsds_GFDL-ESM2G_rcp45(Wm-2),rsds_HadGEM2-CC365_rcp45(Wm-2),rsds_MIROC5_rcp45(Wm-2),rsds_NorESM1-M_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2),rsds_bcc-csm1-1_rcp45(Wm-2)
2065-04-08,285.258270,92.985779,211.791794,197.612808,271.089111,239.303345,248.797867,248.797867,248.797867,248.797867
2065-04-09,219.141129,187.003708,264.457977,232.210037,282.931946,266.823853,246.513397,246.513397,246.513397,246.513397
2065-04-10,158.464691,230.426651,116.689674,230.258453,278.589966,284.356018,267.695526,267.695526,267.695526,267.695526
2065-04-11,194.826614,248.018875,147.808929,191.173279,271.134979,266.277100,273.316711,273.316711,273.316711,273.316711
2065-04-12,151.451477,240.528107,163.761948,226.244629,281.737122,227.296829,262.986877,262.986877,262.986877,262.986877
2065-04-13,195.708282,134.065460,255.704483,264.553192,286.365082,286.473297,241.559204,241.559204,241.559204,241.559204
2065-04-14,278.488312,180.765381,271.627045,271.792145,286.584351,288.600708,134.195435,134.195435,134.195435,134.195435
2065-04-15,291.829651,213.398636,266.975189,272.720306,271.116211,290.400452,165.223206,165.223206,165.223206,165.223206
2065-04-16,279.733490,248.787445,202.465179,236.985001,242.665344,254.871536,227.749069,227.749069,227.749069,227.749069
2065-04-17,228.365738,182.160812,233.761063,228.443924,211.152405,305.135468,258.164093,258.164093,258.164093,258.164093
2065-04-18,204.627625,237.663910,290.872192,195.199356,227.873001,304.587128,260.547089,260.547089,260.547089,260.547089
2065-04-19,245.686508,232.995117,266.739258,170.003220,210.144257,300.278931,188.776489,188.776489,188.776489,188.776489
2065-04-20,271.169556,152.757324,217.876648,225.804382,197.139664,231.568039,207.052368,207.052368,207.052368,207.052368
2065-04-21,239.275009,215.849731,251.527557,256.617828,238.565140,217.116577,283.811920,283.811920,283.811920,283.811920
2065-04-22,274.255707,224.719757,292.375519,245.612549,235.596756,252.750168,303.560364,303.560364,303.560364,303.560364
2065-04-23,303.495697,295.679718,302.361603,164.932190,206.628693,267.613525,281.640442,281.640442,281.640442,281.640442
2065-04-24,307.125580,211.201202,306.496338,97.016846,236.740967,178.518097,307.397705,307.397705,307.397705,307.397705
2065-04-25,279.286316,151.179810,206.298889,110.141624,290.524414,231.976288,311.471619,311.471619,311.471619,311.471619
2065-04-26,253.316193,220.114609,248.932556,164.716904,278.384064,299.320435,310.589630,310.589630,310.589630,310.589630
2065-04-27,305.934662,217.160583,304.993561,214.304749,233.839294,310.489319,314.153564,314.153564,314.153564,314.153564
2065-04-28,315.390991,262.895447,287.211182,253.852417,229.330154,311.764832,312.914490,312.914490,312.914490,312.914490
2065-04-29,296.899658,266.780762,272.504486,258.206940,240.073914,308.666656,314.332214,314.332214,314.332214,314.332214
2065-04-30,294.536285,138.283691,276.397308,245.791519,282.008881,274.403870,313.458588,313.458588,313.458588,313.458588
2065-05-01,323.105591,155.182022,238.465424,248.322159,305.009491,199.982132,324.170502,324.170502,324.170502,324.170502
2065-05-02,315.714386,301.653656,296.280914,314.023834,308.531860,188.571518,325.846710,325.846710,325.846710,325.846710
2065-05-03,319.554230,319.390411,243.375122,321.731567,232.031662,212.321396,291.342773,291.342773,291.342773,291.342773
2065-05-04,313.747894,185.986099,285.598145,319.738800,316.866760,218.145020,312.035675,312.035675,312.035675,312.035675
2065-05-05,231.879288,192.696854,285.333374,305.774109,319.410034,302.601105,319.744965,319.744965,319.744965,319.744965
2065-05-06,162.109024,210.561584,297.549469,270.295258,279.073730,326.563171,295.684418,295.684418,295.684418,295.684418
2065-05-07,222.141815,215.684204,323.866821,210.039856,290.067596,327.305054,192.567032,192.567032,192.567032,192.567032
2065-05-08,315.484100,296.163666,314.714050,221.693497,197.492615,324.042053,134.713821,134.713821,134.713821,134.713821
2065-05-09,313.052612,325.120636,319.674622,271.728638,239.265366,320.038544,157.306351,157.306351,157.306351,157.306351
2065-05-10,323.227478,325.158997,318.554932,304.626923,303.677490,324.963043,206.512741,206.512741,206.512741,206.512741
2065-05-11,299.046997,317.291229,304.600647,322.163422,318.181458,317.532501,255.438766,255.438766,255.438766,255.438766
2065-05-12,294.044647,235.635239,326.735474,322.526886,322.892120,332.064301,264.371948,264.371948,264.371948,264.371948
2065-05-13,325.241882,279.163513,316.259186,322.046204,314.523865,329.339050,288.998535,288.998535,288.998535,288.998535
2065-05-14,329.584076,298.890747,310.760040,321.904144,328.414368,329.435425,299.023773,299.023773,299.023773,299.023773
2065-05-15,312.252319,323.380676,328.501831,307.053253,337.007202,209.544846,310.260986,310.260986,310.260986,310.260986
2065-05-16,263.415405,293.028107,336.560974,294.572235,302.379333,244.469925,307.902893,307.902893,307.902893,307.902893
2065-05-17,315.580078,305.817841,331.735413,271.478546,332.612549,277.264069,323.676758,323.676758,323.676758,323.676758
2065-05-18,315.470947,161.798996,331.722809,314.759644,258.016785,241.007599,316.523956,316.523956,316.523956,316.523956
2065-05-19,319.355560,286.225677,331.816589,308.421906,338.519257,213.529419,297.748993,297.748993,297.748993,297.748993
2065-05-20,211.180527,329.289612,333.674347,245.428757,327.018951,223.122574,220.918991,220.918991,220.918991,220.918991
2065-05-21,158.499161,333.048981,331.948242,320.742188,270.628082,275.832672,292.248566,292.248566,292.248566,292.248566
2065-05-22,258.992859,329.466583,334.772827,309.414520,257.680420,328.349304,329.034271,329.034271,329.034271,329.034271
2065-05-23,261.397369,337.610840,334.737976,327.319183,300.314026,331.388153,306.692261,306.692261,306.692261,306.692261
2065-05-24,219.340469,338.272919,338.514404,330.426147,179.497559,327.098389,211.166565,211.166565,211.166565,211.166565
2065-05-25,306.081512,334.826965,294.577820,330.962646,326.976807,326.265320,285.215515,285.215515,285.215515,285.215515
2065-05-26,328.708069,331.058563,308.851196,336.697144,330.144958,257.492737,334.217316,334.217316,334.217316,334.217316
2065-05-27,329.063995,334.332397,339.720032,336.987122,332.260651,321.269775,320.081146,320.081146,320.081146,320.081146
2065-05-28,334.676422,338.920563,331.345306,336.529480,338.663269,332.457245,332.394012,332.394012,332.394012,332.394012
2065-05-29,264.961639,321.465729,338.700684,337.109283,339.154724,335.642914,331.461761,331.461761,331.461761,331.461761
2065-05-30,331.845276,282.377869,340.227936,335.655518,338.035675,334.659637,272.307251,272.307251,272.307251,272.307251
2065-05-31,335.831573,339.095917,330.223297,292.237762,338.010468,337.797424,215.001282,215.001282,215.001282,215.001282
2065-06-01,315.182312,340.035614,332.941895,197.455872,339.547546,337.441956,326.575378,326.575378,326.575378,326.575378
2065-06-02,320.700256,338.612152,332.259064,236.812561,337.337280,332.028015,315.392334,315.392334,315.392334,315.392334
2065-06-03,334.342499,335.884369,274.221039,330.103851,336.721344,213.671799,323.906647,323.906647,323.906647,323.906647
2065-06-04,340.177277,340.906799,218.147629,328.012268,336.133667,328.725250,329.861328,329.861328,329.861328,329.861328
2065-06-05,339.657501,343.533997,210.031372,337.130096,337.276276,330.912231,335.412201,335.412201,335.412201,335.412201
2065-06-06,342.750580,339.590759,315.066803,334.231171,336.058777,334.754364,328.617279,328.617279,328.617279,328.617279
2065-06-07,343.702637,333.383545,284.314240,335.737000,338.651947,325.646271,303.031708,303.031708,303.031708,303.031708
2065-06-08,342.609222,335.702209,253.453384,317.912567,341.884338,203.830597,296.471558,296.471558,296.471558,296.471558
2065-06-09,338.831787,306.394501,325.717133,332.734955,339.445587,329.082489,327.345703,327.345703,327.345703,327.345703
2065-06-10,341.486969,291.729675,336.664276,331.026215,340.847839,337.266602,335.550781,335.550781,335.550781,335.550781
2065-06-11,340.071716,332.641479,338.974640,335.080048,341.795044,334.028809,338.806061,338.806061,338.806061,338.806061
2065-06-12,342.775055,341.378571,338.648407,319.411102,340.597107,333.835846,331.042084,331.042084,331.042084,331.042084
2065-06-13,331.164978,342.370850,340.025024,243.186523,337.383759,336.625702,301.846344,301.846344,301.846344,301.846344
2065-06-14,337.332703,334.893951,338.582031,218.874100,338.581818,334.500031,260.749817,260.749817,260.749817,260.749817
2065-06-15,335.354919,341.068970,339.694183,165.958389,344.891083,311.409180,308.458405,308.458405,308.458405,308.458405
2065-06-16,212.597565,332.108154,306.892944,214.006378,346.817047,302.207062,329.302612,329.302612,329.302612,329.302612
2065-06-17,338.012390,342.847137,334.469086,253.525406,345.407959,339.123718,331.802399,331.802399,331.802399,331.802399
2065-06-18,341.800018,343.625458,338.242554,323.584198,345.198181,339.079315,298.804443,298.804443,298.804443,298.804443
2065-06-19,344.119934,337.024780,340.292114,334.894043,342.211365,341.538086,303.157501,303.157501,303.157501,303.157501
2065-06-20,336.836090,341.379974,342.218597,336.797485,334.325165,340.079010,326.104736,326.104736,326.104736,326.104736
2065-06-21,337.423981,338.752045,327.777039,320.182251,338.632172,338.058868,326.649780,326.649780,326.649780,326.649780
2065-06-22,335.386444,283.404724,336.162811,272.603271,331.956146,345.598175,315.526733,315.526733,315.526733,315.526733
2065-06-23,271.279633,307.931305,326.387817,308.294464,338.503784,339.672363,320.424164,320.424164,320.424164,320.424164
2065-06-24,337.995667,342.890228,342.292633,327.059082,336.984070,341.098206,328.871399,328.871399,328.871399,328.871399
2065-06-25,335.683350,338.792175,338.831177,332.109741,347.805206,343.095245,303.576233,303.576233,303.576233,303.576233
2065-06-26,346.190521,324.538208,335.239044,335.669922,347.448914,339.817780,284.366119,284.366119,284.366119,284.366119
2065-06-27,329.037567,338.019470,338.010010,338.179016,342.452026,334.053894,321.986938,321.986938,321.986938,321.986938
2065-06-28,334.437317,343.345764,342.263611,343.025696,343.093811,336.920105,330.427704,330.427704,330.427704,330.427704
2065-06-29,337.629883,341.203033,342.452118,340.322815,337.156555,321.315186,334.323761,334.323761,334.323761,334.323761
2065-06-30,343.855377,343.687408,344.869263,339.165497,330.769012,324.002899,341.842438,341.842438,341.842438,341.842438
2065-07-01,343.680664,341.583527,341.407318,339.577820,331.015625,328.692383,338.584137,338.584137,338.584137,338.584137
2065-07-02,300.729004,343.146729,343.478729,343.079956,334.192749,339.654663,323.853485,323.853485,323.853485,323.853485
2065-07-03,327.597473,337.229126,342.537994,339.970703,333.967529,339.013245,336.812195,336.812195,336.812195,336.812195
2065-07-04,338.529633,334.987152,343.487000,341.218628,335.142944,342.087799,337.408203,337.408203,337.408203,337.408203
2065-07-05,349.365479,336.675385,342.655853,341.337646,330.994965,338.890991,335.834351,335.834351,335.834351,335.834351
2065-07-06,345.960144,297.155151,341.564423,343.077209,329.158081,339.207764,339.062592,339.062592,339.062592,339.062592
2065-07-07,341.046570,325.039154,337.537964,344.532593,337.266876,337.840881,341.695129,341.695129,341.695129,341.695129
2065-07-08,341.247314,329.027222,339.640717,342.162140,325.422241,305.183350,342.327148,342.327148,342.327148,342.327148
2065-07-09,336.913605,331.720001,338.163116,339.285461,330.875732,296.206085,342.555542,342.555542,342.555542,342.555542
2065-07-10,331.116150,298.609558,338.088501,336.884369,323.389740,254.833496,342.890656,342.890656,342.890656,342.890656
2065-07-11,336.523132,270.483398,337.131958,335.892853,336.806244,221.348434,344.394592,344.394592,344.394592,344.394592
2065-07-12,334.946045,328.896332,323.392731,330.485870,337.435120,287.188599,346.473145,346.473145,346.473145,346.473145
2065-07-13,340.942291,336.770416,308.778107,320.997711,334.830444,218.994019,343.432251,343.432251,343.432251,343.432251
2065-07-14,338.203156,331.969482,319.893250,322.677734,325.386200,320.829315,281.075867,281.075867,281.075867,281.075867
2065-07-15,282.929535,334.717133,313.255859,330.406342,302.671234,320.614716,314.255798,314.255798,314.255798,314.255798
2065-07-16,250.718201,343.647919,341.327545,335.236481,276.432648,312.644043,269.020020,269.020020,269.020020,269.020020
2065-07-17,278.756531,342.256683,340.701996,332.279663,238.612061,332.671539,316.800690,316.800690,316.800690,316.800690
2065-07-18,324.740845,345.640411,337.919586,301.233643,280.405975,329.768890,317.056702,317.056702,317.056702,317.056702
2065-07-19,307.915680,339.937836,341.902710,238.238342,179.376968,333.597382,319.160522,319.160522,319.160522,319.160522
2065-07-20,259.806549,340.164520,341.755371,290.087616,295.850525,332.494995,324.917786,324.917786,324.917786,324.917786
2065-07-21,273.629883,328.452057,334.102509,298.741577,334.258453,320.589447,329.797150,329.797150,329.797150,329.797150
2065-07-22,293.732574,330.098083,336.567841,296.814423,335.164612,330.676422,327.796356,327.796356,327.796356,327.796356
2065-07-23,258.519104,328.847321,340.779602,289.498779,327.969147,327.557617,310.758575,310.758575,310.758575,310.758575
2065-07-24,300.873474,335.673584,334.646332,294.306061,322.601532,327.889740,289.171570,289.171570,289.171570,289.171570
2065-07-25,297.977478,310.469269,331.383331,275.401794,329.343903,323.967010,313.997162,313.997162,313.997162,313.997162
2065-07-26,249.275330,187.577515,335.232269,282.916534,331.466980,309.101868,209.566193,209.566193,209.566193,209.566193
2065-07-27,279.794922,242.599808,328.197845,315.608063,332.057983,321.481995,258.337769,258.337769,258.337769,258.337769
2065-07-28,285.490997,308.266602,317.594727,303.820282,327.649109,330.021454,307.623627,307.623627,307.623627,307.623627
2065-07-29,278.029144,298.330078,326.355408,299.307831,323.730530,333.808258,316.473541,316.473541,316.473541,316.473541
2065-07-30,163.908081,289.513092,266.991455,304.277863,318.192963,323.314667,281.284637,281.284637,281.284637,281.284637
2065-07-31,270.189209,291.612976,207.849213,313.513550,318.060608,321.223297,203.308792,203.308792,203.308792,203.308792
2065-08-01,280.929901,303.153442,299.256805,313.391449,163.908081,319.830261,288.011841,288.011841,288.011841,288.011841
2065-08-02,215.477951,310.773346,284.115326,311.066498,285.192566,322.038300,283.872528,283.872528,283.872528,283.872528
2065-08-03,299.837860,302.039795,289.691803,309.509247,284.176514,315.398407,301.641205,301.641205,301.641205,301.641205
2065-08-04,304.880249,308.395508,296.597168,316.110321,292.975861,309.024109,283.203186,283.203186,283.203186,283.203186
2065-08-05,298.559479,310.238434,307.824158,316.518982,302.591888,293.789795,309.684082,309.684082,309.684082,309.684082
2065-08-06,294.299255,283.932953,315.381592,313.077576,301.277527,290.778381,315.852325,315.852325,315.852325,315.852325
2065-08-07,293.649475,264.641113,314.985687,316.210358,285.867493,296.022949,300.283691,300.283691,300.283691,300.283691
2065-08-08,284.334045,273.302063,314.063721,309.814453,277.867737,285.209106,289.544495,289.544495,289.544495,289.544495
2065-08-09,296.367157,240.370224,309.047180,308.377686,273.872772,296.045532,295.880890,295.880890,295.880890,295.880890
2065-08-10,305.056915,280.914825,258.174988,277.927826,307.289215,309.709045,298.435822,298.435822,298.435822,298.435822
2065-08-11,306.969025,275.189056,301.802979,279.452209,312.461121,309.351685,314.139008,314.139008,314.139008,314.139008
2065-08-12,307.718140,298.730255,308.956787,294.531616,308.335449,306.873474,298.958771,298.958771,298.958771,298.958771
2065-08-13,305.858002,291.868896,210.287338,288.741150,305.314056,302.288208,297.343109,297.343109,297.343109,297.343109
2065-08-14,267.573334,285.856140,244.714218,290.047485,301.532562,294.891022,310.136047,310.136047,310.136047,310.136047
2065-08-15,192.951096,295.071075,287.001129,240.797592,284.533325,298.401855,311.420685,311.420685,311.420685,311.420685
2065-08-16,272.864502,298.874298,292.833649,284.487732,223.780121,298.661316,306.729187,306.729187,306.729187,306.729187
2065-08-17,278.574280,285.242920,295.687866,298.186310,302.231232,294.251648,305.578674,305.578674,305.578674,305.578674
2065-08-18,295.824432,252.263275,296.184662,231.111115,302.973907,295.554993,303.001251,303.001251,303.001251,303.001251
2065-08-19,252.533554,263.054443,297.532440,183.062851,297.098663,295.581573,304.285278,304.285278,304.285278,304.285278
2065-08-20,256.505402,254.354126,295.731476,251.647568,289.084015,294.876923,300.818756,300.818756,300.818756,300.818756
2065-08-21,280.404816,283.455902,290.512695,200.122879,292.906342,279.056915,306.682007,306.682007,306.682007,306.682007
2065-08-22,248.923569,289.159668,291.345337,251.305054,285.411621,291.037903,304.269165,304.269165,304.269165,304.269165
2065-08-23,264.261749,291.225372,283.085022,237.759186,288.498688,291.139313,300.852020,300.852020,300.852020,300.852020
2065-08-24,246.682190,274.496399,247.572418,254.882874,283.757050,288.815216,296.129883,296.129883,296.129883,296.129883
2065-08-25,243.482971,283.223907,275.460022,258.928345,281.911987,280.704529,291.661133,291.661133,291.661133,291.661133
2065-08-26,272.381195,288.131073,284.053284,268.513489,288.486755,279.912109,286.976898,286.976898,286.976898,286.976898
2065-08-27,250.663284,281.768829,284.193848,269.591980,290.757935,280.445862,286.742676,286.742676,286.742676,286.742676
2065-08-28,272.574646,260.192444,284.605438,278.612579,283.869537,281.782959,283.928650,283.928650,283.928650,283.928650
2065-08-29,274.347473,234.286377,278.449188,238.476044,227.445770,281.032288,276.965637,276.965637,276.965637,276.965637
2065-08-30,270.343018,260.086914,279.879486,253.457947,123.228317,279.772827,274.725586,274.725586,274.725586,274.725586
2065-08-31,274.749786,247.839828,249.798355,220.120850,232.471527,274.944336,279.087189,279.087189,279.087189,279.087189
2065-09-01,276.515594,265.381012,141.567490,226.462845,251.272690,275.896149,279.420990,279.420990,279.420990,279.420990
2065-09-02,274.454803,263.406555,169.583115,249.514740,261.557129,260.803253,271.693054,271.693054,271.693054,271.693054
2065-09-03,275.617371,265.865692,185.422852,254.516861,244.444687,241.276031,231.121780,231.121780,231.121780,231.121780
2065-09-04,270.958923,269.336823,239.102386,256.270294,245.289093,263.942902,241.647125,241.647125,241.647125,241.647125
2065-09-05,273.175476,258.976227,257.118835,257.953003,240.586365,261.064819,233.408234,233.408234,233.408234,233.408234
2065-09-06,264.366028,238.750549,254.622284,253.319366,269.666656,213.970169,230.084229,230.084229,230.084229,230.084229
2065-09-07,256.657349,215.737015,249.501007,226.363525,265.380920,247.450470,230.072784,230.072784,230.072784,230.072784
2065-09-08,254.950577,228.610336,254.662903,218.409515,266.999451,256.763306,190.162674,190.162674,190.162674,190.162674
2065-09-09,256.540527,245.481461,254.870544,222.999710,253.210556,229.593811,222.342804,222.342804,222.342804,222.342804
2065-09-10,260.468048,146.172333,251.957367,223.907990,245.394196,247.918839,182.154175,182.154175,182.154175,182.154175
2065-09-11,251.939880,148.788055,248.223404,226.261841,227.526657,246.058640,230.351318,230.351318,230.351318,230.351318
2065-09-12,219.957657,216.704666,220.008362,208.878937,219.746674,236.948257,232.862000,232.862000,232.862000,232.862000
2065-09-13,123.432236,194.835098,245.727814,150.948441,237.347061,241.289352,232.428482,232.428482,232.428482,232.428482
2065-09-14,207.378250,247.657089,242.688248,184.093903,250.739273,195.815933,204.520889,204.520889,204.520889,204.520889
2065-09-15,209.298203,245.018295,242.100769,222.431931,248.109894,244.771912,233.709106,233.709106,233.709106,233.709106
2065-09-16,197.280914,193.666031,239.926910,238.521713,244.340240,242.966949,237.427475,237.427475,237.427475,237.427475
2065-09-17,222.811752,222.814133,231.644348,237.429230,184.381653,241.602173,239.517609,239.517609,239.517609,239.517609
2065-09-18,229.868866,190.391724,230.249313,191.949844,237.606567,244.020905,241.262390,241.262390,241.262390,241.262390
2065-09-19,216.017059,182.011444,233.136887,130.502121,239.975021,241.775879,241.481293,241.481293,241.481293,241.481293
2065-09-20,198.389313,193.442902,232.020065,159.057266,236.396042,239.460739,213.036362,213.036362,213.036362,213.036362
2065-09-21,188.472214,155.585022,201.815765,210.443604,209.351517,235.524857,208.118027,208.118027,208.118027,208.118027
2065-09-22,213.237534,194.503403,152.117966,222.861694,224.381943,232.547134,206.757584,206.757584,206.757584,206.757584
2065-09-23,223.463211,223.005035,133.083359,219.002258,219.724792,211.348557,207.452133,207.452133,207.452133,207.452133
2065-09-24,229.023102,222.952652,189.564560,211.466476,228.140594,238.090240,196.266525,196.266525,196.266525,196.266525
2065-09-25,211.878555,210.433487,218.461441,189.077255,228.142136,225.637146,212.593048,212.593048,212.593048,212.593048
2065-09-26,185.945740,228.073807,166.077332,188.817032,225.800873,210.915802,230.473816,230.473816,230.473816,230.473816
2065-09-27,122.594246,222.617432,222.416428,179.052292,222.068832,222.521637,233.173035,233.173035,233.173035,233.173035
2065-09-28,116.693726,206.728836,222.767517,159.208435,218.497437,226.261078,228.102371,228.102371,228.102371,228.102371
2065-09-29,160.571854,221.364563,187.684433,195.440125,213.249374,225.558350,217.040543,217.040543,217.040543,217.040543
2065-09-30,172.507233,223.787842,217.493225,203.098495,211.444199,227.801102,195.687790,195.687790,195.687790,195.687790
2065-10-01,202.357452,224.032455,221.676834,199.619537,208.508820,225.980804,200.252502,200.252502,200.252502,200.252502
2065-10-02,213.472321,198.527069,218.858780,179.042709,188.377701,222.878006,195.637939,195.637939,195.637939,195.637939
2065-10-03,213.385941,192.652420,212.268677,171.018433,170.124298,219.511414,219.701492,219.701492,219.701492,219.701492
2065-10-04,215.911163,172.381760,208.984116,189.731522,169.665192,218.568100,214.223877,214.223877,214.223877,214.223877
2065-10-05,208.900284,202.379364,189.188065,196.320435,174.699554,213.726715,188.671417,188.671417,188.671417,188.671417
2065-10-06,194.318146,210.950928,117.089523,191.328232,197.075104,212.549515,196.172379,196.172379,196.172379,196.172379
2065-10-07,191.701477,195.227798,169.520477,191.584000,193.852158,211.978348,214.307129,214.307129,214.307129,214.307129
2065-10-08,197.975723,183.100449,209.719849,191.257324,168.033722,160.356873,207.873108,207.873108,207.873108,207.873108
2065-10-09,171.152725,88.307083,187.190292,167.179276,170.309982,81.721832,202.149612,202.149612,202.149612,202.149612
2065-10-10,198.470093,131.464478,172.771317,157.515594,149.420837,112.958664,193.667175,193.667175,193.667175,193.667175
2065-10-11,169.619980,116.825539,166.158218,160.128448,133.883133,122.625755,212.181503,212.181503,212.181503,212.181503
2065-10-12,194.885132,167.027481,189.893311,172.591980,141.272064,66.041702,211.366287,211.366287,211.366287,211.366287
2065-10-13,191.987885,183.322006,189.240585,152.211975,138.500153,126.540932,203.181610,203.181610,203.181610,203.181610
2065-10-14,192.052628,186.990891,189.397003,178.772247,182.337372,139.709534,179.218735,179.218735,179.218735,179.218735
2065-10-15,190.137207,181.443130,185.776825,173.341827,138.205338,150.792282,71.992271,71.992271,71.992271,71.992271
2065-10-16,155.146225,170.934494,153.470276,180.718628,104.834297,128.671844,59.520752,59.520752,59.520752,59.520752
2065-10-17,177.473236,151.323929,169.959702,155.278580,89.206146,154.938538,166.222687,166.222687,166.222687,166.222687
2065-10-18,183.043091,151.715591,182.090271,88.028343,185.151596,137.004395,186.717972,186.717972,186.717972,186.717972
2065-10-19,177.724335,171.961456,138.716080,167.168381,185.750504,130.088989,193.873215,193.873215,193.873215,193.873215
2065-10-20,174.576019,123.830971,64.496132,173.828613,182.162292,130.774399,192.357697,192.357697,192.357697,192.357697
2065-10-21,136.314011,165.432129,131.180450,102.368973,110.996880,135.970306,136.637985,136.637985,136.637985,136.637985
2065-10-22,180.592056,177.975906,126.452553,65.951576,154.092850,162.675415,114.261177,114.261177,114.261177,114.261177
2065-10-23,174.595917,175.558701,133.712326,135.304535,163.513000,133.168976,140.592621,140.592621,140.592621,140.592621
2065-10-24,169.795670,165.367264,164.322327,137.609634,163.365906,148.703659,108.770569,108.770569,108.770569,108.770569
2065-10-25,161.524521,172.431442,138.669434,120.231636,133.278748,116.659851,72.646591,72.646591,72.646591,72.646591
2065-10-26,168.614136,172.394714,124.512100,134.531204,157.319641,114.952522,71.022858,71.022858,71.022858,71.022858
2065-10-27,170.972870,168.502609,78.042717,154.058716,87.081856,144.095245,110.318130,110.318130,110.318130,110.318130
2065-10-28,164.820099,83.533333,140.001358,160.847244,114.656059,138.503220,57.074005,57.074005,57.074005,57.074005
2065-10-29,160.612900,79.533508,117.375969,159.542130,158.313385,131.017120,79.304100,79.304100,79.304100,79.304100
2065-10-30,133.818222,151.258408,76.121338,109.533447,114.344688,161.215134,126.128937,126.128937,126.128937,126.128937
2065-10-31,140.241440,151.632874,129.196854,78.575821,112.787010,147.817276,115.278725,115.278725,115.278725,115.278725
2065-11-01,152.587311,104.720070,84.284416,124.434158,117.155731,130.003922,165.731735,165.731735,165.731735,165.731735
2065-11-02,131.203003,119.052406,127.082359,108.217712,157.690704,119.619980,70.281471,70.281471,70.281471,70.281471
2065-11-03,142.081314,151.803604,92.027618,116.543221,117.092758,128.935303,81.178970,81.178970,81.178970,81.178970
2065-11-04,158.801804,145.328918,67.742073,62.665825,151.223694,154.867752,88.735779,88.735779,88.735779,88.735779
2065-11-05,133.318771,155.519531,98.880836,99.237511,135.736572,97.872849,121.283066,121.283066,121.283066,121.283066
2065-11-06,139.677979,153.202591,94.944962,117.838303,73.107414,121.770485,118.085495,118.085495,118.085495,118.085495
2065-11-07,132.032837,134.526215,76.472931,90.503189,44.919998,137.689758,129.666962,129.666962,129.666962,129.666962
2065-11-08,126.094276,109.002968,73.331627,111.473854,81.996567,147.924683,96.941216,96.941216,96.941216,96.941216
2065-11-09,122.670494,130.303650,64.619522,78.061058,130.919540,123.016739,144.520279,144.520279,144.520279,144.520279
