#Variables:
#tasmax_CCSM4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),tasmax_MIROC5_rcp85(K),tasmax_NorESM1-M_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K)"
""
yyyy-mm-dd,tasmax_CCSM4_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),tasmax_MIROC5_rcp85(K),tasmax_NorESM1-M_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K)
2048-07-03,306.569305,308.569885,307.041321,298.213348,309.739471,311.572418,310.757782,310.757782,310.757782,310.757782
2048-07-04,307.716400,309.322021,308.067383,301.159821,308.485779,311.545044,311.488861,311.488861,311.488861,311.488861
2048-07-05,310.161835,309.477631,309.716156,301.963593,308.291809,310.676636,311.627899,311.627899,311.627899,311.627899
2048-07-06,311.262238,307.379364,310.319977,301.168488,309.577850,310.267029,311.076508,311.076508,311.076508,311.076508
2048-07-07,311.449615,305.740692,310.072998,299.356476,311.465607,312.141602,309.704163,309.704163,309.704163,309.704163
2048-07-08,311.463806,306.502533,309.584717,297.961182,311.893036,312.283997,305.807739,305.807739,305.807739,305.807739
2048-07-09,310.963104,307.643829,304.822052,299.274475,311.021820,311.756653,304.990051,304.990051,304.990051,304.990051
2048-07-10,312.782410,308.370300,303.261902,300.599945,304.635437,309.992920,305.801422,305.801422,305.801422,305.801422
2048-07-11,312.530945,307.032074,305.526245,301.994843,302.907257,309.866486,306.776306,306.776306,306.776306,306.776306
2048-07-12,313.989532,306.747681,306.569153,305.322693,306.271027,310.739624,308.203857,308.203857,308.203857,308.203857
2048-07-13,314.607697,307.781952,307.791016,307.933441,308.449646,312.037842,309.194061,309.194061,309.194061,309.194061
2048-07-14,314.762665,309.734222,307.617279,309.707825,306.867462,311.734070,310.218597,310.218597,310.218597,310.218597
2048-07-15,314.954803,309.746979,306.605042,312.115845,309.014252,311.354034,310.616364,310.616364,310.616364,310.616364
2048-07-16,315.883606,305.145447,307.116943,312.111786,308.622589,314.128265,309.819733,309.819733,309.819733,309.819733
2048-07-17,314.851929,302.767395,307.413147,311.166962,307.914917,314.672424,308.637848,308.637848,308.637848,308.637848
2048-07-18,314.061127,303.606995,307.282776,310.914459,304.798889,314.727173,306.758820,306.758820,306.758820,306.758820
2048-07-19,314.759888,304.834442,307.839081,311.892242,305.672272,314.722290,304.569855,304.569855,304.569855,304.569855
2048-07-20,314.287872,306.473236,310.714752,312.115173,307.633240,315.449738,295.741669,295.741669,295.741669,295.741669
2048-07-21,305.038483,307.518738,311.864136,310.629303,308.577850,315.596100,299.654419,299.654419,299.654419,299.654419
2048-07-22,305.509949,307.642303,312.231415,310.226440,307.750549,314.051025,305.764557,305.764557,305.764557,305.764557
2048-07-23,306.763855,307.457916,312.260345,311.140076,308.635620,311.166992,307.367828,307.367828,307.367828,307.367828
2048-07-24,308.295258,309.589294,312.368988,311.063263,310.367310,311.018921,308.821014,308.821014,308.821014,308.821014
2048-07-25,309.947937,310.750336,312.766815,311.329102,310.688934,314.669159,310.183533,310.183533,310.183533,310.183533
2048-07-26,309.150787,310.745728,314.803284,311.014069,310.837311,314.482880,311.410767,311.410767,311.410767,311.410767
2048-07-27,309.871277,310.134094,316.163147,310.077393,311.978790,310.188080,312.390381,312.390381,312.390381,312.390381
2048-07-28,312.320374,310.998596,316.154388,309.362305,311.634766,309.466248,312.467773,312.467773,312.467773,312.467773
2048-07-29,311.629120,311.837616,315.637299,309.464386,309.577759,308.821136,312.999298,312.999298,312.999298,312.999298
2048-07-30,310.331024,312.034607,312.308411,308.242767,309.474518,305.836823,312.892181,312.892181,312.892181,312.892181
2048-07-31,309.868896,311.943329,309.321564,308.305023,308.744781,307.654968,312.623138,312.623138,312.623138,312.623138
2048-08-01,307.009277,310.014557,311.615601,310.074799,308.899841,308.004150,312.619049,312.619049,312.619049,312.619049
2048-08-02,307.002747,307.610413,311.576294,309.646912,308.964783,308.478088,312.570343,312.570343,312.570343,312.570343
2048-08-03,306.876740,307.917023,311.202515,309.359039,309.771271,308.886719,312.905151,312.905151,312.905151,312.905151
2048-08-04,305.006470,309.020325,311.774567,308.525879,310.148132,309.489777,312.858795,312.858795,312.858795,312.858795
2048-08-05,307.205994,309.552155,311.750214,307.230774,309.556488,308.461700,312.228455,312.228455,312.228455,312.228455
2048-08-06,309.592194,309.879852,311.102203,307.180481,310.267303,309.324646,312.230469,312.230469,312.230469,312.230469
2048-08-07,309.891113,310.872559,310.368408,308.479065,309.150970,310.952850,312.891968,312.891968,312.891968,312.891968
2048-08-08,311.531525,310.773193,309.066010,311.056549,307.798248,311.707520,314.006226,314.006226,314.006226,314.006226
2048-08-09,312.343140,311.212128,309.034607,312.332306,307.238861,312.871643,314.301331,314.301331,314.301331,314.301331
2048-08-10,311.285126,311.561554,310.015259,313.657257,309.048859,312.672882,313.978912,313.978912,313.978912,313.978912
2048-08-11,310.230286,311.112091,311.642700,314.466095,309.957275,311.558319,313.080475,313.080475,313.080475,313.080475
2048-08-12,307.766602,309.147156,311.401917,314.600739,309.375946,309.563477,312.941162,312.941162,312.941162,312.941162
2048-08-13,308.097534,307.004242,309.643127,314.106293,310.210693,308.109009,312.618805,312.618805,312.618805,312.618805
2048-08-14,308.341949,306.333771,306.493805,313.915405,311.769592,306.276459,313.442657,313.442657,313.442657,313.442657
2048-08-15,308.995728,307.986328,302.959320,313.924744,311.273041,307.526428,314.537659,314.537659,314.537659,314.537659
2048-08-16,308.792847,309.265381,306.266327,312.797394,309.614594,307.783478,314.622192,314.622192,314.622192,314.622192
2048-08-17,310.822052,309.545197,308.154633,311.425629,308.234375,307.566650,313.028778,313.028778,313.028778,313.028778
2048-08-18,313.308533,309.420868,308.996826,310.229645,304.706024,307.068878,311.509430,311.509430,311.509430,311.509430
2048-08-19,312.233307,309.386292,308.827118,310.140900,300.049713,305.534058,309.783752,309.783752,309.783752,309.783752
2048-08-20,311.831665,309.497589,304.058350,309.818756,304.457275,305.158447,308.589539,308.589539,308.589539,308.589539
2048-08-21,312.969177,303.204834,304.229736,310.616608,303.226959,304.984680,307.869202,307.869202,307.869202,307.869202
2048-08-22,311.822754,307.425232,306.382660,310.886688,303.696808,305.025208,308.124390,308.124390,308.124390,308.124390
2048-08-23,309.446838,307.337006,308.784088,309.266541,302.773560,306.246246,308.263123,308.263123,308.263123,308.263123
2048-08-24,309.306427,306.173309,308.944855,306.513672,304.009247,309.436615,308.185760,308.185760,308.185760,308.185760
2048-08-25,309.657410,303.126282,308.823914,305.272675,300.329437,311.480072,307.163818,307.163818,307.163818,307.163818
2048-08-26,310.085022,306.917542,309.574493,304.080566,297.267700,311.448883,303.187927,303.187927,303.187927,303.187927
2048-08-27,309.884552,308.849426,309.282593,303.730560,299.273712,308.669525,297.836731,297.836731,297.836731,297.836731
2048-08-28,309.276703,311.821411,306.641266,305.903961,302.145355,305.470032,302.673981,302.673981,302.673981,302.673981
2048-08-29,309.657257,311.174377,306.120514,307.744507,307.744293,308.386230,304.497070,304.497070,304.497070,304.497070
2048-08-30,309.310974,311.065643,304.168152,306.097046,306.873596,309.312805,307.053131,307.053131,307.053131,307.053131
2048-08-31,307.352997,300.929535,302.505829,305.719727,307.173401,308.616302,307.195923,307.195923,307.195923,307.195923
2048-09-01,308.722687,303.728760,304.955933,306.429138,305.890839,307.542023,308.236511,308.236511,308.236511,308.236511
2048-09-02,310.027466,306.063385,307.501892,306.136719,300.451843,306.850891,307.120514,307.120514,307.120514,307.120514
2048-09-03,311.086151,306.220093,308.641052,306.163696,297.628510,307.460663,301.169769,301.169769,301.169769,301.169769
2048-09-04,310.871002,301.865143,308.536774,306.688110,302.733582,309.331940,300.121094,300.121094,300.121094,300.121094
2048-09-05,309.154999,295.412872,307.804535,307.236481,307.204742,309.018036,301.101624,301.101624,301.101624,301.101624
2048-09-06,305.982941,298.312408,306.148438,307.394714,307.915924,307.731964,303.786499,303.786499,303.786499,303.786499
2048-09-07,307.528351,301.719299,306.221222,308.556091,309.864471,307.935547,306.526794,306.526794,306.526794,306.526794
2048-09-08,308.000366,304.499298,304.400208,308.346771,310.507294,309.484558,306.140686,306.140686,306.140686,306.140686
2048-09-09,307.278687,306.512604,305.396149,305.031219,310.637085,309.379425,307.301239,307.301239,307.301239,307.301239
2048-09-10,305.899811,306.413452,308.606415,300.829254,308.986481,308.749268,307.667999,307.667999,307.667999,307.667999
2048-09-11,298.083710,304.644501,309.235199,301.098877,305.915771,307.244659,307.530884,307.530884,307.530884,307.530884
2048-09-12,299.420685,306.565155,309.829865,303.988678,306.336853,306.632965,307.295990,307.295990,307.295990,307.295990
2048-09-13,300.639954,305.417053,310.928833,305.851257,307.358795,310.074738,306.230621,306.230621,306.230621,306.230621
2048-09-14,298.211731,304.007050,313.001587,306.581268,306.525208,310.924652,303.275879,303.275879,303.275879,303.275879
2048-09-15,300.220551,304.649689,313.354034,307.240509,300.746155,310.352417,301.800232,301.800232,301.800232,301.800232
2048-09-16,303.158447,304.782684,314.320953,307.038086,298.505676,307.418335,298.230774,298.230774,298.230774,298.230774
2048-09-17,303.780975,304.387268,314.255432,306.675568,304.483612,307.026947,298.951111,298.951111,298.951111,298.951111
2048-09-18,303.141785,303.529327,312.173340,306.214966,303.965424,306.468628,302.357880,302.357880,302.357880,302.357880
2048-09-19,301.331726,304.605011,307.099945,306.812134,300.166595,303.829865,302.220490,302.220490,302.220490,302.220490
2048-09-20,300.343872,304.528412,299.461639,308.943665,296.976013,302.752197,297.436279,297.436279,297.436279,297.436279
2048-09-21,304.242554,304.036194,300.228180,309.661438,296.792419,302.166290,301.010284,301.010284,301.010284,301.010284
2048-09-22,304.236115,300.497406,297.616180,308.761139,300.494110,304.919495,301.071014,301.071014,301.071014,301.071014
2048-09-23,306.558624,301.899017,297.289490,307.716370,304.772705,306.688019,299.665741,299.665741,299.665741,299.665741
2048-09-24,305.893616,303.846344,299.782288,306.886902,306.193207,306.577087,299.490784,299.490784,299.490784,299.490784
2048-09-25,303.930328,304.008453,299.845062,304.211304,306.518250,304.014740,297.626099,297.626099,297.626099,297.626099
2048-09-26,302.432281,302.917969,298.600677,299.661682,304.599670,302.327515,299.483704,299.483704,299.483704,299.483704
2048-09-27,295.659576,305.031189,291.898987,296.991333,303.885040,301.142517,301.267670,301.267670,301.267670,301.267670
2048-09-28,298.666840,306.938812,296.563599,299.196472,305.035248,308.606018,303.632050,303.632050,303.632050,303.632050
2048-09-29,295.461731,301.230743,289.907593,299.112091,302.454437,308.875122,303.914337,303.914337,303.914337,303.914337
2048-09-30,298.304138,296.954193,282.833801,301.597595,297.658173,307.005859,297.731018,297.731018,297.731018,297.731018
2048-10-01,299.902069,299.989258,285.577118,304.330780,290.011780,306.060791,291.638031,291.638031,291.638031,291.638031
2048-10-02,299.999207,303.269592,289.181274,307.080231,293.446320,306.517120,290.570923,290.570923,290.570923,290.570923
2048-10-03,300.099457,304.748352,292.192444,307.810059,293.756897,305.684906,293.244995,293.244995,293.244995,293.244995
2048-10-04,303.295227,304.538422,294.720734,307.734741,292.730896,304.281219,297.821838,297.821838,297.821838,297.821838
2048-10-05,304.529327,299.340210,296.675537,306.453339,296.458344,303.864777,298.727509,298.727509,298.727509,298.727509
2048-10-06,304.617249,297.912048,296.904724,302.090637,294.546814,302.903381,297.573334,297.573334,297.573334,297.573334
2048-10-07,305.132324,301.903412,296.990845,299.473389,300.556000,302.381775,294.771637,294.771637,294.771637,294.771637
2048-10-08,305.287048,303.524567,297.813324,298.951721,298.900757,301.938354,296.678589,296.678589,296.678589,296.678589
2048-10-09,304.425781,304.458282,297.461670,297.977814,293.480316,301.026062,296.470947,296.470947,296.470947,296.470947
2048-10-10,304.257446,305.025177,291.117004,297.112366,296.340057,300.563019,299.421356,299.421356,299.421356,299.421356
2048-10-11,302.248169,306.123932,287.318634,295.209045,299.389069,300.493195,302.413605,302.413605,302.413605,302.413605
2048-10-12,294.768799,306.419067,295.021790,294.554047,299.025726,296.833191,302.477173,302.477173,302.477173,302.477173
2048-10-13,293.239410,306.394806,295.742859,295.636932,292.547638,299.155243,300.828308,300.828308,300.828308,300.828308
2048-10-14,292.694580,305.150391,295.811127,294.021637,290.018219,299.044312,300.179474,300.179474,300.179474,300.179474
2048-10-15,292.250824,305.120361,295.527435,295.840485,290.534271,297.612457,296.497986,296.497986,296.497986,296.497986
2048-10-16,285.842560,305.545929,288.937653,297.023102,286.919769,293.690674,297.593689,297.593689,297.593689,297.593689
2048-10-17,286.103088,304.544098,293.709534,296.502777,283.423706,289.870056,301.241089,301.241089,301.241089,301.241089
2048-10-18,287.867828,302.832916,293.385834,293.791656,283.283630,294.198792,301.294067,301.294067,301.294067,301.294067
2048-10-19,291.393463,300.556091,293.958679,296.277161,281.616150,295.398865,298.770142,298.770142,298.770142,298.770142
2048-10-20,295.113831,298.369965,294.626160,295.174530,285.598724,297.613068,298.381866,298.381866,298.381866,298.381866
2048-10-21,298.097137,297.553314,293.859100,288.087219,289.562897,301.219666,295.380432,295.380432,295.380432,295.380432
2048-10-22,297.482758,297.042908,290.418030,285.235413,289.224121,301.439362,294.178223,294.178223,294.178223,294.178223
2048-10-23,296.460083,296.412506,289.267548,285.477844,290.146576,300.142365,295.594696,295.594696,295.594696,295.594696
2048-10-24,296.778229,294.089294,294.557831,283.205383,291.698059,296.925873,296.509064,296.509064,296.509064,296.509064
2048-10-25,298.294983,289.796326,295.618134,284.459015,291.657135,296.445465,296.886200,296.886200,296.886200,296.886200
2048-10-26,296.578125,287.896576,294.101654,287.092102,289.569489,297.039246,296.126526,296.126526,296.126526,296.126526
2048-10-27,293.000885,287.776550,285.823273,287.080872,294.465027,298.724274,297.188202,297.188202,297.188202,297.188202
2048-10-28,286.946259,291.018097,286.089355,289.728058,296.035614,299.089172,297.726227,297.726227,297.726227,297.726227
2048-10-29,283.570404,292.188507,285.296722,291.309753,297.316437,297.583282,297.710693,297.710693,297.710693,297.710693
2048-10-30,283.273773,291.315765,285.359711,293.514496,298.089050,299.419769,297.614105,297.614105,297.614105,297.614105
2048-10-31,287.224640,289.558746,285.505768,294.928314,298.354919,299.522522,297.571442,297.571442,297.571442,297.571442
2048-11-01,287.858124,286.757904,289.796295,294.709900,297.468292,298.803284,292.464752,292.464752,292.464752,292.464752
2048-11-02,289.316986,281.820129,291.309052,291.596588,296.633667,286.259613,291.555115,291.555115,291.555115,291.555115
2048-11-03,289.314575,278.948090,293.171021,290.905334,295.619110,288.176880,289.036713,289.036713,289.036713,289.036713
2048-11-04,294.515656,283.129608,296.898987,290.356903,294.589417,287.588959,288.654175,288.654175,288.654175,288.654175
2048-11-05,296.647552,284.909760,298.136047,291.125671,290.134399,285.760620,289.407745,289.407745,289.407745,289.407745
2048-11-06,296.019745,285.732300,298.032288,291.414978,293.845154,282.017212,282.176483,282.176483,282.176483,282.176483
2048-11-07,296.439178,286.349060,296.937317,294.093567,295.221558,280.978455,286.999359,286.999359,286.999359,286.999359
2048-11-08,296.012207,286.177948,297.143066,294.925354,297.397980,282.020660,291.164032,291.164032,291.164032,291.164032
2048-11-09,293.520447,286.259338,296.327942,295.104156,298.182312,284.882233,292.634552,292.634552,292.634552,292.634552
2048-11-10,293.482208,286.829895,289.924622,292.457733,296.748322,287.156036,293.025116,293.025116,293.025116,293.025116
2048-11-11,298.419708,286.237793,288.294006,287.321747,291.731842,288.469971,293.010895,293.010895,293.010895,293.010895
2048-11-12,297.777893,289.875671,289.381317,287.390900,287.711121,286.923828,292.920044,292.920044,292.920044,292.920044
2048-11-13,295.194672,290.819092,285.291626,288.680176,288.756622,286.397858,289.815125,289.815125,289.815125,289.815125
2048-11-14,288.199921,290.956116,281.983704,291.258728,291.128052,285.868103,292.088501,292.088501,292.088501,292.088501
2048-11-15,277.675568,286.315002,281.812500,291.671875,293.432617,285.274261,292.210693,292.210693,292.210693,292.210693
2048-11-16,277.752319,289.990967,280.973755,291.702881,292.275848,287.020996,286.378876,286.378876,286.378876,286.378876
2048-11-17,278.303680,286.519104,280.086884,285.245117,289.910889,286.923492,278.823700,278.823700,278.823700,278.823700
2048-11-18,280.241119,285.113556,281.327850,278.736267,290.215088,291.755066,277.633728,277.633728,277.633728,277.633728
2048-11-19,284.676575,285.456329,279.128662,282.450073,290.991364,289.586670,283.617859,283.617859,283.617859,283.617859
2048-11-20,288.730621,285.230591,280.465057,282.200287,291.969574,290.594391,281.653595,281.653595,281.653595,281.653595
2048-11-21,288.810028,286.830536,280.607605,277.226959,292.339478,289.101257,281.643616,281.643616,281.643616,281.643616
2048-11-22,287.287567,286.527893,282.262024,275.552643,292.334167,285.883179,281.323212,281.323212,281.323212,281.323212
2048-11-23,285.492554,280.809998,286.274017,275.492706,292.099060,285.093323,281.143188,281.143188,281.143188,281.143188
2048-11-24,279.509277,283.590179,286.354523,276.967560,292.139282,288.099640,281.626099,281.626099,281.626099,281.626099
2048-11-25,280.520203,286.193359,284.464966,278.307465,295.244934,290.964661,287.266571,287.266571,287.266571,287.266571
2048-11-26,280.415833,287.068726,282.268280,279.048676,294.710663,288.014221,292.241730,292.241730,292.241730,292.241730
2048-11-27,282.927856,288.927795,282.024750,280.362854,291.875214,286.612671,289.391357,289.391357,289.391357,289.391357
2048-11-28,288.342377,291.763672,279.104675,277.737366,280.107361,280.194031,289.149597,289.149597,289.149597,289.149597
2048-11-29,285.980286,290.718231,282.512848,276.905670,276.826202,281.722809,287.704651,287.704651,287.704651,287.704651
2048-11-30,286.305359,285.768250,282.888428,277.365173,277.093903,285.733307,289.898682,289.898682,289.898682,289.898682
2048-12-01,278.048584,276.544006,283.899719,277.437561,280.635376,286.599976,289.310089,289.310089,289.310089,289.310089
2048-12-02,279.572723,279.474518,283.181671,275.656647,280.764191,284.562897,288.003418,288.003418,288.003418,288.003418
2048-12-03,281.413025,278.553467,286.187683,275.263824,279.138458,286.049469,287.395905,287.395905,287.395905,287.395905
2048-12-04,281.977936,274.464722,287.661163,276.585632,279.201599,285.287415,285.833221,285.833221,285.833221,285.833221
2048-12-05,281.127167,272.686615,285.179626,275.478729,276.957489,284.023743,284.422943,284.422943,284.422943,284.422943
2048-12-06,280.035217,270.911896,280.884796,275.050049,275.134460,280.121338,283.697632,283.697632,283.697632,283.697632
2048-12-07,278.916290,272.043365,276.773041,276.716492,276.103821,282.539215,280.510468,280.510468,280.510468,280.510468
2048-12-08,282.894318,275.002960,276.395782,277.252777,273.943146,281.935089,281.007324,281.007324,281.007324,281.007324
2048-12-09,283.938751,277.216949,279.068390,277.736420,274.711060,281.545349,282.741943,282.741943,282.741943,282.741943
2048-12-10,286.036835,280.064911,278.837372,277.233215,275.476807,283.603210,286.499481,286.499481,286.499481,286.499481
2048-12-11,285.847046,280.232361,276.923523,276.754608,274.301483,281.941010,285.195068,285.195068,285.195068,285.195068
2048-12-12,283.722321,279.767303,278.089203,276.516541,275.573853,280.215118,280.825775,280.825775,280.825775,280.825775
2048-12-13,281.970978,282.102142,273.895294,275.574463,274.958679,278.600647,279.282166,279.282166,279.282166,279.282166
2048-12-14,283.019135,288.043091,272.849121,276.744934,271.166443,280.127411,276.458740,276.458740,276.458740,276.458740
2048-12-15,281.421600,288.442383,270.709839,277.737732,272.629425,281.009308,276.904633,276.904633,276.904633,276.904633
2048-12-16,282.311310,285.815247,274.353668,277.074615,273.419281,287.763672,278.587341,278.587341,278.587341,278.587341
2048-12-17,285.996002,284.878845,277.818512,276.110260,275.705872,286.510956,278.735107,278.735107,278.735107,278.735107
2048-12-18,285.413177,284.651215,278.630615,274.661591,276.155426,285.552795,282.223999,282.223999,282.223999,282.223999
2048-12-19,278.071686,284.423828,282.855499,275.713593,275.955200,285.707886,282.486755,282.486755,282.486755,282.486755
2048-12-20,276.759766,282.578552,283.290527,277.243744,277.696655,284.524750,279.125763,279.125763,279.125763,279.125763
2048-12-21,279.076721,281.250122,282.190735,277.146423,276.054169,288.805817,276.818329,276.818329,276.818329,276.818329
2048-12-22,279.929962,282.992920,283.122559,275.734924,278.902496,288.179596,278.817719,278.817719,278.817719,278.817719
2048-12-23,278.280396,285.322174,282.444458,274.139801,278.123077,286.272522,276.391266,276.391266,276.391266,276.391266
2048-12-24,280.595856,287.262482,279.309021,276.721344,278.872406,280.631439,282.095215,282.095215,282.095215,282.095215
2048-12-25,280.340118,287.126831,281.705933,281.016632,276.377808,275.112457,284.138275,284.138275,284.138275,284.138275
2048-12-26,279.911377,287.558044,282.597748,283.082397,277.163239,274.943085,281.415314,281.415314,281.415314,281.415314
2048-12-27,277.023895,287.473572,279.907532,280.408447,283.460846,277.670715,277.049652,277.049652,277.049652,277.049652
2048-12-28,283.661133,285.619873,279.177917,276.769318,285.543091,281.280975,276.114349,276.114349,276.114349,276.114349
2048-12-29,284.327881,280.753082,280.944855,274.285950,286.175415,282.661896,275.775146,275.775146,275.775146,275.775146
2048-12-30,285.387909,284.323547,278.804596,278.174164,285.608215,282.946533,275.300598,275.300598,275.300598,275.300598
2048-12-31,291.187622,285.538116,277.037628,280.867554,284.717560,279.855438,275.290924,275.290924,275.290924,275.290924
2049-01-01,289.280029,286.480499,280.372498,284.720795,284.222015,281.774139,278.015900,278.015900,278.015900,278.015900
2049-01-02,288.680817,286.860168,280.634796,286.551056,284.698608,282.330933,281.293213,281.293213,281.293213,281.293213
2049-01-03,287.694153,287.336334,282.435333,288.438416,283.769653,280.762177,281.161926,281.161926,281.161926,281.161926
2049-01-04,288.165985,287.136871,283.183502,289.028168,284.482239,277.083435,282.604187,282.604187,282.604187,282.604187
2049-01-05,285.429932,285.751740,283.582306,288.774597,287.097168,277.379608,284.321716,284.321716,284.321716,284.321716
2049-01-06,285.518555,284.188599,278.817383,289.703430,287.535675,279.278168,281.615784,281.615784,281.615784,281.615784
2049-01-07,287.377777,281.958862,282.852692,287.570068,287.157623,279.453064,279.751190,279.751190,279.751190,279.751190
2049-01-08,286.222534,284.043335,280.634949,289.693024,286.901550,278.090912,279.868652,279.868652,279.868652,279.868652
2049-01-09,279.119904,288.830292,279.670502,286.545013,286.181488,280.246582,278.783081,278.783081,278.783081,278.783081
2049-01-10,278.133942,288.309479,278.777435,277.756866,286.326752,278.063660,280.056549,280.056549,280.056549,280.056549
2049-01-11,278.378204,288.116882,279.552124,271.381958,284.706635,276.977203,283.549347,283.549347,283.549347,283.549347
2049-01-12,279.606171,286.811371,279.143921,270.482330,283.493225,277.729156,283.169922,283.169922,283.169922,283.169922
2049-01-13,280.606476,277.030914,277.822845,272.746887,282.874481,274.965149,280.199249,280.199249,280.199249,280.199249
2049-01-14,283.959839,275.977325,277.931122,277.202362,280.446350,274.175537,278.113342,278.113342,278.113342,278.113342
2049-01-15,282.868469,277.253937,281.862518,280.440979,279.154877,274.646851,277.003632,277.003632,277.003632,277.003632
2049-01-16,277.781830,277.570465,281.027924,280.906219,278.693878,277.769348,276.336060,276.336060,276.336060,276.336060
2049-01-17,275.935760,277.633362,282.677429,282.218872,278.445618,280.434814,276.343536,276.343536,276.343536,276.343536
2049-01-18,271.227570,278.682220,285.936523,279.618591,279.279938,281.051147,276.649872,276.649872,276.649872,276.649872
2049-01-19,278.790375,277.752777,284.804657,277.470764,278.558563,282.778992,277.037750,277.037750,277.037750,277.037750
2049-01-20,279.237885,275.061462,279.854462,277.260956,279.398376,285.269745,275.480042,275.480042,275.480042,275.480042
2049-01-21,279.812042,277.876160,281.028809,277.885925,281.642792,283.786591,275.663818,275.663818,275.663818,275.663818
2049-01-22,276.760101,279.250732,287.322510,278.810028,283.062439,284.016907,273.453094,273.453094,273.453094,273.453094
2049-01-23,276.442444,281.418823,287.160980,278.916473,282.016144,282.923157,275.420593,275.420593,275.420593,275.420593
2049-01-24,277.788544,282.173706,286.700409,280.035645,279.269806,282.579224,276.076569,276.076569,276.076569,276.076569
2049-01-25,276.464355,282.803680,283.587524,279.344788,279.166107,288.024994,275.727783,275.727783,275.727783,275.727783
2049-01-26,276.349396,281.864014,289.059998,278.801117,279.410126,289.324646,275.401428,275.401428,275.401428,275.401428
2049-01-27,277.920258,288.400177,289.315216,278.295746,278.210480,289.185730,277.500519,277.500519,277.500519,277.500519
2049-01-28,279.388763,290.930878,290.661621,278.535217,276.860535,288.770782,280.292145,280.292145,280.292145,280.292145
2049-01-29,285.655975,290.755371,291.893890,279.143036,279.860077,287.502441,280.653412,280.653412,280.653412,280.653412
2049-01-30,287.580139,288.561401,291.044891,280.658325,280.812195,289.817078,278.745728,278.745728,278.745728,278.745728
2049-01-31,288.813171,290.839844,289.530304,278.983459,282.525879,289.202942,278.838074,278.838074,278.838074,278.838074
2049-02-01,286.782654,290.473877,279.377228,281.144592,283.145752,287.832397,284.060486,284.060486,284.060486,284.060486
2049-02-02,288.249603,288.779144,280.155670,284.320190,283.397552,285.157959,288.978729,288.978729,288.978729,288.978729
2049-02-03,290.470276,283.227875,282.996216,283.798157,286.433441,276.208038,290.910828,290.910828,290.910828,290.910828
2049-02-04,291.667755,288.736115,287.874878,283.265289,287.284241,279.995850,290.772827,290.772827,290.772827,290.772827
