#Variables:
#tasmin_CCSM4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2G_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_HadGEM2-CC365_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_MIROC5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_NorESM1-M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmin_GFDL-ESM2M_rcp45(K),tasmin_GFDL-ESM2G_rcp45(K),tasmin_HadGEM2-CC365_rcp45(K),tasmin_MIROC5_rcp45(K),tasmin_NorESM1-M_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmin_GFDL-ESM2M_rcp45(K),tasmin_GFDL-ESM2G_rcp45(K),tasmin_HadGEM2-CC365_rcp45(K),tasmin_MIROC5_rcp45(K),tasmin_NorESM1-M_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K)
2057-06-13,286.508484,275.675873,285.509827,282.814484,288.466949,278.315887,280.429443,280.429443,280.429443,280.429443
2057-06-14,285.544128,281.350098,286.639801,285.505127,287.082703,282.797333,280.707703,280.707703,280.707703,280.707703
2057-06-15,286.354370,277.741089,282.718811,285.133148,285.731537,287.018036,280.747101,280.747101,280.747101,280.747101
2057-06-16,284.641113,277.884064,279.581848,286.590942,279.132843,284.781250,280.994995,280.994995,280.994995,280.994995
2057-06-17,281.234985,279.851776,280.769287,286.342804,278.534698,281.865356,280.018280,280.018280,280.018280,280.018280
2057-06-18,283.387268,283.214600,285.560608,288.220184,279.845459,281.367371,281.277588,281.277588,281.277588,281.277588
2057-06-19,285.798492,287.228882,284.048584,288.016174,278.480865,280.328522,282.312134,282.312134,282.312134,282.312134
2057-06-20,287.766724,285.699768,282.262482,286.921631,278.833374,282.247711,284.672241,284.672241,284.672241,284.672241
2057-06-21,285.645142,285.503265,283.306427,285.117950,282.204254,279.299927,284.294220,284.294220,284.294220,284.294220
2057-06-22,283.366364,284.697937,284.455872,283.748138,284.638397,280.255615,284.023773,284.023773,284.023773,284.023773
2057-06-23,283.924683,286.575500,283.852814,284.059814,286.587067,281.387787,283.274170,283.274170,283.274170,283.274170
2057-06-24,283.609375,289.078308,283.803467,285.123322,286.137207,279.718994,286.521790,286.521790,286.521790,286.521790
2057-06-25,283.051025,288.888397,282.907532,283.556396,287.424622,277.911865,286.208191,286.208191,286.208191,286.208191
2057-06-26,285.372314,284.479950,283.500977,281.712891,287.090118,278.888123,286.630157,286.630157,286.630157,286.630157
2057-06-27,288.304657,279.364868,286.821747,281.304565,287.151306,279.332855,286.400970,286.400970,286.400970,286.400970
2057-06-28,285.324127,277.840851,287.551605,281.148499,287.505127,283.453339,286.213135,286.213135,286.213135,286.213135
2057-06-29,287.009399,278.786255,287.555389,282.300049,286.298676,282.521271,285.269714,285.269714,285.269714,285.269714
2057-06-30,286.992249,282.187561,285.815186,282.361359,285.060089,280.172302,285.795929,285.795929,285.795929,285.795929
2057-07-01,283.616974,282.949646,282.286255,284.088409,285.955963,281.811584,285.020691,285.020691,285.020691,285.020691
2057-07-02,281.898956,284.694611,285.412323,285.978149,285.768982,284.757874,283.245300,283.245300,283.245300,283.245300
2057-07-03,281.688538,284.229065,286.542908,286.666595,286.533691,285.180725,284.946777,284.946777,284.946777,284.946777
2057-07-04,282.497284,282.779175,287.439697,285.647736,284.361694,284.470947,284.029602,284.029602,284.029602,284.029602
2057-07-05,282.549408,285.697968,287.919037,281.855530,287.193970,283.556671,286.043427,286.043427,286.043427,286.043427
2057-07-06,282.263397,280.714386,288.541992,279.645599,288.050690,283.622498,287.505768,287.505768,287.505768,287.505768
2057-07-07,281.814789,282.066498,287.947632,279.457336,286.464325,282.420898,286.076233,286.076233,286.076233,286.076233
2057-07-08,281.493927,283.706451,285.534058,279.927277,286.081146,282.266998,287.047180,287.047180,287.047180,287.047180
2057-07-09,282.463318,283.443237,282.293427,282.161804,286.627106,282.582123,287.100159,287.100159,287.100159,287.100159
2057-07-10,282.147400,283.569000,278.998016,283.664276,287.093018,282.875702,288.078613,288.078613,288.078613,288.078613
2057-07-11,282.119873,283.974274,277.707245,284.793579,286.749237,282.328644,290.007507,290.007507,290.007507,290.007507
2057-07-12,282.082214,281.965149,278.013824,285.586639,289.101166,283.047913,289.719727,289.719727,289.719727,289.719727
2057-07-13,281.872253,282.125061,281.284119,285.901917,289.384064,282.716003,290.152191,290.152191,290.152191,290.152191
2057-07-14,282.436462,284.482513,280.834839,288.227081,290.348633,284.283905,288.068604,288.068604,288.068604,288.068604
2057-07-15,284.347046,284.080658,286.411621,291.583466,290.846375,283.056213,290.235626,290.235626,290.235626,290.235626
2057-07-16,285.594635,285.831360,286.225342,291.220337,288.815552,284.394745,289.465546,289.465546,289.465546,289.465546
2057-07-17,283.467773,286.300812,287.457336,292.532776,289.355957,284.193024,289.175385,289.175385,289.175385,289.175385
2057-07-18,284.943207,284.119720,289.130249,291.431305,291.190399,281.981720,289.057220,289.057220,289.057220,289.057220
2057-07-19,286.489624,283.798004,288.126587,290.588989,286.804749,282.546722,289.010956,289.010956,289.010956,289.010956
2057-07-20,288.090271,278.721161,287.798248,290.280151,287.901093,284.110413,286.626038,286.626038,286.626038,286.626038
2057-07-21,284.754272,278.769684,290.310577,288.258453,288.072998,284.092224,286.979279,286.979279,286.979279,286.979279
2057-07-22,285.471100,278.495392,290.357544,287.980957,287.875366,284.331085,286.473755,286.473755,286.473755,286.473755
2057-07-23,285.833038,281.391357,289.420624,287.970764,290.244843,284.664459,286.789215,286.789215,286.789215,286.789215
2057-07-24,287.092834,278.543457,286.862762,289.532745,286.881836,283.635956,286.786743,286.786743,286.786743,286.786743
2057-07-25,287.796021,281.313049,286.873749,288.808105,288.927917,282.779999,287.568237,287.568237,287.568237,287.568237
2057-07-26,285.586914,284.163452,287.700775,283.717285,287.356079,283.700165,289.526642,289.526642,289.526642,289.526642
2057-07-27,289.736877,286.201569,287.194916,290.780029,287.366119,285.246552,291.830780,291.830780,291.830780,291.830780
2057-07-28,291.929047,286.668701,288.012329,286.917694,285.736115,286.109070,284.735962,284.735962,284.735962,284.735962
2057-07-29,291.065155,285.590637,289.255188,286.621979,285.876740,287.975861,283.753693,283.753693,283.753693,283.753693
2057-07-30,289.678345,284.921844,287.209106,283.008514,286.825684,287.643433,282.136566,282.136566,282.136566,282.136566
2057-07-31,288.602478,285.857056,287.109863,284.273224,287.315979,291.326630,284.562897,284.562897,284.562897,284.562897
2057-08-01,286.187836,285.002502,286.677734,285.241791,286.873840,290.496368,287.239014,287.239014,287.239014,287.239014
2057-08-02,286.455170,285.618500,285.693726,287.825470,286.989227,288.641083,285.998535,285.998535,285.998535,285.998535
2057-08-03,285.663208,285.551544,284.679596,288.897583,287.856781,288.869446,287.872498,287.872498,287.872498,287.872498
2057-08-04,285.842346,283.885559,282.112457,285.837830,288.844727,289.398285,288.172028,288.172028,288.172028,288.172028
2057-08-05,284.631653,283.892090,283.443024,287.688995,284.412537,290.158325,286.403870,286.403870,286.403870,286.403870
2057-08-06,285.507507,284.231964,283.485413,286.957184,284.608002,290.225189,287.005157,287.005157,287.005157,287.005157
2057-08-07,285.600708,281.104218,284.868164,288.666718,284.617188,288.560669,287.958282,287.958282,287.958282,287.958282
2057-08-08,284.367462,283.190857,287.917175,286.846741,284.676971,286.016388,288.123383,288.123383,288.123383,288.123383
2057-08-09,284.337341,283.341095,290.665192,284.967987,286.932343,282.487762,287.459778,287.459778,287.459778,287.459778
2057-08-10,285.406372,283.114105,290.081512,285.837402,288.143951,280.296509,283.806274,283.806274,283.806274,283.806274
2057-08-11,285.325500,284.512512,292.096252,284.945557,289.005798,279.755646,282.502502,282.502502,282.502502,282.502502
2057-08-12,286.786407,285.653259,291.400574,284.686188,283.231049,281.428406,278.992737,278.992737,278.992737,278.992737
2057-08-13,287.986267,286.705597,288.158630,285.862457,282.017975,281.410187,281.606293,281.606293,281.606293,281.606293
2057-08-14,288.035431,288.288757,287.945526,285.933411,285.166962,283.654358,287.469299,287.469299,287.469299,287.469299
2057-08-15,288.944611,288.907074,287.666382,283.949005,284.379791,283.530151,282.289185,282.289185,282.289185,282.289185
2057-08-16,286.491760,287.503265,288.183014,284.672821,283.888672,282.782959,287.201172,287.201172,287.201172,287.201172
2057-08-17,283.395294,287.520142,284.066589,287.414917,279.549591,283.373657,286.092834,286.092834,286.092834,286.092834
2057-08-18,284.439178,287.554504,284.007812,287.048157,280.441406,283.012299,285.113403,285.113403,285.113403,285.113403
2057-08-19,286.851074,285.268829,284.152100,286.299072,281.266052,284.327911,286.709534,286.709534,286.709534,286.709534
2057-08-20,288.290588,285.552795,284.643372,285.690491,284.051270,283.014343,285.768280,285.768280,285.768280,285.768280
2057-08-21,287.555542,286.972076,285.063049,287.208649,284.840424,281.113983,286.249878,286.249878,286.249878,286.249878
2057-08-22,288.834442,286.182159,286.472168,285.206665,285.383514,281.434326,284.129730,284.129730,284.129730,284.129730
2057-08-23,286.864838,285.210052,286.323639,283.606201,283.995239,283.865997,285.035950,285.035950,285.035950,285.035950
2057-08-24,285.232635,284.253601,287.525543,282.365509,281.527588,284.153473,284.025177,284.025177,284.025177,284.025177
2057-08-25,285.330872,286.917542,286.916290,280.024902,282.612122,282.639282,285.730438,285.730438,285.730438,285.730438
2057-08-26,286.452637,287.027588,285.388458,282.396973,282.092712,282.833405,284.923737,284.923737,284.923737,284.923737
2057-08-27,285.938873,281.532043,282.012726,283.291077,277.105621,282.788269,285.348267,285.348267,285.348267,285.348267
2057-08-28,283.532959,274.168121,279.648529,282.547791,279.743286,281.897186,283.689850,283.689850,283.689850,283.689850
2057-08-29,284.735016,276.088104,282.733246,283.546906,278.297882,281.825165,282.490936,282.490936,282.490936,282.490936
2057-08-30,283.882843,278.335571,279.811615,283.939240,278.818665,281.145447,283.699829,283.699829,283.699829,283.699829
2057-08-31,285.678894,277.368927,285.154266,284.598541,280.627716,280.495239,286.462799,286.462799,286.462799,286.462799
2057-09-01,285.778503,274.679138,288.123993,282.102692,282.134064,282.087952,286.796600,286.796600,286.796600,286.796600
2057-09-02,287.388062,276.916382,288.376099,281.641327,280.004486,284.995270,287.932037,287.932037,287.932037,287.932037
2057-09-03,286.685150,277.547943,287.781921,283.828094,278.843597,287.241089,287.830719,287.830719,287.830719,287.830719
2057-09-04,285.945587,280.768097,289.010376,285.712158,278.123260,288.662628,287.145874,287.145874,287.145874,287.145874
2057-09-05,284.901825,281.681641,289.363159,284.177856,275.967651,285.837097,286.370392,286.370392,286.370392,286.370392
2057-09-06,283.856415,281.250519,287.429626,283.558044,273.934052,282.422302,285.597992,285.597992,285.597992,285.597992
2057-09-07,280.047516,281.720215,284.146729,282.727417,279.063934,280.221283,285.778809,285.778809,285.778809,285.778809
2057-09-08,277.419952,279.674866,285.567596,283.830872,283.261383,280.059357,286.828064,286.828064,286.828064,286.828064
2057-09-09,279.445282,278.470978,281.219482,285.256195,284.659454,279.549377,285.047577,285.047577,285.047577,285.047577
2057-09-10,279.249359,278.983215,278.168671,285.012054,282.197937,282.858978,284.417145,284.417145,284.417145,284.417145
2057-09-11,280.082123,278.375732,281.012299,282.839142,287.801819,280.119995,283.250854,283.250854,283.250854,283.250854
2057-09-12,282.236572,279.085876,280.442841,281.972504,288.748596,279.556152,282.219086,282.219086,282.219086,282.219086
2057-09-13,282.746277,279.989105,277.644257,281.900513,287.596191,280.817841,277.031219,277.031219,277.031219,277.031219
2057-09-14,284.775269,281.309814,277.475830,281.911285,280.405914,280.475220,275.802002,275.802002,275.802002,275.802002
2057-09-15,284.313568,282.725098,279.645752,280.888123,280.292389,282.030823,276.307190,276.307190,276.307190,276.307190
2057-09-16,282.837799,285.111023,282.959198,279.654114,284.080139,281.114227,279.748932,279.748932,279.748932,279.748932
2057-09-17,281.582825,283.365570,282.526581,281.086090,284.649384,279.525055,280.519867,280.519867,280.519867,280.519867
2057-09-18,283.392273,281.723877,273.379700,282.667053,282.127411,280.303223,277.975983,277.975983,277.975983,277.975983
2057-09-19,284.918457,280.356293,271.001801,284.689178,286.492798,277.268646,277.464844,277.464844,277.464844,277.464844
2057-09-20,281.792999,280.797241,272.260590,284.698547,285.669952,276.209442,276.586670,276.586670,276.586670,276.586670
2057-09-21,280.495636,281.373169,276.208771,282.372467,282.105255,275.644501,276.497650,276.497650,276.497650,276.497650
2057-09-22,281.589386,282.449188,278.490417,284.991425,280.819763,278.420990,277.887360,277.887360,277.887360,277.887360
2057-09-23,275.807281,280.633545,279.851166,283.500793,282.214874,280.803284,277.254333,277.254333,277.254333,277.254333
2057-09-24,279.253571,281.140350,275.716980,279.827515,280.815979,280.932953,276.084381,276.084381,276.084381,276.084381
2057-09-25,279.532928,280.253571,278.037720,277.688080,281.624908,281.861572,276.532196,276.532196,276.532196,276.532196
2057-09-26,279.070221,278.972748,282.434113,278.514984,281.538605,282.291534,278.522369,278.522369,278.522369,278.522369
2057-09-27,275.926208,282.150421,279.851562,277.420166,274.076782,282.316254,280.412506,280.412506,280.412506,280.412506
2057-09-28,276.305176,282.168060,280.087921,281.911011,276.381561,283.537506,281.859100,281.859100,281.859100,281.859100
2057-09-29,277.805634,271.839355,281.476898,281.909912,273.843018,283.053772,283.142670,283.142670,283.142670,283.142670
2057-09-30,278.072174,269.632812,284.691162,282.571655,272.281799,283.882477,282.921844,282.921844,282.921844,282.921844
2057-10-01,278.494415,274.841034,283.889832,279.703522,275.564941,282.599792,282.441162,282.441162,282.441162,282.441162
2057-10-02,277.724670,274.895538,276.223846,278.781647,277.150177,280.471405,283.251984,283.251984,283.251984,283.251984
2057-10-03,268.575439,276.090332,279.780334,280.734955,279.737152,278.807861,281.743134,281.743134,281.743134,281.743134
2057-10-04,272.693848,275.451599,281.506042,281.355133,280.039948,279.897125,279.859741,279.859741,279.859741,279.859741
2057-10-05,274.618347,271.182526,280.996490,283.024261,279.337952,279.261566,279.747345,279.747345,279.747345,279.747345
2057-10-06,273.195557,270.638824,279.173370,283.740601,276.600800,281.504028,281.063751,281.063751,281.063751,281.063751
2057-10-07,273.059052,273.149475,275.196655,277.040985,279.316437,281.823700,275.454712,275.454712,275.454712,275.454712
2057-10-08,274.579620,275.873199,276.446259,276.981964,274.733337,280.856964,272.410797,272.410797,272.410797,272.410797
2057-10-09,277.140045,275.252319,278.947357,276.255127,280.446869,279.172424,276.863312,276.863312,276.863312,276.863312
2057-10-10,277.785400,272.568817,280.003357,273.517822,279.679901,275.114685,278.357758,278.357758,278.357758,278.357758
2057-10-11,267.492981,267.845459,280.800110,266.567230,280.967926,273.009094,280.478180,280.478180,280.478180,280.478180
2057-10-12,266.482239,266.785461,280.362305,268.254486,277.972473,274.224274,280.133698,280.133698,280.133698,280.133698
2057-10-13,266.495728,265.425140,278.316772,273.720917,276.582550,273.233978,277.424500,277.424500,277.424500,277.424500
2057-10-14,270.009644,269.930023,270.717041,271.541565,278.009094,274.036987,277.198914,277.198914,277.198914,277.198914
2057-10-15,270.342255,267.687408,267.646088,273.347870,277.617096,271.600159,275.845581,275.845581,275.845581,275.845581
2057-10-16,273.050903,268.319641,268.880188,276.493927,277.670410,270.508118,275.184387,275.184387,275.184387,275.184387
2057-10-17,272.770569,271.981018,270.285217,273.820709,277.593750,273.595276,277.227295,277.227295,277.227295,277.227295
2057-10-18,270.838928,275.390503,273.177856,270.866821,273.417664,273.544006,277.349121,277.349121,277.349121,277.349121
2057-10-19,270.841217,276.106018,273.010223,269.876831,274.745789,268.556915,278.110840,278.110840,278.110840,278.110840
2057-10-20,270.454254,276.133789,275.942932,274.090576,277.371674,273.514282,277.495697,277.495697,277.495697,277.495697
2057-10-21,270.426849,277.209442,275.220551,278.757690,271.881073,275.494598,273.317505,273.317505,273.317505,273.317505
2057-10-22,273.332642,270.997131,271.954163,269.251190,265.290619,274.310211,272.885559,272.885559,272.885559,272.885559
2057-10-23,274.454834,272.403046,274.823730,270.007172,264.048950,277.254883,277.441284,277.441284,277.441284,277.441284
2057-10-24,276.108154,275.102386,275.122833,273.481781,265.480774,275.368988,278.345947,278.345947,278.345947,278.345947
2057-10-25,273.760834,277.543152,275.282654,274.504333,266.768402,271.516998,277.749451,277.749451,277.749451,277.749451
2057-10-26,270.744354,276.829681,274.246033,270.110168,268.318115,270.327179,277.405365,277.405365,277.405365,277.405365
2057-10-27,270.576538,272.883057,275.394440,264.644318,270.478027,270.525604,278.348541,278.348541,278.348541,278.348541
2057-10-28,266.256683,275.031433,271.085175,262.703461,274.492401,273.601471,274.892853,274.892853,274.892853,274.892853
2057-10-29,265.467621,272.744141,271.623932,268.063873,272.117889,278.089111,273.783691,273.783691,273.783691,273.783691
2057-10-30,265.655396,273.260895,272.713989,268.470123,273.225250,277.522614,273.259369,273.259369,273.259369,273.259369
2057-10-31,266.299133,274.519135,275.509491,275.438293,273.053131,275.211548,277.959412,277.959412,277.959412,277.959412
2057-11-01,269.103912,278.507965,273.191589,279.274750,270.966339,273.195953,277.917908,277.917908,277.917908,277.917908
2057-11-02,272.573792,274.234131,276.744537,276.653076,272.354034,270.874420,276.587830,276.587830,276.587830,276.587830
2057-11-03,273.814240,270.560333,273.942383,274.879761,275.702637,270.340790,274.837158,274.837158,274.837158,274.837158
2057-11-04,271.254303,271.575104,274.789948,267.742065,272.751984,268.510681,274.283813,274.283813,274.283813,274.283813
2057-11-05,272.614258,272.294525,274.660553,268.129089,271.792419,270.568359,274.515991,274.515991,274.515991,274.515991
2057-11-06,273.746490,270.741486,269.715881,269.178101,268.623505,270.270508,269.711975,269.711975,269.711975,269.711975
2057-11-07,272.903839,271.169586,269.740509,276.770203,272.903198,268.389984,268.891968,268.891968,268.891968,268.891968
2057-11-08,267.977875,274.501984,271.738953,272.360535,274.934601,270.163574,269.958588,269.958588,269.958588,269.958588
2057-11-09,273.869293,270.584869,272.773346,275.486816,274.040833,270.077179,272.421539,272.421539,272.421539,272.421539
2057-11-10,273.749786,271.096100,272.179382,272.419891,269.849121,271.202484,269.502930,269.502930,269.502930,269.502930
2057-11-11,274.541382,272.597382,264.635803,273.999084,264.778046,274.296814,268.675812,268.675812,268.675812,268.675812
2057-11-12,276.082245,274.069946,268.048004,275.303711,265.925751,273.454773,268.885345,268.885345,268.885345,268.885345
2057-11-13,270.896515,273.257416,267.346436,272.259857,268.088562,273.220367,267.726959,267.726959,267.726959,267.726959
2057-11-14,270.017334,272.934692,266.300568,268.088959,270.986603,271.191071,268.725555,268.725555,268.725555,268.725555
2057-11-15,273.075134,274.315887,269.001831,266.705627,270.466309,273.479675,272.713043,272.713043,272.713043,272.713043
2057-11-16,274.228058,266.169739,275.148651,267.950745,264.811554,274.329803,273.576111,273.576111,273.576111,273.576111
2057-11-17,276.813263,266.441956,272.611420,268.743073,267.753082,270.303375,276.095551,276.095551,276.095551,276.095551
2057-11-18,272.279877,266.084686,269.016388,266.623230,269.225159,273.481293,276.142670,276.142670,276.142670,276.142670
2057-11-19,267.766876,266.795502,261.821594,266.517731,269.132507,269.754608,275.586029,275.586029,275.586029,275.586029
2057-11-20,269.861176,264.251892,258.012085,266.672424,270.385101,274.405487,276.256378,276.256378,276.256378,276.256378
2057-11-21,271.188965,265.879486,257.911133,267.692169,271.499634,274.111877,278.245697,278.245697,278.245697,278.245697
2057-11-22,268.315948,267.818329,265.138306,268.410034,271.957764,273.120728,276.183990,276.183990,276.183990,276.183990
2057-11-23,266.964294,271.786774,266.745239,271.368256,275.576447,266.458679,277.939453,277.939453,277.939453,277.939453
2057-11-24,265.930115,272.196442,269.459869,272.589844,273.797180,265.564178,275.018219,275.018219,275.018219,275.018219
2057-11-25,265.944305,273.362793,269.941437,271.795502,271.853424,265.486176,271.098206,271.098206,271.098206,271.098206
2057-11-26,268.146057,262.938232,267.732483,269.216034,273.395447,265.271271,267.334473,267.334473,267.334473,267.334473
2057-11-27,270.617462,265.513031,271.041931,267.559784,268.889191,267.938538,265.370453,265.370453,265.370453,265.370453
2057-11-28,267.296875,265.079590,271.374786,265.890991,268.537811,269.614288,269.429565,269.429565,269.429565,269.429565
2057-11-29,265.080261,262.511658,271.876190,264.848267,268.440887,270.372437,269.824951,269.824951,269.824951,269.824951
2057-11-30,267.595886,264.378510,270.804138,265.595703,270.596344,267.017975,266.925018,266.925018,266.925018,266.925018
2057-12-01,267.154175,260.529633,271.511200,268.518890,269.043518,265.153778,269.371918,269.371918,269.371918,269.371918
2057-12-02,268.484375,256.498871,273.041779,269.279846,277.386536,265.439362,273.247711,273.247711,273.247711,273.247711
2057-12-03,269.611755,260.512115,274.073486,271.376221,269.504028,267.192444,270.109192,270.109192,270.109192,270.109192
2057-12-04,268.399597,265.865448,273.462067,271.582550,264.636108,265.834595,268.339478,268.339478,268.339478,268.339478
2057-12-05,268.478302,262.159851,272.465271,268.899933,267.411316,266.475708,268.852570,268.852570,268.852570,268.852570
2057-12-06,267.295593,260.808716,269.497314,268.748718,276.600769,267.204437,270.878937,270.878937,270.878937,270.878937
2057-12-07,268.403656,264.372833,271.176666,270.223083,271.834564,267.780121,273.149750,273.149750,273.149750,273.149750
2057-12-08,269.060913,267.392883,270.534027,271.269165,272.322021,265.581543,270.592224,270.592224,270.592224,270.592224
2057-12-09,267.063110,269.081299,270.240936,270.694092,272.668335,269.299561,267.320953,267.320953,267.320953,267.320953
2057-12-10,270.185272,266.841431,265.990997,269.623718,272.022552,268.591248,268.392273,268.392273,268.392273,268.392273
2057-12-11,268.479004,266.873657,270.752777,269.256744,272.498779,268.508820,270.870422,270.870422,270.870422,270.870422
2057-12-12,267.875549,268.120697,269.984650,266.702484,269.961304,266.119080,273.629822,273.629822,273.629822,273.629822
2057-12-13,267.329254,266.005829,272.530762,267.671875,277.546814,265.631714,275.291443,275.291443,275.291443,275.291443
2057-12-14,265.420807,267.648407,268.460449,268.102448,275.271179,268.316528,279.578674,279.578674,279.578674,279.578674
2057-12-15,268.412994,268.077667,269.201233,268.555817,271.499023,269.486237,277.858307,277.858307,277.858307,277.858307
2057-12-16,261.677643,265.792694,264.155701,267.766754,265.459381,266.405914,267.888031,267.888031,267.888031,267.888031
2057-12-17,259.126709,269.125153,265.680054,269.417267,268.855438,268.098907,266.405548,266.405548,266.405548,266.405548
2057-12-18,260.705383,271.170654,268.474091,270.178223,268.258392,267.713928,265.194214,265.194214,265.194214,265.194214
2057-12-19,266.820007,272.374115,267.388184,266.398651,265.853607,266.933136,267.620453,267.620453,267.620453,267.620453
2057-12-20,268.696259,272.312775,262.004669,266.066437,267.043793,264.153473,268.425842,268.425842,268.425842,268.425842
2057-12-21,270.462189,271.127747,266.680511,262.726440,265.333252,264.630402,270.868835,270.868835,270.868835,270.868835
2057-12-22,267.972534,268.170013,266.974121,265.843414,264.344910,265.824097,272.160278,272.160278,272.160278,272.160278
2057-12-23,266.251007,261.893616,263.903412,268.059906,265.779510,267.282684,268.752838,268.752838,268.752838,268.752838
2057-12-24,266.153961,263.788971,264.701447,263.568756,263.637512,263.628815,266.847931,266.847931,266.847931,266.847931
2057-12-25,267.425598,269.437347,261.872040,263.330536,254.796799,263.143005,266.893616,266.893616,266.893616,266.893616
2057-12-26,268.155945,272.647400,267.636200,267.827881,254.521347,263.676910,266.788757,266.788757,266.788757,266.788757
2057-12-27,267.232208,268.988861,271.805511,270.465179,254.777939,264.359528,268.293549,268.293549,268.293549,268.293549
2057-12-28,271.058838,268.520386,273.928253,265.137085,254.938644,266.519562,272.788635,272.788635,272.788635,272.788635
2057-12-29,267.549591,269.005951,271.358429,271.255280,260.854614,267.788971,269.465118,269.465118,269.465118,269.465118
2057-12-30,268.089813,268.979584,268.218597,273.168518,259.960632,269.015991,267.661255,267.661255,267.661255,267.661255
2057-12-31,266.743317,269.844849,262.403687,272.021851,255.221619,267.893250,266.691437,266.691437,266.691437,266.691437
2058-01-01,267.542999,267.364899,266.568665,271.904846,267.580841,266.478973,268.450012,268.450012,268.450012,268.450012
2058-01-02,265.122589,271.973267,265.151276,274.347534,266.826965,267.230896,263.846375,263.846375,263.846375,263.846375
2058-01-03,266.618652,268.921600,268.269928,271.359253,267.276367,269.236176,263.272034,263.272034,263.272034,263.272034
2058-01-04,268.585205,270.707489,271.532410,268.444824,267.555969,271.440186,262.526550,262.526550,262.526550,262.526550
2058-01-05,269.007843,267.475098,271.345551,265.026398,267.079865,269.126129,264.255859,264.255859,264.255859,264.255859
2058-01-06,266.768433,266.902679,272.805420,260.444672,266.027649,268.843079,265.943420,265.943420,265.943420,265.943420
2058-01-07,265.860779,268.422180,270.590057,266.937469,267.019379,270.612701,266.663666,266.663666,266.663666,266.663666
2058-01-08,265.172791,265.907928,269.403412,264.557678,265.551758,274.090057,266.217316,266.217316,266.217316,266.217316
2058-01-09,267.506439,270.499756,271.791382,268.537720,261.626984,268.832062,267.051239,267.051239,267.051239,267.051239
2058-01-10,268.187744,269.920471,273.118713,269.975891,260.186737,268.216400,265.344482,265.344482,265.344482,265.344482
2058-01-11,268.768066,270.802856,270.339630,270.428345,260.459076,268.590820,265.937988,265.937988,265.937988,265.937988
2058-01-12,266.559692,276.200012,273.249359,270.000183,263.964874,270.350220,266.835541,266.835541,266.835541,266.835541
2058-01-13,265.677643,276.342041,271.452362,269.196320,258.360046,273.581818,267.129761,267.129761,267.129761,267.129761
2058-01-14,265.582306,273.721893,267.676941,267.784180,254.452103,269.604492,268.825500,268.825500,268.825500,268.825500
2058-01-15,265.786682,271.193939,273.111145,269.540588,257.127716,271.639923,267.708618,267.708618,267.708618,267.708618
