#Variables:
#rsds_CCSM4_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2M_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_GFDL-ESM2G_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_HadGEM2-CC365_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_MIROC5_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_NorESM1-M_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
#rsds_bcc-csm1-1_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_rsds_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,rsds_CCSM4_rcp85(Wm-2),rsds_GFDL-ESM2M_rcp85(Wm-2),rsds_GFDL-ESM2G_rcp85(Wm-2),rsds_HadGEM2-CC365_rcp85(Wm-2),rsds_MIROC5_rcp85(Wm-2),rsds_NorESM1-M_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2)"
""
yyyy-mm-dd,rsds_CCSM4_rcp85(Wm-2),rsds_GFDL-ESM2M_rcp85(Wm-2),rsds_GFDL-ESM2G_rcp85(Wm-2),rsds_HadGEM2-CC365_rcp85(Wm-2),rsds_MIROC5_rcp85(Wm-2),rsds_NorESM1-M_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2),rsds_bcc-csm1-1_rcp85(Wm-2)
2058-01-18,30.104437,33.963387,62.868813,42.347115,96.831146,103.698196,43.550739,43.550739,43.550739,43.550739
2058-01-19,76.366890,59.260246,75.074989,81.036102,83.094452,70.391624,87.448616,87.448616,87.448616,87.448616
2058-01-20,82.006447,51.188538,75.776016,93.773689,94.237411,72.576714,59.695732,59.695732,59.695732,59.695732
2058-01-21,66.436661,64.387169,48.786385,99.385483,78.461700,48.232243,60.378029,60.378029,60.378029,60.378029
2058-01-22,62.151707,79.562927,32.864403,77.188225,85.158203,55.985161,64.706474,64.706474,64.706474,64.706474
2058-01-23,75.763214,90.736404,85.927742,76.256035,76.574974,81.306740,78.871887,78.871887,78.871887,78.871887
2058-01-24,71.852119,64.873474,67.935440,62.726109,112.779976,91.670006,88.587517,88.587517,88.587517,88.587517
2058-01-25,86.675797,76.876900,67.735703,76.359558,43.870377,90.721252,84.914520,84.914520,84.914520,84.914520
2058-01-26,83.047249,81.327530,64.991402,98.463608,46.334965,92.098404,35.234982,35.234982,35.234982,35.234982
2058-01-27,48.182213,52.543938,82.106941,68.855713,77.627167,113.054565,84.626457,84.626457,84.626457,84.626457
2058-01-28,53.557739,30.104437,42.860695,39.867611,85.660469,87.258980,121.033195,121.033195,121.033195,121.033195
2058-01-29,73.310623,54.550232,59.009808,50.723392,99.231331,121.582558,67.368736,67.368736,67.368736,67.368736
2058-01-30,72.467384,109.598083,42.259014,86.754440,116.794914,126.386909,87.119385,87.119385,87.119385,87.119385
2058-01-31,71.203384,37.766960,41.899487,114.329124,118.754730,131.059937,107.520477,107.520477,107.520477,107.520477
2058-02-01,110.398079,95.342873,43.860924,76.817902,89.943092,102.668594,60.642574,60.642574,60.642574,60.642574
2058-02-02,98.254013,106.406731,74.510597,49.875797,41.830364,95.096817,81.421722,81.421722,81.421722,81.421722
2058-02-03,120.843887,50.230083,112.232170,70.548218,94.359428,98.604584,41.830364,41.830364,41.830364,41.830364
2058-02-04,114.603897,83.173866,108.596649,83.864960,98.716545,130.510605,52.883785,52.883785,52.883785,52.883785
2058-02-05,123.526497,97.198944,128.698456,91.414970,109.485260,108.253906,57.180794,57.180794,57.180794,57.180794
2058-02-06,106.443184,81.301407,133.886642,113.472427,123.450310,83.890999,103.005524,103.005524,103.005524,103.005524
2058-02-07,49.976093,130.463242,131.638718,71.319061,118.064240,100.407730,117.123627,117.123627,117.123627,117.123627
2058-02-08,51.623779,113.730766,133.862076,42.735527,67.750580,136.078583,96.051140,96.051140,96.051140,96.051140
2058-02-09,89.105934,60.527225,121.547501,84.641594,92.681686,138.431305,103.508934,103.508934,103.508934,103.508934
2058-02-10,69.275909,42.735527,56.100098,88.407028,98.775314,130.482986,125.173012,125.173012,125.173012,125.173012
2058-02-11,84.283836,46.994568,57.360935,84.437920,110.124962,106.733406,113.137054,113.137054,113.137054,113.137054
2058-02-12,79.946106,96.928413,110.822144,81.421539,54.122036,108.278358,117.704224,117.704224,117.704224,117.704224
2058-02-13,71.797211,50.352184,97.936363,42.735527,80.157204,91.126991,133.431641,133.431641,133.431641,133.431641
2058-02-14,85.506577,96.552696,45.967445,80.643829,111.411728,67.460091,97.767525,97.767525,97.767525,97.767525
2058-02-15,145.820862,116.450180,109.885185,114.570633,130.638596,140.251938,91.907829,91.907829,91.907829,91.907829
2058-02-16,147.764496,106.588547,87.088524,101.174377,147.404526,146.595291,98.537933,98.537933,98.537933,98.537933
2058-02-17,133.784470,151.339218,82.280106,99.428497,152.950119,150.611694,74.471970,74.471970,74.471970,74.471970
2058-02-18,154.273911,153.107819,55.488117,81.604790,162.731262,131.597000,123.689377,123.689377,123.689377,123.689377
2058-02-19,163.359055,158.457748,108.233414,82.137871,166.201004,134.420425,73.831032,73.831032,73.831032,73.831032
2058-02-20,154.184586,170.864090,90.487167,77.877106,165.107132,159.401306,84.630600,84.630600,84.630600,84.630600
2058-02-21,115.297318,163.394821,52.528885,109.303154,147.019531,134.093430,134.607254,134.607254,134.607254,134.607254
2058-02-22,75.125290,67.129028,127.045898,121.419769,149.128738,164.396515,110.723824,110.723824,110.723824,110.723824
2058-02-23,131.707184,63.970840,170.958511,150.694199,125.302879,156.774429,90.960609,90.960609,90.960609,90.960609
2058-02-24,112.040100,51.159813,100.256050,141.330719,58.798653,145.744736,114.259438,114.259438,114.259438,114.259438
2058-02-25,63.516998,88.817009,91.256615,133.934448,113.167358,165.295013,166.602310,166.602310,166.602310,166.602310
2058-02-26,96.039307,63.490250,101.613327,158.005707,80.840797,139.111084,118.983238,118.983238,118.983238,118.983238
2058-02-27,96.663857,108.487152,55.627254,151.242081,118.839058,171.573212,121.873238,121.873238,121.873238,121.873238
2058-02-28,57.218853,127.329697,50.473858,145.187225,149.264816,129.710327,111.477592,111.477592,111.477592,111.477592
2058-03-01,58.840446,49.783806,107.689674,190.330765,86.721603,175.258331,93.059547,93.059547,93.059547,93.059547
2058-03-02,126.044113,79.946800,120.592583,194.676880,180.844482,182.974716,103.884811,103.884811,103.884811,103.884811
2058-03-03,106.420082,133.531586,167.420837,194.186432,185.555191,150.558838,127.826477,127.826477,127.826477,127.826477
2058-03-04,138.406403,151.570419,182.465683,185.058075,185.834732,153.801270,160.500458,160.500458,160.500458,160.500458
2058-03-05,138.511642,150.839539,110.817200,149.273499,188.850433,134.851303,173.395615,173.395615,173.395615,173.395615
2058-03-06,128.942932,166.648514,132.862793,183.272583,179.255753,119.501534,103.881615,103.881615,103.881615,103.881615
2058-03-07,139.711227,66.378273,183.984375,194.884766,161.602173,142.874039,118.431183,118.431183,118.431183,118.431183
2058-03-08,126.047417,103.662239,169.942780,198.851944,177.367233,130.710419,121.333527,121.333527,121.333527,121.333527
2058-03-09,116.844521,59.313614,129.287918,191.362152,188.236130,190.262100,146.178574,146.178574,146.178574,146.178574
2058-03-10,131.432709,98.674576,140.781952,191.504562,194.189957,133.074539,198.058533,198.058533,198.058533,198.058533
2058-03-11,134.613693,64.872406,194.278778,185.531418,206.704453,167.241745,132.514435,132.514435,132.514435,132.514435
2058-03-12,142.795654,65.805183,97.520073,187.339355,206.343475,68.151489,130.729523,130.729523,130.729523,130.729523
2058-03-13,189.602737,93.932022,151.861023,121.157730,195.012909,149.248825,161.294113,161.294113,161.294113,161.294113
2058-03-14,190.188797,175.308151,141.454483,134.113846,169.709076,120.580193,175.364014,175.364014,175.364014,175.364014
2058-03-15,197.005920,155.096527,176.490631,64.872406,205.009766,154.976624,197.169510,197.169510,197.169510,197.169510
2058-03-16,178.863754,108.767471,182.767151,125.469566,208.823044,213.815765,188.114975,188.114975,188.114975,188.114975
2058-03-17,238.199219,211.539124,219.778351,197.671982,205.429474,189.663345,215.787231,215.787231,215.787231,215.787231
2058-03-18,240.683090,139.386047,158.328766,220.352905,189.066116,158.646027,131.124908,131.124908,131.124908,131.124908
2058-03-19,206.799942,96.924400,208.043488,201.411087,183.517212,194.195526,160.036224,160.036224,160.036224,160.036224
2058-03-20,135.683762,147.257156,187.273468,97.349091,79.210678,176.632263,161.309647,161.309647,161.309647,161.309647
2058-03-21,136.756241,134.505936,206.052399,99.346245,105.007484,194.088867,200.263153,200.263153,200.263153,200.263153
2058-03-22,190.689392,214.585678,195.753159,143.998581,157.353561,186.196091,238.653671,238.653671,238.653671,238.653671
2058-03-23,162.734772,186.180099,145.188477,135.503510,232.042480,209.470673,217.675415,217.675415,217.675415,217.675415
2058-03-24,162.615005,115.719353,159.108994,171.322372,200.717575,253.025452,245.266968,245.266968,245.266968,245.266968
2058-03-25,200.241867,189.125336,246.808487,198.150543,158.605453,269.997131,254.681839,254.681839,254.681839,254.681839
2058-03-26,232.179092,229.948944,221.821274,239.713928,104.940018,267.397186,241.573975,241.573975,241.573975,241.573975
2058-03-27,192.656631,127.938889,241.883560,258.953003,126.241302,240.567734,159.529358,159.529358,159.529358,159.529358
2058-03-28,209.368347,166.422073,75.872940,227.687210,243.439667,220.113007,194.405701,194.405701,194.405701,194.405701
2058-03-29,198.549881,146.822495,75.872940,234.093796,214.432281,271.801178,213.859268,213.859268,213.859268,213.859268
2058-03-30,206.124588,165.872330,122.905548,244.386536,180.904892,275.390869,174.877365,174.877365,174.877365,174.877365
2058-03-31,265.404999,255.885269,181.263504,238.212036,129.321991,198.494904,129.671204,129.671204,129.671204,129.671204
2058-04-01,210.037766,192.451767,199.412766,261.122681,218.585770,250.662933,101.320923,101.320923,101.320923,101.320923
2058-04-02,182.426712,85.034058,94.329399,256.996124,226.165527,263.192291,85.970024,85.970024,85.970024,85.970024
2058-04-03,188.713104,181.370117,117.464081,255.768234,158.261032,269.408844,198.005569,198.005569,198.005569,198.005569
2058-04-04,261.978363,131.112015,197.523514,237.792145,146.900833,192.548111,165.287033,165.287033,165.287033,165.287033
2058-04-05,264.526978,106.462654,209.170288,202.132309,188.967896,265.748138,134.231750,134.231750,134.231750,134.231750
2058-04-06,273.974976,186.713348,212.532928,150.366882,190.621170,244.777420,181.393326,181.393326,181.393326,181.393326
2058-04-07,234.695374,203.432419,257.214081,160.546341,167.216644,155.488968,283.776093,283.776093,283.776093,283.776093
2058-04-08,213.583466,211.673828,264.371216,197.062927,151.371933,233.562607,280.296692,280.296692,280.296692,280.296692
2058-04-09,235.483902,207.310425,254.715179,221.677856,185.888245,228.283234,253.007095,253.007095,253.007095,253.007095
2058-04-10,179.423203,84.161102,234.539948,217.777252,184.189209,274.663757,266.356079,266.356079,266.356079,266.356079
2058-04-11,129.109573,91.431656,160.099274,221.580032,168.683472,291.673035,197.555084,197.555084,197.555084,197.555084
2058-04-12,164.092422,192.104889,246.573639,131.713699,203.538849,284.291046,280.904083,280.904083,280.904083,280.904083
2058-04-13,198.725052,226.316772,269.225830,91.431656,221.314392,297.357971,218.217743,218.217743,218.217743,218.217743
2058-04-14,235.460312,247.112076,261.764862,119.870522,228.159271,242.452621,161.415482,161.415482,161.415482,161.415482
2058-04-15,195.047241,232.038147,158.557999,244.716980,257.996063,254.538879,224.888275,224.888275,224.888275,224.888275
2058-04-16,136.475723,290.663391,268.231354,295.429565,265.316528,296.736237,265.375031,265.375031,265.375031,265.375031
2058-04-17,138.421463,167.518219,272.407227,291.589081,228.706696,306.097412,283.103943,283.103943,283.103943,283.103943
2058-04-18,223.492523,180.201218,257.541779,280.415985,256.155762,296.641144,246.274979,246.274979,246.274979,246.274979
2058-04-19,244.830933,222.390289,199.100998,284.946716,269.901184,301.928680,196.780746,196.780746,196.780746,196.780746
2058-04-20,180.230774,254.982925,273.474396,279.314362,246.874695,309.717468,259.623138,259.623138,259.623138,259.623138
2058-04-21,290.431213,257.331024,293.686493,285.300262,224.295273,313.944977,275.730316,275.730316,275.730316,275.730316
2058-04-22,291.480804,225.566971,256.212189,220.289932,195.857895,248.609512,241.326279,241.326279,241.326279,241.326279
2058-04-23,290.217072,228.269485,191.823822,156.582550,257.525360,308.139984,290.409271,290.409271,290.409271,290.409271
2058-04-24,277.131805,190.751007,255.059998,173.935760,281.655762,293.764648,267.880341,267.880341,267.880341,267.880341
2058-04-25,258.459747,266.884003,282.644562,219.358566,261.415649,293.120300,227.544128,227.544128,227.544128,227.544128
2058-04-26,240.766708,255.886124,302.816498,301.953003,304.158844,286.041565,228.356873,228.356873,228.356873,228.356873
2058-04-27,201.924545,238.005035,302.136353,307.206360,304.324158,300.748871,304.258270,304.258270,304.258270,304.258270
2058-04-28,242.567932,308.845642,310.118286,300.235199,321.460968,321.414917,232.822388,232.822388,232.822388,232.822388
2058-04-29,251.058853,299.837341,306.799011,272.634613,296.281799,320.994232,312.196869,312.196869,312.196869,312.196869
2058-04-30,212.485474,294.970184,299.318634,247.367966,270.154572,320.936279,320.937958,320.937958,320.937958,320.937958
2058-05-01,154.486496,300.191345,298.724915,220.713257,320.394531,318.499786,306.073517,306.073517,306.073517,306.073517
2058-05-02,244.245041,309.558197,180.399841,251.534363,331.067200,323.308899,213.910599,213.910599,213.910599,213.910599
2058-05-03,138.023392,304.406097,283.371887,240.509918,330.150879,318.695801,229.896545,229.896545,229.896545,229.896545
2058-05-04,294.979126,287.528717,298.984161,245.102890,325.316986,333.261993,287.752167,287.752167,287.752167,287.752167
2058-05-05,260.211456,264.937683,281.848755,305.502197,174.464401,313.764160,310.230621,310.230621,310.230621,310.230621
2058-05-06,201.609482,317.595947,251.703476,317.530670,194.441040,332.028870,301.106598,301.106598,301.106598,301.106598
2058-05-07,253.764435,305.434540,251.194931,321.547119,178.025116,331.717468,218.491516,218.491516,218.491516,218.491516
2058-05-08,226.869080,317.854828,289.078918,308.627045,251.453156,335.313965,253.309998,253.309998,253.309998,253.309998
2058-05-09,164.328537,325.136871,310.506561,259.857300,152.750900,328.293121,305.342590,305.342590,305.342590,305.342590
2058-05-10,282.519653,325.732117,313.705750,234.319717,152.327377,334.471161,291.093933,291.093933,291.093933,291.093933
2058-05-11,324.039490,326.936127,312.110229,251.149063,304.918579,332.706451,209.529526,209.529526,209.529526,209.529526
2058-05-12,301.895050,327.448608,211.798279,319.850647,223.640198,321.387604,290.696930,290.696930,290.696930,290.696930
2058-05-13,310.872803,327.884796,145.433868,304.914124,301.279602,307.243744,315.463257,315.463257,315.463257,315.463257
2058-05-14,314.186157,321.179321,310.464996,290.277588,280.929810,339.201599,247.272476,247.272476,247.272476,247.272476
2058-05-15,290.776703,298.203217,256.075012,308.678436,293.348724,339.174896,313.619659,313.619659,313.619659,313.619659
2058-05-16,312.909821,201.281799,322.646729,324.957733,322.062653,339.201599,232.411346,232.411346,232.411346,232.411346
2058-05-17,322.431396,182.011902,321.784943,326.104584,323.218933,339.098511,240.574951,240.574951,240.574951,240.574951
2058-05-18,324.524231,214.856949,297.983521,327.392181,300.698792,336.754913,279.601929,279.601929,279.601929,279.601929
2058-05-19,328.876678,253.898209,330.538788,323.569397,255.142441,331.390625,279.238434,279.238434,279.238434,279.238434
2058-05-20,332.098145,324.158081,317.393524,261.885101,229.757675,333.556793,334.838196,334.838196,334.838196,334.838196
2058-05-21,329.890411,313.059265,256.356781,168.285172,298.308441,334.646942,335.741577,335.741577,335.741577,335.741577
2058-05-22,319.201782,206.701416,330.122162,312.944885,222.245056,334.772583,330.522949,330.522949,330.522949,330.522949
2058-05-23,323.817780,282.782837,330.988007,308.575439,259.523743,331.376862,316.724762,316.724762,316.724762,316.724762
2058-05-24,329.699829,322.565948,332.374359,291.997711,334.680420,321.590454,327.037842,327.037842,327.037842,327.037842
2058-05-25,334.866699,254.207077,331.690125,268.014709,334.957336,255.458801,317.168579,317.168579,317.168579,317.168579
2058-05-26,331.040527,321.765320,328.094879,230.137222,336.868378,183.615189,331.841278,331.841278,331.841278,331.841278
2058-05-27,331.325256,334.123901,322.727203,228.000198,336.024475,329.286133,338.424164,338.424164,338.424164,338.424164
2058-05-28,327.440674,323.286530,329.225433,234.703537,329.536621,329.554382,337.471649,337.471649,337.471649,337.471649
2058-05-29,325.947876,327.461243,329.652283,248.697220,320.868500,317.791321,338.351135,338.351135,338.351135,338.351135
2058-05-30,323.674896,330.629547,319.231934,283.247284,332.545074,335.464996,339.986847,339.986847,339.986847,339.986847
2058-05-31,310.165466,335.981842,336.152924,290.470154,333.960480,336.296387,337.811188,337.811188,337.811188,337.811188
2058-06-01,329.484711,335.185822,337.884674,324.803619,336.525024,324.640564,341.285522,341.285522,341.285522,341.285522
2058-06-02,331.079742,335.205261,335.366577,289.610687,336.255280,327.473602,340.417480,340.417480,340.417480,340.417480
2058-06-03,337.791718,336.008514,336.495544,261.927704,336.122437,328.291260,337.757019,337.757019,337.757019,337.757019
2058-06-04,336.165253,319.673401,337.438446,284.596893,331.721924,326.508301,335.622925,335.622925,335.622925,335.622925
2058-06-05,331.765930,313.657074,331.874664,295.198730,332.467499,330.728668,337.010437,337.010437,337.010437,337.010437
2058-06-06,342.207428,332.170624,336.555878,257.754120,335.569183,207.869415,336.816742,336.816742,336.816742,336.816742
2058-06-07,338.633240,320.203949,339.500031,298.326691,335.909851,326.535980,336.267731,336.267731,336.267731,336.267731
2058-06-08,340.220459,330.964294,339.758972,317.714569,334.262604,318.869232,306.893402,306.893402,306.893402,306.893402
2058-06-09,343.208405,333.508392,340.219513,327.899323,334.989532,322.787994,332.142609,332.142609,332.142609,332.142609
2058-06-10,342.818298,333.571472,277.372864,332.071198,333.422058,315.535309,338.887970,338.887970,338.887970,338.887970
2058-06-11,334.302368,332.491364,211.563049,331.045502,328.943939,313.881561,340.044067,340.044067,340.044067,340.044067
2058-06-12,333.278931,335.324524,328.941498,289.659637,325.333893,271.198517,336.574432,336.574432,336.574432,336.574432
2058-06-13,329.630157,334.929504,318.209442,321.075531,303.812958,322.462067,329.683868,329.683868,329.683868,329.683868
2058-06-14,333.073334,272.212250,333.258301,333.958038,314.503754,319.496979,295.581024,295.581024,295.581024,295.581024
2058-06-15,317.274170,329.919525,343.491882,326.151825,331.893158,308.539795,322.448822,322.448822,322.448822,322.448822
2058-06-16,329.858337,337.681915,337.321838,328.889313,320.769196,309.221436,308.628387,308.628387,308.628387,308.628387
2058-06-17,300.412079,342.502289,338.324982,330.025879,329.278503,320.297577,313.976044,313.976044,313.976044,313.976044
2058-06-18,318.222961,341.419952,338.412018,333.895325,281.041687,328.859985,321.653137,321.653137,321.653137,321.653137
2058-06-19,333.823944,342.573517,336.597137,336.355377,330.443237,339.884705,306.091583,306.091583,306.091583,306.091583
2058-06-20,319.436859,340.079315,336.307617,337.008850,334.656708,346.063416,300.124268,300.124268,300.124268,300.124268
2058-06-21,191.623657,343.730652,315.449158,334.531067,325.490356,346.380798,317.287445,317.287445,317.287445,317.287445
2058-06-22,316.250427,337.276306,311.098511,327.798828,330.929474,346.104950,333.069580,333.069580,333.069580,333.069580
2058-06-23,277.025543,334.757812,334.261047,331.611053,260.980194,349.010498,338.125763,338.125763,338.125763,338.125763
2058-06-24,330.698578,345.999695,330.436096,334.590271,225.079742,347.579895,343.500427,343.500427,343.500427,343.500427
2058-06-25,330.954681,342.860535,339.581635,333.226776,301.341064,339.469299,343.384094,343.384094,343.384094,343.384094
2058-06-26,327.063507,329.858429,324.227142,332.464722,330.744324,339.193115,341.607147,341.607147,341.607147,341.607147
2058-06-27,326.639496,338.428162,335.221924,332.557587,336.859741,337.538574,339.545654,339.545654,339.545654,339.545654
2058-06-28,334.411499,333.938538,339.454437,329.460754,334.670685,339.840912,331.927521,331.927521,331.927521,331.927521
2058-06-29,317.339111,325.776611,337.828583,326.542358,332.610931,341.875092,316.771973,316.771973,316.771973,316.771973
2058-06-30,268.316284,311.372253,326.345154,316.209412,278.223328,341.984924,293.402832,293.402832,293.402832,293.402832
2058-07-01,247.229858,282.448395,329.801819,313.707886,328.330353,342.870575,293.544037,293.544037,293.544037,293.544037
2058-07-02,280.644379,243.072769,336.430847,322.049530,317.717590,343.159149,321.261444,321.261444,321.261444,321.261444
2058-07-03,310.120850,272.211670,337.645874,330.109985,319.638641,345.861877,335.339722,335.339722,335.339722,335.339722
2058-07-04,326.207947,225.053406,343.737488,322.303284,324.616577,335.535797,340.312408,340.312408,340.312408,340.312408
2058-07-05,333.544067,316.734894,339.670929,319.289459,317.889984,318.245361,341.039917,341.039917,341.039917,341.039917
2058-07-06,321.822937,329.309692,339.068878,282.866577,296.833069,337.236420,341.266144,341.266144,341.266144,341.266144
2058-07-07,264.145996,324.834534,347.461212,234.796707,326.032349,336.319275,339.128052,339.128052,339.128052,339.128052
2058-07-08,326.087372,311.740509,341.704224,265.495087,327.304321,294.165314,344.068451,344.068451,344.068451,344.068451
2058-07-09,320.335419,330.618103,343.816040,317.662842,328.930084,327.752563,340.641571,340.641571,340.641571,340.641571
2058-07-10,301.054932,312.756744,341.124634,318.602814,328.048309,332.375092,341.372009,341.372009,341.372009,341.372009
2058-07-11,305.670502,313.094940,325.874603,320.540527,319.261322,336.529358,339.738251,339.738251,339.738251,339.738251
2058-07-12,318.610138,325.784912,322.159210,321.106934,322.261566,327.556610,337.547424,337.547424,337.547424,337.547424
2058-07-13,330.156250,328.529846,319.011139,321.353149,335.435547,282.520325,337.587219,337.587219,337.587219,337.587219
2058-07-14,252.300415,309.054718,323.604462,326.118713,332.664825,194.651199,327.471405,327.471405,327.471405,327.471405
2058-07-15,323.271759,321.325958,315.958099,320.064301,333.607605,316.983765,340.176849,340.176849,340.176849,340.176849
2058-07-16,345.921844,321.177216,340.019989,319.216949,329.350189,327.873169,338.911560,338.911560,338.911560,338.911560
2058-07-17,341.932922,318.002686,338.260986,325.294647,332.396820,292.500427,336.451508,336.451508,336.451508,336.451508
2058-07-18,335.957092,274.063477,337.166321,324.464813,336.393829,314.000793,313.771179,313.771179,313.771179,313.771179
2058-07-19,335.954712,300.249329,335.054291,320.675842,335.529907,326.366821,314.215485,314.215485,314.215485,314.215485
2058-07-20,336.159302,324.997894,326.084320,317.406616,325.454529,333.861816,318.518616,318.518616,318.518616,318.518616
2058-07-21,332.005402,331.298035,308.615326,315.848938,304.425476,335.842010,189.365402,189.365402,189.365402,189.365402
2058-07-22,326.754791,329.530365,328.196777,317.649048,320.206848,332.322266,305.519165,305.519165,305.519165,305.519165
2058-07-23,331.524872,326.060394,328.703247,317.852203,302.746063,331.435425,321.346649,321.346649,321.346649,321.346649
2058-07-24,325.981140,326.064972,327.527649,326.141724,242.391129,326.898712,319.235504,319.235504,319.235504,319.235504
2058-07-25,324.306671,321.753052,316.070770,321.623230,293.126465,287.823792,333.347137,333.347137,333.347137,333.347137
2058-07-26,328.414581,306.314819,289.735687,310.351746,310.717346,262.057800,337.448395,337.448395,337.448395,337.448395
2058-07-27,305.622009,282.057526,298.550385,309.764832,331.635620,296.316345,335.588318,335.588318,335.588318,335.588318
2058-07-28,234.832489,226.489075,310.762115,314.642883,329.013245,281.407074,336.677399,336.677399,336.677399,336.677399
2058-07-29,300.297729,241.109268,305.145813,305.828400,324.152283,300.384949,335.355865,335.355865,335.355865,335.355865
2058-07-30,300.134705,277.228180,303.925110,290.212982,318.805756,281.462799,326.626831,326.626831,326.626831,326.626831
2058-07-31,304.056519,311.702240,315.543701,283.485229,317.818329,316.344818,311.796387,311.796387,311.796387,311.796387
2058-08-01,300.315979,310.655273,321.021332,299.517822,315.539154,321.348053,319.567047,319.567047,319.567047,319.567047
2058-08-02,285.408295,306.396912,318.173798,299.626068,304.428711,319.669769,321.901215,321.901215,321.901215,321.901215
2058-08-03,265.789185,278.791473,317.804077,299.553101,241.386810,318.755737,315.187286,315.187286,315.187286,315.187286
2058-08-04,268.550842,309.555450,303.942047,315.423798,295.310974,292.317261,312.797638,312.797638,312.797638,312.797638
2058-08-05,294.583313,286.938324,314.314636,315.829315,312.672516,308.350342,316.105316,316.105316,316.105316,316.105316
2058-08-06,297.092712,280.743164,315.972870,313.614563,275.310272,311.846466,317.235107,317.235107,317.235107,317.235107
2058-08-07,281.917023,298.791382,315.942413,272.724457,272.837891,310.450989,314.243042,314.243042,314.243042,314.243042
2058-08-08,268.868408,307.331085,314.155640,263.328339,294.612366,309.851196,313.183105,313.183105,313.183105,313.183105
2058-08-09,236.020660,305.326233,255.813828,286.233185,304.688995,303.097961,307.219482,307.219482,307.219482,307.219482
2058-08-10,268.979034,309.354553,189.870071,292.356689,303.605347,303.949707,313.978088,313.978088,313.978088,313.978088
2058-08-11,249.140823,306.826691,245.413574,264.206909,285.697418,305.010468,316.098419,316.098419,316.098419,316.098419
2058-08-12,296.294556,302.991943,291.291687,273.509430,290.845581,303.570587,312.008026,312.008026,312.008026,312.008026
2058-08-13,285.435913,295.467072,278.629883,274.605988,286.006165,302.051941,311.645752,311.645752,311.645752,311.645752
2058-08-14,281.993927,282.351318,212.233353,205.774109,289.355530,301.572998,306.233124,306.233124,306.233124,306.233124
2058-08-15,297.226593,260.950287,249.438660,275.970703,292.168182,301.584167,303.603851,303.603851,303.603851,303.603851
2058-08-16,229.349152,291.484436,246.942551,275.921661,281.176941,293.807129,300.931335,300.931335,300.931335,300.931335
2058-08-17,237.566940,302.649536,264.496063,279.011841,298.055969,285.706604,300.207550,300.207550,300.207550,300.207550
2058-08-18,285.588013,294.703735,283.546234,273.107513,294.513214,288.825562,289.604431,289.604431,289.604431,289.604431
2058-08-19,287.842346,267.427246,286.879547,272.536560,291.685791,295.830383,305.012421,305.012421,305.012421,305.012421
2058-08-20,290.475616,260.282532,286.686005,270.999878,290.461060,284.125702,300.189026,300.189026,300.189026,300.189026
2058-08-21,287.377960,290.235657,281.948181,281.537170,291.075562,276.838623,301.442566,301.442566,301.442566,301.442566
