#Variables:
#tasmax_CCSM4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2G_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_NorESM1-M_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K)"
""
yyyy-mm-dd,tasmax_CCSM4_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2G_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_NorESM1-M_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K)
2061-07-28,311.282623,307.920288,305.517334,316.350342,310.856323,313.749725,311.028503,311.028503,311.028503,311.028503
2061-07-29,310.167267,308.398529,309.121094,316.643982,310.145233,313.492523,310.823029,310.823029,310.823029,310.823029
2061-07-30,309.983704,308.553192,308.939911,315.966309,309.475250,313.093811,309.575226,309.575226,309.575226,309.575226
2061-07-31,311.306152,308.524872,308.770844,314.048828,309.398651,313.763947,308.388641,308.388641,308.388641,308.388641
2061-08-01,312.147400,309.506775,308.227844,311.020447,307.736237,313.517120,309.854858,309.854858,309.854858,309.854858
2061-08-02,312.452362,310.418365,307.420105,309.768280,308.720978,311.758820,310.747101,310.747101,310.747101,310.747101
2061-08-03,313.078674,311.602631,307.139954,309.014069,309.567505,310.834778,310.508942,310.508942,310.508942,310.508942
2061-08-04,313.476532,311.630249,307.463104,308.136444,308.978699,309.567841,308.901581,308.901581,308.901581,308.901581
2061-08-05,314.284546,310.783478,307.086151,311.974304,308.118835,310.974854,307.704071,307.704071,307.704071,307.704071
2061-08-06,313.410095,311.073090,308.058777,312.462219,309.878540,310.974701,307.450745,307.450745,307.450745,307.450745
2061-08-07,309.988647,311.186768,310.182312,312.224365,309.482178,310.045624,308.653046,308.653046,308.653046,308.653046
2061-08-08,303.952637,311.522766,311.441223,311.332092,311.464294,310.945892,310.419647,310.419647,310.419647,310.419647
2061-08-09,300.499573,311.208038,311.652466,310.810486,312.106567,310.448120,311.258545,311.258545,311.258545,311.258545
2061-08-10,304.306427,308.337708,311.062592,311.058807,312.234039,309.544922,311.294373,311.294373,311.294373,311.294373
2061-08-11,306.524017,308.559448,308.511993,310.760529,312.221619,311.075378,309.527161,309.527161,309.527161,309.527161
2061-08-12,308.868652,308.323608,309.797302,310.652924,311.199493,310.543549,308.656952,308.656952,308.656952,308.656952
2061-08-13,309.906830,307.110992,311.719452,309.793823,310.050873,308.172180,310.408661,310.408661,310.408661,310.408661
2061-08-14,312.210907,301.426361,311.576385,308.085419,311.344635,307.129791,311.581177,311.581177,311.581177,311.581177
2061-08-15,311.520477,301.933411,310.670776,305.721741,312.754242,304.764191,311.228394,311.228394,311.228394,311.228394
2061-08-16,308.176605,303.160706,310.198029,306.975311,312.885742,305.074951,310.087524,310.087524,310.087524,310.087524
2061-08-17,308.834808,305.233612,309.922150,308.034210,312.702057,307.061340,310.155762,310.155762,310.155762,310.155762
2061-08-18,308.319611,307.575836,303.080719,310.248505,311.881439,307.666901,309.862396,309.862396,309.862396,309.862396
2061-08-19,307.349823,307.251495,302.990509,311.389496,311.337219,309.147644,308.589325,308.589325,308.589325,308.589325
2061-08-20,309.993927,305.946838,304.522552,312.114746,311.634827,309.965790,309.702515,309.702515,309.702515,309.702515
2061-08-21,311.307098,305.550720,307.451508,312.592468,311.594269,310.094391,311.169830,311.169830,311.169830,311.169830
2061-08-22,312.758636,304.599731,307.974640,312.209290,311.570526,309.307983,312.436371,312.436371,312.436371,312.436371
2061-08-23,312.568573,307.881836,308.650909,311.789062,310.291962,307.859344,312.306885,312.306885,312.306885,312.306885
2061-08-24,310.392029,309.860870,308.644989,310.761841,305.867279,305.588806,310.368317,310.368317,310.368317,310.368317
2061-08-25,306.920135,309.567993,308.668549,308.001068,307.866180,306.504089,308.319916,308.319916,308.319916,308.319916
2061-08-26,307.843170,309.642761,307.497711,303.377777,305.757568,308.149689,310.835876,310.835876,310.835876,310.835876
2061-08-27,307.715515,309.847809,305.954987,302.391022,304.972351,308.669769,311.913452,311.913452,311.913452,311.913452
2061-08-28,306.864960,309.939514,306.051178,304.356171,305.993561,309.307526,312.307709,312.307709,312.307709,312.307709
2061-08-29,307.021729,307.639740,304.249084,308.700592,307.157257,311.062531,313.160370,313.160370,313.160370,313.160370
2061-08-30,307.000763,307.434052,304.220612,311.392395,306.900116,312.206085,314.034485,314.034485,314.034485,314.034485
2061-08-31,307.981506,306.879822,304.060028,312.055084,308.276764,311.630310,314.205627,314.205627,314.205627,314.205627
2061-09-01,309.758270,308.851807,305.009949,312.066833,308.929718,310.780975,313.195404,313.195404,313.195404,313.195404
2061-09-02,309.196899,308.884125,307.384796,312.655334,308.448547,309.904114,309.981018,309.981018,309.981018,309.981018
2061-09-03,304.684174,310.712463,307.454742,312.996521,307.605713,308.978058,309.662567,309.662567,309.662567,309.662567
2061-09-04,302.495544,310.867340,307.003601,312.522217,306.718506,306.718933,310.011292,310.011292,310.011292,310.011292
2061-09-05,300.483093,310.046204,303.250244,311.900482,308.802002,303.218933,310.602783,310.602783,310.602783,310.602783
2061-09-06,306.141541,308.072723,303.583679,310.215729,307.660187,304.871490,310.488281,310.488281,310.488281,310.488281
2061-09-07,306.630371,308.319641,302.841553,309.276886,305.952209,305.804016,311.958313,311.958313,311.958313,311.958313
2061-09-08,306.957245,308.915436,303.351227,308.627808,303.082245,305.996796,307.139099,307.139099,307.139099,307.139099
2061-09-09,306.250580,310.512085,304.341095,304.265411,303.803894,305.515076,304.945190,304.945190,304.945190,304.945190
2061-09-10,305.813721,311.367310,303.848236,300.499512,304.041321,306.268585,301.451599,301.451599,301.451599,301.451599
2061-09-11,305.556519,311.456451,303.582916,301.895203,307.482483,306.225952,301.336853,301.336853,301.336853,301.336853
2061-09-12,305.762817,310.513733,307.667206,302.207977,307.659607,307.590820,300.079742,300.079742,300.079742,300.079742
2061-09-13,308.292419,308.892517,308.337646,303.066650,307.661835,308.614563,299.466553,299.466553,299.466553,299.466553
2061-09-14,307.790192,309.894318,308.830139,301.965454,307.812195,308.415741,303.712677,303.712677,303.712677,303.712677
2061-09-15,307.122009,309.658264,308.811310,301.666046,308.467621,307.544495,304.184296,304.184296,304.184296,304.184296
2061-09-16,307.396606,308.322021,306.846436,302.675842,308.513855,305.590149,304.845856,304.845856,304.845856,304.845856
2061-09-17,306.890015,303.192688,304.835297,304.725800,307.695190,304.350128,304.546387,304.546387,304.546387,304.546387
2061-09-18,299.770508,305.075989,303.725525,306.689331,306.215302,305.781616,300.540161,300.540161,300.540161,300.540161
2061-09-19,294.240906,305.929443,303.703369,307.776367,305.945923,305.095215,300.035156,300.035156,300.035156,300.035156
2061-09-20,299.026947,306.919800,300.648224,307.684570,306.960510,301.013855,300.045135,300.045135,300.045135,300.045135
2061-09-21,303.245209,307.029602,299.503448,305.350861,306.900482,301.933990,300.244781,300.244781,300.244781,300.244781
2061-09-22,305.864288,306.990326,305.331573,303.706085,305.148926,304.659149,300.091278,300.091278,300.091278,300.091278
2061-09-23,305.283844,306.288757,305.039307,305.688354,302.287598,306.198181,300.530701,300.530701,300.530701,300.530701
2061-09-24,300.425903,306.135498,298.066620,304.612946,300.892487,304.858429,304.595490,304.595490,304.595490,304.595490
2061-09-25,298.970154,305.690399,298.651428,303.205170,299.190094,305.583191,305.135254,305.135254,305.135254,305.135254
2061-09-26,299.419434,303.045410,304.839783,304.772491,298.053467,305.847992,305.333527,305.333527,305.333527,305.333527
2061-09-27,298.767212,302.835571,306.502930,304.753387,304.013245,307.092255,305.644745,305.644745,305.644745,305.644745
2061-09-28,296.412598,302.926392,307.912231,304.150024,303.656555,308.213440,306.169525,306.169525,306.169525,306.169525
2061-09-29,299.899963,293.851868,307.174744,301.344452,301.971924,305.125122,305.133606,305.133606,305.133606,305.133606
2061-09-30,302.727570,291.199493,305.159271,299.235413,299.890930,304.522614,300.947113,300.947113,300.947113,300.947113
2061-10-01,304.234650,291.716644,302.110870,297.502991,295.604614,302.411194,305.066864,305.066864,305.066864,305.066864
2061-10-02,305.060730,290.659637,301.376465,294.340454,301.331055,299.068909,304.948578,304.948578,304.948578,304.948578
2061-10-03,304.920898,290.145081,298.878815,293.733582,301.135437,298.373566,304.323578,304.323578,304.323578,304.323578
2061-10-04,302.322815,289.028534,300.902649,296.107361,300.449585,299.732849,307.441406,307.441406,307.441406,307.441406
2061-10-05,304.513733,287.282074,302.469666,295.063538,301.074982,298.918396,307.812469,307.812469,307.812469,307.812469
2061-10-06,304.751801,288.890411,303.995728,293.611969,301.531097,291.096222,306.433868,306.433868,306.433868,306.433868
2061-10-07,304.336121,289.920227,303.720184,292.670166,299.837341,285.301514,305.598846,305.598846,305.598846,305.598846
2061-10-08,304.831757,289.988495,301.219482,289.399323,293.454041,287.000275,305.022888,305.022888,305.022888,305.022888
2061-10-09,304.795258,288.811890,300.626282,291.863892,298.322876,291.485962,304.530701,304.530701,304.530701,304.530701
2061-10-10,305.068146,290.653442,298.899384,293.887756,297.714447,296.900696,300.551971,300.551971,300.551971,300.551971
2061-10-11,304.449493,293.662964,294.292389,298.932587,295.005249,300.169800,299.063354,299.063354,299.063354,299.063354
2061-10-12,304.331024,297.414978,291.768219,302.019714,296.337128,302.391144,296.859467,296.859467,296.859467,296.859467
2061-10-13,304.012268,299.539642,296.424072,303.337738,300.945557,300.837677,297.940826,297.940826,297.940826,297.940826
2061-10-14,303.866241,299.491577,298.241211,301.801361,300.807739,298.044891,296.267059,296.267059,296.267059,296.267059
2061-10-15,300.795532,299.305267,297.492493,301.501007,298.993469,297.674713,289.203308,289.203308,289.203308,289.203308
2061-10-16,298.598572,285.815613,293.714813,299.903534,297.558197,298.995056,294.201477,294.201477,294.201477,294.201477
2061-10-17,294.364227,287.509094,287.634308,301.248047,299.705505,301.446564,296.401093,296.401093,296.401093,296.401093
2061-10-18,293.490784,292.712616,294.299530,302.949921,300.899811,302.177887,296.156433,296.156433,296.156433,296.156433
2061-10-19,294.172058,292.314789,297.139343,302.451965,299.379456,302.146088,297.062683,297.062683,297.062683,297.062683
2061-10-20,294.844391,290.603088,298.734741,302.089691,297.332916,300.916565,298.548065,298.548065,298.548065,298.548065
2061-10-21,294.887482,293.062653,298.173401,301.013428,296.736755,299.401306,298.209961,298.209961,298.209961,298.209961
2061-10-22,298.114441,295.635345,296.592072,298.154114,300.892059,297.728821,291.537933,291.537933,291.537933,291.537933
2061-10-23,297.515503,295.626282,297.329651,293.355408,300.875305,296.649506,291.728851,291.728851,291.728851,291.728851
2061-10-24,296.040100,297.085297,297.087921,293.292816,298.822205,292.942810,294.722321,294.722321,294.722321,294.722321
2061-10-25,295.140411,297.740265,290.637970,295.862732,291.648773,285.396545,295.813202,295.813202,295.813202,295.813202
2061-10-26,294.475433,297.828674,293.838226,297.770203,295.727173,285.191315,295.322327,295.322327,295.322327,295.322327
2061-10-27,294.187927,297.770844,293.395050,295.361481,297.814911,285.980988,289.120422,289.120422,289.120422,289.120422
2061-10-28,292.487823,296.069153,289.683167,294.674072,299.407440,290.364014,287.680420,287.680420,287.680420,287.680420
2061-10-29,293.966217,287.969391,284.672119,292.843384,299.501984,289.308868,287.234009,287.234009,287.234009,287.234009
2061-10-30,297.601959,284.943512,285.569214,288.576874,299.178162,287.446808,285.167755,285.167755,285.167755,285.167755
2061-10-31,295.842285,283.420258,286.022461,287.085999,298.905579,284.637238,284.463623,284.463623,284.463623,284.463623
2061-11-01,293.451263,288.781372,284.522797,292.066986,297.198425,288.628357,288.562988,288.562988,288.562988,288.562988
2061-11-02,292.307983,292.369843,287.343811,289.811401,295.825989,290.741547,290.303833,290.303833,290.303833,290.303833
2061-11-03,287.052704,292.521423,289.700928,292.759430,295.652008,288.594849,290.301331,290.301331,290.301331,290.301331
2061-11-04,284.836304,292.037354,290.473297,295.227570,293.023682,292.595428,290.267120,290.267120,290.267120,290.267120
2061-11-05,283.202789,291.415802,291.094269,296.912598,288.149139,290.690033,289.122314,289.122314,289.122314,289.122314
2061-11-06,287.046539,290.350800,290.253174,297.891266,290.800629,286.603149,287.367584,287.367584,287.367584,287.367584
2061-11-07,288.721558,289.434326,288.384369,296.449310,291.805725,285.276703,285.474854,285.474854,285.474854,285.474854
2061-11-08,278.501526,287.512177,287.024292,292.917969,289.290771,287.329803,287.450439,287.450439,287.450439,287.450439
2061-11-09,280.527130,291.295990,291.061523,287.166840,292.697723,288.215179,288.514923,288.514923,288.514923,288.514923
2061-11-10,285.244080,293.045319,291.237091,286.346344,295.741333,287.325623,292.126221,292.126221,292.126221,292.126221
2061-11-11,285.690094,292.660400,291.145020,286.148773,296.745789,286.334900,292.475586,292.475586,292.475586,292.475586
2061-11-12,287.498383,294.507233,292.600403,287.720612,298.377686,286.911621,292.276031,292.276031,292.276031,292.276031
2061-11-13,285.673767,294.904755,293.606934,287.511963,297.726501,287.193298,294.065155,294.065155,294.065155,294.065155
2061-11-14,282.742188,294.591766,293.242432,290.391724,297.770264,283.265991,297.754089,297.754089,297.754089,297.754089
2061-11-15,282.095764,287.468262,290.773834,293.608551,297.125000,277.923859,297.694519,297.694519,297.694519,297.694519
2061-11-16,277.609009,286.951782,288.869049,291.869415,298.133026,277.672150,296.929047,296.929047,296.929047,296.929047
2061-11-17,278.015289,286.511505,288.062988,288.583282,295.698486,276.187653,293.326813,293.326813,293.326813,293.326813
2061-11-18,277.275116,287.699402,283.416412,286.788147,290.286774,281.367401,297.942871,297.942871,297.942871,297.942871
2061-11-19,275.821228,286.803131,279.469116,287.499817,292.563019,278.581024,295.947601,295.947601,295.947601,295.947601
2061-11-20,279.724030,283.890045,281.009064,289.400879,291.761292,277.020874,290.929993,290.929993,290.929993,290.929993
2061-11-21,285.703247,282.903442,280.315735,290.489288,286.761505,280.616547,292.484924,292.484924,292.484924,292.484924
2061-11-22,283.022095,276.813782,282.177887,290.034546,279.196533,284.621674,292.080566,292.080566,292.080566,292.080566
2061-11-23,281.970184,275.435455,279.568848,286.971375,283.219147,283.995361,291.819885,291.819885,291.819885,291.819885
2061-11-24,287.139374,275.750793,282.876862,282.010223,287.200958,287.182159,286.865173,286.865173,286.865173,286.865173
2061-11-25,284.374298,277.657013,280.906189,280.659546,287.399780,287.630554,283.596008,283.596008,283.596008,283.596008
2061-11-26,282.999542,282.415619,285.584595,282.263672,278.767303,286.734131,283.302551,283.302551,283.302551,283.302551
2061-11-27,277.992615,281.518921,289.271545,285.075897,282.867157,286.622070,284.386505,284.386505,284.386505,284.386505
2061-11-28,282.220276,275.799622,290.750061,284.156586,283.373688,284.970032,285.954865,285.954865,285.954865,285.954865
2061-11-29,280.001343,278.493744,290.545685,282.583191,287.146851,286.179108,286.828400,286.828400,286.828400,286.828400
2061-11-30,277.910767,280.591248,291.034210,282.380127,286.014801,285.575226,285.990723,285.990723,285.990723,285.990723
2061-12-01,278.977356,280.010651,290.177917,281.440247,284.230682,282.508881,287.698730,287.698730,287.698730,287.698730
2061-12-02,278.104248,279.834137,288.011810,279.223206,284.762329,278.084839,287.595886,287.595886,287.595886,287.595886
2061-12-03,277.741425,279.487000,286.458099,278.186859,283.055237,276.767853,285.142059,285.142059,285.142059,285.142059
2061-12-04,280.001038,278.271240,285.940216,279.385956,284.807800,280.788116,286.525116,286.525116,286.525116,286.525116
2061-12-05,282.604614,277.601471,285.941467,280.457611,284.653534,280.657318,292.410797,292.410797,292.410797,292.410797
2061-12-06,285.165619,278.675995,286.470917,283.495605,284.816956,283.072876,292.163605,292.163605,292.163605,292.163605
2061-12-07,287.795898,279.163910,281.410614,285.286835,284.219574,286.534851,290.674561,290.674561,290.674561,290.674561
2061-12-08,283.824249,275.511566,281.066650,284.354156,281.260803,288.342316,291.749451,291.749451,291.749451,291.749451
2061-12-09,282.247192,276.619751,279.751526,283.115906,285.187164,287.151764,290.774597,290.774597,290.774597,290.774597
2061-12-10,281.249329,278.591431,281.767456,283.333527,286.285278,287.209290,287.649017,287.649017,287.649017,287.649017
2061-12-11,283.322510,279.513885,279.659241,283.046814,285.603485,280.503113,278.942749,278.942749,278.942749,278.942749
2061-12-12,282.707672,279.320190,279.641052,282.101044,287.553406,281.051544,277.262146,277.262146,277.262146,277.262146
2061-12-13,278.325317,276.741028,278.597748,281.127899,288.964386,282.474945,277.561584,277.561584,277.561584,277.561584
2061-12-14,274.478027,279.988953,278.024414,280.507874,289.184906,285.395752,277.430450,277.430450,277.430450,277.430450
2061-12-15,275.569489,279.019806,279.823914,279.924530,287.960388,285.717926,280.398163,280.398163,280.398163,280.398163
2061-12-16,278.221771,276.420868,278.744934,281.532623,283.855438,286.562469,281.560364,281.560364,281.560364,281.560364
2061-12-17,275.552429,282.721344,276.245758,283.535553,276.714691,286.234772,281.600311,281.600311,281.600311,281.600311
2061-12-18,274.515717,281.929871,276.873138,285.785553,278.872528,284.172394,284.344727,284.344727,284.344727,284.344727
2061-12-19,278.877075,281.644135,278.682770,286.062897,275.901062,281.120575,283.643585,283.643585,283.643585,283.643585
2061-12-20,281.751953,281.368927,279.836487,292.189880,275.510834,285.076782,282.848480,282.848480,282.848480,282.848480
2061-12-21,282.374237,281.457458,281.891968,290.979370,278.350372,286.938385,281.622864,281.622864,281.622864,281.622864
2061-12-22,281.511780,277.490570,280.940704,285.310242,278.808960,285.679657,285.263519,285.263519,285.263519,285.263519
2061-12-23,282.986725,281.652802,276.147095,280.681091,283.751099,285.870270,283.449158,283.449158,283.449158,283.449158
2061-12-24,284.726166,278.086945,275.044708,281.305328,283.092834,284.967773,283.251160,283.251160,283.251160,283.251160
2061-12-25,284.370697,279.415710,274.653198,284.783997,273.898682,284.846436,283.045502,283.045502,283.045502,283.045502
2061-12-26,284.164825,274.666565,274.303223,286.085999,277.953552,283.873627,281.451965,281.451965,281.451965,281.451965
2061-12-27,284.054352,272.778351,275.907043,285.377197,277.192596,281.625854,280.761200,280.761200,280.761200,280.761200
2061-12-28,283.577087,275.031921,275.630035,284.341888,276.741333,271.167725,278.790985,278.790985,278.790985,278.790985
2061-12-29,283.087585,273.407990,277.894470,284.853973,281.721527,275.083405,280.416412,280.416412,280.416412,280.416412
2061-12-30,282.316956,279.995880,280.029755,280.144348,281.518646,279.547821,278.204620,278.204620,278.204620,278.204620
2061-12-31,282.206940,282.946320,279.761597,279.353516,281.565643,283.662201,277.219910,277.219910,277.219910,277.219910
2062-01-01,285.271179,284.628296,280.491394,280.922333,282.530060,285.499176,279.155945,279.155945,279.155945,279.155945
2062-01-02,285.366425,283.948151,279.343628,280.397583,285.318939,284.255554,281.104767,281.104767,281.104767,281.104767
2062-01-03,286.079712,282.951691,282.632446,278.952637,285.288422,281.888824,282.557739,282.557739,282.557739,282.557739
2062-01-04,284.190643,282.121490,280.383484,278.525085,277.500610,279.047150,283.298401,283.298401,283.298401,283.298401
2062-01-05,284.181793,281.970337,280.167358,277.388458,277.082764,279.427582,282.800323,282.800323,282.800323,282.800323
2062-01-06,278.811462,284.513428,277.354156,280.168213,282.287079,277.814606,283.583038,283.583038,283.583038,283.583038
2062-01-07,277.379242,277.349457,279.081573,279.651001,281.142456,278.844147,284.266052,284.266052,284.266052,284.266052
2062-01-08,278.249939,277.290833,279.843842,275.814972,280.782898,279.708771,283.924866,283.924866,283.924866,283.924866
2062-01-09,279.960419,282.340363,281.503784,279.048981,284.128754,277.501038,285.914337,285.914337,285.914337,285.914337
2062-01-10,279.411957,280.931732,277.971832,279.336365,286.598419,277.364685,285.140198,285.140198,285.140198,285.140198
2062-01-11,278.840698,282.802216,281.097015,278.671326,288.714172,275.251862,285.452484,285.452484,285.452484,285.452484
2062-01-12,280.845703,282.710999,279.941406,277.841614,288.767670,277.271484,286.685364,286.685364,286.685364,286.685364
2062-01-13,280.211853,277.380676,278.316162,277.841949,289.425018,278.673279,286.150299,286.150299,286.150299,286.150299
2062-01-14,280.118469,280.920990,277.848846,276.483185,288.705139,282.579254,283.675079,283.675079,283.675079,283.675079
2062-01-15,280.009399,285.086487,278.206146,275.319672,283.592957,283.685059,281.197357,281.197357,281.197357,281.197357
2062-01-16,278.181061,284.420502,280.874115,275.062164,277.007263,280.339722,277.517761,277.517761,277.517761,277.517761
2062-01-17,277.213196,279.234894,280.536194,268.764252,279.793243,279.704193,279.154449,279.154449,279.154449,279.154449
2062-01-18,279.374878,278.838257,280.091125,266.219604,277.935760,276.461548,284.976593,284.976593,284.976593,284.976593
2062-01-19,281.144806,278.884796,276.382294,273.753601,275.825195,277.627808,287.816101,287.816101,287.816101,287.816101
2062-01-20,278.791077,278.608063,277.253235,276.409637,279.904114,279.039948,287.933014,287.933014,287.933014,287.933014
2062-01-21,278.839874,275.244843,278.668549,276.699921,279.307190,280.941559,287.482605,287.482605,287.482605,287.482605
2062-01-22,281.315948,274.716003,280.440704,277.318054,278.919983,283.374908,277.175415,277.175415,277.175415,277.175415
2062-01-23,287.123474,277.850952,283.839172,281.064026,279.182526,282.676361,274.825684,274.825684,274.825684,274.825684
2062-01-24,289.971008,276.343353,282.955719,286.096710,282.048645,280.659973,275.282898,275.282898,275.282898,275.282898
2062-01-25,288.920624,274.113037,282.084137,284.878174,283.319427,281.044373,276.056793,276.056793,276.056793,276.056793
2062-01-26,285.312775,273.861115,276.912445,281.734436,285.986115,280.296509,276.439117,276.439117,276.439117,276.439117
2062-01-27,281.606598,276.103241,277.536987,279.798828,284.524292,281.617432,277.417694,277.417694,277.417694,277.417694
2062-01-28,278.811493,275.991791,276.313782,278.351318,283.669434,282.429413,277.498688,277.498688,277.498688,277.498688
2062-01-29,277.030060,274.423737,275.643555,280.314911,282.197876,285.057251,276.849426,276.849426,276.849426,276.849426
2062-01-30,276.903473,275.341431,276.762329,284.812866,283.885681,289.518585,276.600006,276.600006,276.600006,276.600006
2062-01-31,284.449066,275.891571,284.502502,285.159729,281.208832,290.786133,278.908234,278.908234,278.908234,278.908234
2062-02-01,285.979889,274.029999,279.846802,282.332062,282.965149,288.987946,279.725098,279.725098,279.725098,279.725098
2062-02-02,282.780518,274.842102,283.987427,282.024231,279.417175,290.061371,281.214142,281.214142,281.214142,281.214142
2062-02-03,281.256531,275.074188,282.008484,284.277344,278.509460,291.787659,280.480865,280.480865,280.480865,280.480865
2062-02-04,279.634827,274.710358,277.728088,284.901459,277.754486,290.564911,279.351440,279.351440,279.351440,279.351440
2062-02-05,278.495544,275.056335,277.486298,282.154022,276.687134,287.230316,279.083282,279.083282,279.083282,279.083282
2062-02-06,277.465210,277.705536,276.886383,283.564178,277.837982,289.752014,277.607513,277.607513,277.607513,277.607513
2062-02-07,279.180237,278.807892,279.203827,284.395874,279.930603,289.080536,278.576294,278.576294,278.576294,278.576294
2062-02-08,284.022003,278.714996,279.563599,279.256134,282.714081,285.697876,279.293457,279.293457,279.293457,279.293457
2062-02-09,290.322632,280.767731,279.523529,277.174805,283.296631,279.048279,278.594879,278.594879,278.594879,278.594879
2062-02-10,289.054596,281.661316,282.703308,275.351898,285.452911,277.641357,280.436859,280.436859,280.436859,280.436859
2062-02-11,292.255676,281.407227,283.088470,273.183228,283.793762,277.355957,281.237915,281.237915,281.237915,281.237915
2062-02-12,292.275513,285.584869,283.241455,276.560028,281.465179,277.530823,281.853973,281.853973,281.853973,281.853973
2062-02-13,291.703552,287.089630,281.396973,278.231506,281.251312,278.528015,283.068420,283.068420,283.068420,283.068420
2062-02-14,288.825684,286.664215,275.628448,282.677643,279.999756,279.560852,281.909332,281.909332,281.909332,281.909332
2062-02-15,289.555908,285.041229,276.469238,284.676849,279.885468,280.501892,283.442871,283.442871,283.442871,283.442871
2062-02-16,289.809021,285.075134,280.041626,283.345306,280.427185,277.934235,283.726562,283.726562,283.726562,283.726562
2062-02-17,288.126831,284.649139,281.693695,282.781860,279.674896,274.938965,281.841003,281.841003,281.841003,281.841003
2062-02-18,281.435974,285.248871,281.847321,283.587769,280.353760,274.742737,279.730499,279.730499,279.730499,279.730499
2062-02-19,279.882690,287.700806,285.448608,282.061310,278.833282,275.502930,281.950531,281.950531,281.950531,281.950531
2062-02-20,281.842316,287.763031,286.753357,280.960754,278.750763,275.534302,281.969604,281.969604,281.969604,281.969604
2062-02-21,282.823975,287.663483,286.119354,283.564758,279.722443,275.547699,278.189941,278.189941,278.189941,278.189941
2062-02-22,282.329071,279.928925,284.649323,285.979248,282.335266,276.955902,280.943970,280.943970,280.943970,280.943970
2062-02-23,280.591858,278.289368,280.020782,286.218414,282.979279,278.724854,278.044067,278.044067,278.044067,278.044067
2062-02-24,278.204834,281.575714,278.779388,286.732849,281.595154,279.840729,281.985291,281.985291,281.985291,281.985291
2062-02-25,283.367859,281.806244,284.015228,289.466858,280.816132,281.721619,282.416046,282.416046,282.416046,282.416046
2062-02-26,282.364227,283.692993,284.864990,290.307281,279.666046,283.331665,279.808624,279.808624,279.808624,279.808624
2062-02-27,282.084381,284.673065,284.829346,289.817413,280.130829,287.048645,282.508148,282.508148,282.508148,282.508148
2062-02-28,283.746429,284.414307,279.880096,290.294312,281.009216,288.039978,280.939514,280.939514,280.939514,280.939514
2062-03-01,285.838043,278.482117,279.116608,289.391693,280.068268,289.428436,280.392120,280.392120,280.392120,280.392120
