#Variables:
#pr_CCSM4_rcp85(mm):Precipitation
#pr_GFDL-ESM2M_rcp85(mm):Precipitation
#pr_GFDL-ESM2G_rcp85(mm):Precipitation
#pr_HadGEM2-CC365_rcp85(mm):Precipitation
#pr_MIROC5_rcp85(mm):Precipitation
#pr_NorESM1-M_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,pr_CCSM4_rcp85(mm),pr_GFDL-ESM2M_rcp85(mm),pr_GFDL-ESM2G_rcp85(mm),pr_HadGEM2-CC365_rcp85(mm),pr_MIROC5_rcp85(mm),pr_NorESM1-M_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm)"
""
yyyy-mm-dd,pr_CCSM4_rcp85(mm),pr_GFDL-ESM2M_rcp85(mm),pr_GFDL-ESM2G_rcp85(mm),pr_HadGEM2-CC365_rcp85(mm),pr_MIROC5_rcp85(mm),pr_NorESM1-M_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm),pr_bcc-csm1-1_rcp85(mm)
2044-04-29,0.360516,15.371905,2.168198,0.000000,13.282944,0.000000,0.000000,0.000000,0.000000,0.000000
2044-04-30,1.517398,8.261099,2.854090,0.000000,2.537081,0.000000,1.846699,1.846699,1.846699,1.846699
2044-05-01,6.605311,0.000000,0.000000,0.000000,0.546639,1.716268,7.395990,7.395990,7.395990,7.395990
2044-05-02,6.731862,0.000000,9.740538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646199,0.646199,0.646199,0.646199
2044-05-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-05,2.309101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-06,0.000000,1.148834,2.916909,0.000000,0.000000,2.216288,0.000000,0.000000,0.000000,0.000000
2044-05-07,0.000000,0.509204,1.144598,0.000000,0.000000,0.000000,1.675880,1.675880,1.675880,1.675880
2044-05-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-09,1.686797,0.000000,0.000000,0.000000,0.000000,0.000000,2.647021,2.647021,2.647021,2.647021
2044-05-10,0.000000,0.000000,0.819011,0.666618,0.000000,0.000000,2.202536,2.202536,2.202536,2.202536
2044-05-11,0.000000,0.000000,3.366993,0.000000,0.000000,0.000000,1.429754,1.429754,1.429754,1.429754
2044-05-12,0.000000,0.000000,0.000000,7.535797,0.000000,0.000000,0.447603,0.447603,0.447603,0.447603
2044-05-13,0.000000,1.314886,0.000000,0.769401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-14,0.000000,2.716114,4.798466,0.000000,8.866452,0.000000,0.401293,0.401293,0.401293,0.401293
2044-05-15,0.000000,2.749322,11.283871,0.000000,0.466060,0.000000,5.008863,5.008863,5.008863,5.008863
2044-05-16,0.000000,0.415746,3.213142,0.000000,0.000000,0.000000,2.786615,2.786615,2.786615,2.786615
2044-05-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.451418,3.451418,3.451418,3.451418
2044-05-18,0.000000,2.210611,0.000000,0.000000,0.000000,0.000000,1.590847,1.590847,1.590847,1.590847
2044-05-19,0.000000,0.000000,1.001554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-20,0.000000,4.157324,15.502476,0.000000,0.000000,0.000000,0.876292,0.876292,0.876292,0.876292
2044-05-21,0.000000,7.730299,0.000000,0.000000,0.338609,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-22,0.000000,3.509251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-23,0.000000,3.312632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-24,0.000000,0.599941,5.460739,0.000000,0.000000,0.000000,1.660143,1.660143,1.660143,1.660143
2044-05-25,0.000000,1.658492,13.255785,0.000000,0.000000,0.000000,1.876276,1.876276,1.876276,1.876276
2044-05-26,11.127333,2.216775,1.070547,0.000000,0.000000,0.000000,3.120456,3.120456,3.120456,3.120456
2044-05-27,0.000000,2.734095,1.600537,0.000000,0.000000,0.000000,0.466122,0.466122,0.466122,0.466122
2044-05-28,0.000000,2.904090,2.077520,0.000000,0.000000,0.691300,0.000000,0.000000,0.000000,0.000000
2044-05-29,0.000000,0.000000,2.902042,0.000000,0.000000,0.338176,0.000000,0.000000,0.000000,0.000000
2044-05-30,0.000000,0.000000,0.581530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-05-31,0.000000,3.070272,0.000000,0.000000,0.000000,0.000000,0.359792,0.359792,0.359792,0.359792
2044-06-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.742203,0.742203,0.742203,0.742203
2044-06-02,3.706384,0.665968,0.000000,0.000000,11.459955,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-03,0.000000,0.696857,3.696030,0.000000,1.281589,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-04,0.000000,8.207064,1.960676,0.000000,0.777302,0.000000,0.955883,0.955883,0.955883,0.955883
2044-06-05,0.616638,13.480695,2.107499,0.628128,0.000000,0.000000,1.455131,1.455131,1.455131,1.455131
2044-06-06,0.000000,0.000000,6.884106,3.720441,0.000000,0.000000,2.221578,2.221578,2.221578,2.221578
2044-06-07,0.000000,0.000000,1.914390,2.027269,3.665115,0.000000,0.546982,0.546982,0.546982,0.546982
2044-06-08,1.075613,2.477424,0.000000,0.000000,6.336246,0.000000,0.502107,0.502107,0.502107,0.502107
2044-06-09,0.000000,0.000000,0.000000,0.315619,0.944679,0.000000,1.267189,1.267189,1.267189,1.267189
2044-06-10,0.000000,1.333980,0.000000,0.000000,1.307734,0.295118,0.000000,0.000000,0.000000,0.000000
2044-06-11,0.000000,5.871739,0.000000,0.000000,2.103553,1.271740,1.431157,1.431157,1.431157,1.431157
2044-06-12,0.000000,0.493889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-13,0.000000,0.000000,0.344703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.057421,1.057421,1.057421,1.057421
2044-06-16,0.000000,0.000000,0.000000,0.000000,0.000000,1.460073,2.463038,2.463038,2.463038,2.463038
2044-06-17,0.000000,0.000000,0.000000,0.000000,13.674973,0.000000,3.317314,3.317314,3.317314,3.317314
2044-06-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.042784,1.042784,1.042784,1.042784
2044-06-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-24,0.000000,0.000000,2.026940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-25,0.000000,0.000000,0.000000,0.000000,1.046479,0.000000,0.000000,0.000000,0.000000,0.000000
2044-06-26,0.000000,2.276399,0.000000,0.000000,0.973336,0.000000,1.061263,1.061263,1.061263,1.061263
2044-06-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.856882,1.856882,1.856882,1.856882
2044-06-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.674609,2.674609,2.674609,2.674609
2044-06-29,0.000000,0.000000,0.000000,0.576022,0.000000,0.425113,0.000000,0.000000,0.000000,0.000000
2044-06-30,0.000000,0.000000,0.000000,0.000000,0.000000,1.177310,0.000000,0.000000,0.000000,0.000000
2044-07-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-02,0.000000,0.000000,0.828558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-03,0.000000,0.000000,0.000000,0.000000,1.356030,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-15,0.000000,0.000000,1.915350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-16,0.000000,1.980682,1.275959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.451516,0.451516,0.451516,0.451516
2044-07-23,0.000000,0.000000,0.000000,0.000000,0.000000,4.317982,1.678531,1.678531,1.678531,1.678531
2044-07-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.811320,0.000000,0.000000,0.000000,0.000000
2044-07-25,0.000000,1.388431,0.000000,0.000000,0.000000,0.412306,0.000000,0.000000,0.000000,0.000000
2044-07-26,0.000000,0.000000,0.000000,0.000000,1.683990,0.000000,0.000000,0.000000,0.000000,0.000000
2044-07-27,0.000000,0.000000,0.000000,0.000000,0.000000,6.291821,0.000000,0.000000,0.000000,0.000000
2044-07-28,0.000000,0.000000,0.000000,0.000000,0.000000,11.932248,0.000000,0.000000,0.000000,0.000000
2044-07-29,0.000000,0.000000,0.000000,0.000000,0.000000,12.347222,0.000000,0.000000,0.000000,0.000000
2044-07-30,2.274037,0.000000,0.000000,0.000000,0.000000,7.664972,0.000000,0.000000,0.000000,0.000000
2044-07-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593893,0.593893,0.593893,0.593893
2044-08-02,0.000000,0.000000,0.000000,0.000000,0.000000,2.883230,0.000000,0.000000,0.000000,0.000000
2044-08-03,0.000000,0.000000,0.000000,8.129543,0.974949,8.194723,0.000000,0.000000,0.000000,0.000000
2044-08-04,0.000000,0.000000,0.000000,6.093846,0.000000,3.001819,0.000000,0.000000,0.000000,0.000000
2044-08-05,0.622044,0.000000,0.000000,0.000000,0.000000,8.353829,0.000000,0.000000,0.000000,0.000000
2044-08-06,3.606155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.728728,0.000000,0.000000,0.000000,0.000000
2044-08-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-13,0.000000,0.806695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.482960,2.482960,2.482960,2.482960
2044-08-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-21,1.950187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-22,0.734812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.280207,0.000000,0.000000,0.000000,0.000000
2044-08-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-25,0.000000,0.000000,0.000000,0.000000,0.282046,0.000000,2.064632,2.064632,2.064632,2.064632
2044-08-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-27,0.000000,0.000000,1.068849,0.000000,0.000000,0.000000,2.439952,2.439952,2.439952,2.439952
2044-08-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-08-29,0.000000,0.000000,0.000000,0.000000,0.000000,1.297824,2.398093,2.398093,2.398093,2.398093
2044-08-30,0.000000,0.000000,0.000000,0.000000,0.000000,5.894960,0.000000,0.000000,0.000000,0.000000
2044-08-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.594181,0.000000,0.000000,0.000000,0.000000
2044-09-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380426,0.380426,0.380426,0.380426
2044-09-02,0.000000,0.000000,0.000000,0.364464,0.000000,0.000000,2.560524,2.560524,2.560524,2.560524
2044-09-03,0.000000,0.000000,0.000000,8.369255,0.000000,0.000000,3.721107,3.721107,3.721107,3.721107
2044-09-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.516501,2.516501,2.516501,2.516501
2044-09-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-09,0.000000,0.929102,0.000000,0.000000,0.000000,0.000000,2.615050,2.615050,2.615050,2.615050
2044-09-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.514867,2.514867,2.514867,2.514867
2044-09-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.959567,1.959567,1.959567,1.959567
2044-09-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-14,0.000000,0.000000,1.938157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-15,0.000000,0.000000,0.370618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-16,0.000000,0.000000,0.816364,0.000000,0.422158,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-17,0.000000,1.450157,1.464660,0.000000,0.472673,1.604210,0.000000,0.000000,0.000000,0.000000
2044-09-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.746302,0.746302,0.746302,0.746302
2044-09-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-23,0.000000,0.450872,0.000000,0.000000,0.000000,0.000000,1.338260,1.338260,1.338260,1.338260
2044-09-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-25,0.000000,0.000000,2.016827,0.000000,1.689356,1.314120,0.000000,0.000000,0.000000,0.000000
2044-09-26,0.000000,0.000000,7.819796,0.000000,0.000000,0.541631,0.000000,0.000000,0.000000,0.000000
2044-09-27,0.000000,0.000000,2.167905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-29,0.000000,0.409085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-09-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-01,0.000000,0.368875,0.000000,6.738986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-02,0.000000,0.000000,0.000000,17.009058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-03,0.000000,0.000000,0.000000,25.550911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-04,0.000000,0.000000,0.000000,0.578537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-06,0.383455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-10,0.000000,1.364397,0.000000,0.000000,0.559652,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-11,0.000000,0.000000,0.000000,0.000000,4.964798,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-12,0.000000,0.857542,0.000000,0.000000,0.856556,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-16,5.079768,0.000000,5.658485,0.000000,1.213445,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-17,0.000000,0.000000,0.296675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-19,0.000000,0.000000,0.979593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-25,3.102280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-26,0.000000,0.000000,5.464923,13.364268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-27,0.000000,0.000000,0.000000,5.505046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-28,0.000000,0.000000,1.296282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-29,0.000000,0.000000,4.903427,0.000000,1.879388,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-30,0.000000,0.000000,1.861037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-10-31,0.417488,0.000000,6.692729,0.516471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-01,5.809722,0.000000,3.146148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-02,1.619241,0.000000,0.000000,0.000000,0.000000,0.000000,2.216494,2.216494,2.216494,2.216494
2044-11-03,1.249003,8.073336,5.470244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-04,0.815448,2.431483,5.332871,9.857171,0.000000,0.000000,0.955670,0.955670,0.955670,0.955670
2044-11-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-07,3.558270,3.156508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-08,0.000000,2.278864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-09,0.000000,1.741005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-10,0.000000,6.403104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-11,0.000000,2.500067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-12,4.958590,0.291059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-13,1.971533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-14,3.371269,0.000000,0.000000,0.000000,0.866172,2.377532,0.000000,0.000000,0.000000,0.000000
2044-11-15,4.549272,0.000000,0.000000,0.000000,0.000000,7.618073,0.000000,0.000000,0.000000,0.000000
2044-11-16,1.024062,0.000000,0.000000,0.000000,0.000000,1.388597,0.447918,0.447918,0.447918,0.447918
2044-11-17,0.000000,0.000000,0.000000,0.000000,0.612771,3.762928,10.303555,10.303555,10.303555,10.303555
2044-11-18,0.000000,0.000000,0.000000,0.000000,6.898264,1.229033,3.403323,3.403323,3.403323,3.403323
2044-11-19,0.000000,0.000000,0.000000,0.000000,0.353299,0.000000,1.634828,1.634828,1.634828,1.634828
2044-11-20,0.000000,0.000000,0.000000,0.000000,0.000000,1.749203,0.000000,0.000000,0.000000,0.000000
2044-11-21,0.000000,0.000000,0.284965,0.000000,0.000000,0.954825,0.000000,0.000000,0.000000,0.000000
2044-11-22,0.000000,0.291929,0.000000,0.000000,1.167289,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-23,0.000000,1.893815,0.000000,0.000000,2.265146,0.000000,0.595726,0.595726,0.595726,0.595726
2044-11-24,0.681061,2.891392,0.000000,0.000000,0.000000,0.000000,0.787719,0.787719,0.787719,0.787719
2044-11-25,3.755716,16.978539,1.084821,0.000000,10.314662,0.566603,1.046961,1.046961,1.046961,1.046961
2044-11-26,0.692703,0.000000,1.480812,0.000000,0.284965,0.000000,0.284184,0.284184,0.284184,0.284184
2044-11-27,2.261683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-28,0.477251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-11-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-12-01,3.025958,0.000000,2.821487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2044-12-02,4.422406,0.000000,1.289793,0.000000,2.247072,0.000000,0.000000,0.000000,0.000000,0.000000
2044-12-03,0.000000,0.500332,0.000000,0.000000,6.113009,1.639683,0.000000,0.000000,0.000000,0.000000
2044-12-04,0.000000,0.000000,0.000000,0.000000,7.640424,0.572221,0.000000,0.000000,0.000000,0.000000
