#Variables:
#tasmin_CCSM4_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2G_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_HadGEM2-CC365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_MIROC5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_NorESM1-M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmin_GFDL-ESM2M_rcp85(K),tasmin_GFDL-ESM2G_rcp85(K),tasmin_HadGEM2-CC365_rcp85(K),tasmin_MIROC5_rcp85(K),tasmin_NorESM1-M_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmin_GFDL-ESM2M_rcp85(K),tasmin_GFDL-ESM2G_rcp85(K),tasmin_HadGEM2-CC365_rcp85(K),tasmin_MIROC5_rcp85(K),tasmin_NorESM1-M_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K)
2041-07-22,289.567291,286.553986,287.533142,288.529724,289.808014,290.498199,285.382874,285.382874,285.382874,285.382874
2041-07-23,289.959229,285.230225,290.478394,291.266449,286.955688,291.714996,283.699341,283.699341,283.699341,283.699341
2041-07-24,287.339752,287.428497,290.661102,291.944916,288.220123,292.933777,284.019653,284.019653,284.019653,284.019653
2041-07-25,287.906189,286.941681,287.142639,289.244110,287.455475,294.184113,283.451996,283.451996,283.451996,283.451996
2041-07-26,288.086517,288.344940,286.810059,289.428986,285.680084,291.471619,285.418823,285.418823,285.418823,285.418823
2041-07-27,289.165009,287.083252,288.916290,290.508545,286.446838,293.602417,284.106842,284.106842,284.106842,284.106842
2041-07-28,288.890228,284.668243,286.515778,289.870850,286.438049,292.090881,287.133514,287.133514,287.133514,287.133514
2041-07-29,285.828857,285.063629,287.424469,290.487732,286.377441,291.719177,286.205566,286.205566,286.205566,286.205566
2041-07-30,287.133362,282.786469,286.598297,288.792908,286.058899,290.292908,282.570496,282.570496,282.570496,282.570496
2041-07-31,288.747589,281.373688,284.813538,289.692963,284.522614,290.598938,283.610107,283.610107,283.610107,283.610107
2041-08-01,293.146484,285.474579,283.166290,292.611084,284.132965,287.639557,285.919403,285.919403,285.919403,285.919403
2041-08-02,289.899048,284.742096,285.059418,290.000366,284.166107,286.036346,287.360413,287.360413,287.360413,287.360413
2041-08-03,289.831573,279.668488,286.627716,290.283508,283.634186,289.183502,288.527405,288.527405,288.527405,288.527405
2041-08-04,287.408844,276.471710,286.855591,290.253387,283.441711,289.562103,288.321320,288.321320,288.321320,288.321320
2041-08-05,283.748444,280.814697,287.618744,288.809113,282.672699,287.686798,287.990204,287.990204,287.990204,287.990204
2041-08-06,282.304321,283.747986,287.524597,288.126007,282.594971,288.497070,288.480438,288.480438,288.480438,288.480438
2041-08-07,279.559174,284.526581,288.848572,290.879547,283.803314,290.826416,288.640961,288.640961,288.640961,288.640961
2041-08-08,278.685944,287.525208,284.127686,286.632233,282.132629,289.414978,288.566681,288.566681,288.566681,288.566681
2041-08-09,279.428284,290.259674,278.872803,287.643433,282.445648,286.239655,290.343781,290.343781,290.343781,290.343781
2041-08-10,281.391815,287.214630,282.777679,289.503082,286.044434,282.902435,292.196075,292.196075,292.196075,292.196075
2041-08-11,281.050385,286.439606,285.479340,285.580963,286.997009,283.938019,290.703888,290.703888,290.703888,290.703888
2041-08-12,283.259735,289.700867,286.155548,286.460449,287.864380,284.088318,291.598969,291.598969,291.598969,291.598969
2041-08-13,284.501465,285.249329,286.112518,286.538239,289.207550,285.003418,289.386719,289.386719,289.386719,289.386719
2041-08-14,284.492767,287.144623,287.049011,286.015533,283.109650,285.743744,288.855255,288.855255,288.855255,288.855255
2041-08-15,286.403168,286.750732,286.700226,283.002350,280.856659,286.509033,287.440704,287.440704,287.440704,287.440704
2041-08-16,287.165283,283.562103,286.887177,285.689819,284.500244,286.745270,285.582275,285.582275,285.582275,285.582275
2041-08-17,288.069000,280.264771,288.808746,286.126221,286.483673,285.765228,285.656799,285.656799,285.656799,285.656799
2041-08-18,288.981659,280.342743,291.872040,284.188568,286.068207,285.352966,285.488586,285.488586,285.488586,285.488586
2041-08-19,290.032471,281.884827,290.545135,284.827057,285.187164,285.319214,286.157623,286.157623,286.157623,286.157623
2041-08-20,288.950592,281.709839,288.897247,282.286926,285.886261,284.756439,284.983795,284.983795,284.983795,284.983795
2041-08-21,288.591187,281.700958,291.766632,283.355530,286.688202,286.618073,283.719940,283.719940,283.719940,283.719940
2041-08-22,289.037598,283.606781,288.602478,283.202881,285.024811,286.777802,281.016327,281.016327,281.016327,281.016327
2041-08-23,288.591370,283.123566,281.366821,284.116608,284.171600,285.312073,279.188385,279.188385,279.188385,279.188385
2041-08-24,289.015076,283.804413,279.849976,283.556885,283.427002,287.895966,276.503082,276.503082,276.503082,276.503082
2041-08-25,287.441040,284.070007,278.293671,282.974243,283.012543,286.968292,277.727417,277.727417,277.727417,277.727417
2041-08-26,286.778107,286.464661,277.715027,283.580963,282.467102,284.636139,282.669617,282.669617,282.669617,282.669617
2041-08-27,287.070221,289.352844,280.631500,285.473267,282.154907,284.375275,282.743866,282.743866,282.743866,282.743866
2041-08-28,284.478485,289.267822,283.206085,288.055176,282.126953,283.041870,286.751770,286.751770,286.751770,286.751770
2041-08-29,284.354034,285.342590,284.629669,288.707397,281.733185,284.162323,286.805634,286.805634,286.805634,286.805634
2041-08-30,283.495972,283.487091,288.265289,285.636200,282.966217,282.998566,286.242462,286.242462,286.242462,286.242462
2041-08-31,281.192078,283.296539,285.296722,283.226807,281.819916,280.210022,282.732178,282.732178,282.732178,282.732178
2041-09-01,281.629333,279.532074,285.372955,283.119446,281.787872,278.629150,280.951996,280.951996,280.951996,280.951996
2041-09-02,282.081512,282.352661,285.283569,285.832642,284.237427,278.231384,281.138977,281.138977,281.138977,281.138977
2041-09-03,284.770172,285.004517,285.124542,286.165894,285.332092,279.795441,280.280396,280.280396,280.280396,280.280396
2041-09-04,284.404297,284.148193,283.188904,285.381042,284.603333,280.748657,277.578857,277.578857,277.578857,277.578857
2041-09-05,280.743469,282.510345,279.390289,286.271759,283.339386,280.363708,280.896667,280.896667,280.896667,280.896667
2041-09-06,277.290497,280.886749,279.538483,285.360565,281.153931,281.791443,283.203583,283.203583,283.203583,283.203583
2041-09-07,276.760742,281.218475,281.247009,284.369720,278.704865,285.177673,286.688141,286.688141,286.688141,286.688141
2041-09-08,277.743195,278.967468,284.806366,284.646210,279.604980,285.419128,288.950104,288.950104,288.950104,288.950104
2041-09-09,277.730194,280.223816,283.859558,283.863068,281.530151,285.147491,287.562073,287.562073,287.562073,287.562073
2041-09-10,280.404297,279.070007,281.516479,279.530487,281.532898,285.996826,282.550415,282.550415,282.550415,282.550415
2041-09-11,281.088684,279.272034,279.090088,276.769592,275.270752,286.698883,283.816040,283.816040,283.816040,283.816040
2041-09-12,282.914520,278.869934,275.833160,277.053833,275.546448,286.132690,284.284546,284.284546,284.284546,284.284546
2041-09-13,285.074463,278.679749,280.605011,279.021881,274.629364,284.847443,281.996063,281.996063,281.996063,281.996063
2041-09-14,285.430237,277.195465,282.706451,282.676422,273.445007,286.789948,280.033478,280.033478,280.033478,280.033478
2041-09-15,283.521790,276.807465,280.790039,283.093781,276.048553,284.527283,281.431396,281.431396,281.431396,281.431396
2041-09-16,280.462463,280.034668,280.067261,283.849457,280.034882,284.287628,281.802582,281.802582,281.802582,281.802582
2041-09-17,277.833160,280.474396,281.679626,286.154144,278.461731,283.410095,280.156250,280.156250,280.156250,280.156250
2041-09-18,280.542480,280.435089,281.776794,285.459503,277.299683,282.979614,277.194489,277.194489,277.194489,277.194489
2041-09-19,281.106049,281.281921,283.007385,282.962982,277.667053,284.865997,274.803375,274.803375,274.803375,274.803375
2041-09-20,279.843964,282.121582,282.854614,278.520782,277.701477,285.560516,277.533417,277.533417,277.533417,277.533417
2041-09-21,278.240723,282.833099,279.320282,274.873230,276.140198,283.217529,275.511200,275.511200,275.511200,275.511200
2041-09-22,278.333466,280.978699,280.013184,270.656281,274.881378,281.188354,275.831604,275.831604,275.831604,275.831604
2041-09-23,281.480408,281.746155,280.922058,275.701752,278.306610,281.384766,279.208649,279.208649,279.208649,279.208649
2041-09-24,281.728821,281.742920,280.293365,282.537994,277.448608,282.178802,276.490753,276.490753,276.490753,276.490753
2041-09-25,283.771881,280.459625,281.451996,279.390015,276.156342,283.962830,277.965851,277.965851,277.965851,277.965851
2041-09-26,278.779297,281.776031,283.740021,274.715454,279.851105,282.084412,281.065796,281.065796,281.065796,281.065796
2041-09-27,274.346680,281.717773,282.082031,274.384399,283.234375,280.862701,281.886017,281.886017,281.886017,281.886017
2041-09-28,274.384430,279.467377,281.975586,276.963928,281.412354,278.502350,282.938934,282.938934,282.938934,282.938934
2041-09-29,274.720551,276.134094,279.365448,281.583679,281.769684,276.680084,283.076447,283.076447,283.076447,283.076447
2041-09-30,274.206207,271.709869,277.056641,279.544434,279.252197,277.176239,283.205688,283.205688,283.205688,283.205688
2041-10-01,274.345703,276.550323,277.993225,277.101013,280.120911,278.855438,283.007874,283.007874,283.007874,283.007874
2041-10-02,273.107910,276.430511,280.480743,276.291565,281.324768,276.685059,284.342865,284.342865,284.342865,284.342865
2041-10-03,277.912842,278.795319,281.981262,277.513062,281.972626,277.980255,283.915741,283.915741,283.915741,283.915741
2041-10-04,278.657074,277.590363,281.207275,276.460968,270.302277,277.426941,285.389008,285.389008,285.389008,285.389008
2041-10-05,274.653839,275.167206,277.802704,276.341644,274.872620,278.453796,282.163971,282.163971,282.163971,282.163971
2041-10-06,268.932861,278.836273,278.632233,272.446716,278.039124,278.445312,281.831573,281.831573,281.831573,281.831573
2041-10-07,271.017426,279.365540,281.838104,273.625977,277.611877,278.865875,280.917328,280.917328,280.917328,280.917328
2041-10-08,274.821777,280.732208,280.341858,274.711182,279.291382,276.034698,280.909180,280.909180,280.909180,280.909180
2041-10-09,277.265564,279.507019,276.070160,277.169891,281.351257,275.726135,280.045746,280.045746,280.045746,280.045746
2041-10-10,276.192932,280.408905,273.243988,279.615967,280.856628,280.150360,281.018951,281.018951,281.018951,281.018951
2041-10-11,273.645905,276.241455,270.718781,279.690460,282.230743,281.609039,282.321716,282.321716,282.321716,282.321716
2041-10-12,270.664581,280.116089,265.249847,278.772156,280.063385,276.380188,281.493835,281.493835,281.493835,281.493835
2041-10-13,269.612030,278.763306,269.889465,278.298553,277.145935,274.886047,274.777863,274.777863,274.777863,274.777863
2041-10-14,266.927734,277.885040,275.937195,277.879303,278.029938,274.128601,274.596863,274.596863,274.596863,274.596863
2041-10-15,271.900116,274.163330,272.073395,275.317169,277.779724,270.240082,276.493866,276.493866,276.493866,276.493866
2041-10-16,274.112640,274.118866,271.794861,265.209930,270.952423,269.896759,277.301178,277.301178,277.301178,277.301178
2041-10-17,275.854279,277.409363,273.109344,266.645325,272.433044,270.602509,275.410828,275.410828,275.410828,275.410828
2041-10-18,276.709442,279.161469,266.500671,268.799042,272.503082,275.814026,278.059418,278.059418,278.059418,278.059418
2041-10-19,278.064545,276.010132,271.494934,272.637451,276.061523,274.007294,278.431274,278.431274,278.431274,278.431274
2041-10-20,277.893616,277.265869,275.123718,277.352417,276.936371,274.713379,278.545990,278.545990,278.545990,278.545990
2041-10-21,277.140839,276.564392,278.086639,276.419586,276.642029,267.188049,276.503784,276.503784,276.503784,276.503784
2041-10-22,276.945618,274.020966,271.361237,278.324066,276.293060,269.244354,278.205109,278.205109,278.205109,278.205109
2041-10-23,275.782532,274.054596,269.517792,275.313202,272.194641,273.635162,278.197144,278.197144,278.197144,278.197144
2041-10-24,275.775482,272.155182,271.903778,276.573517,272.076111,274.809326,279.153198,279.153198,279.153198,279.153198
2041-10-25,274.648926,270.158722,269.591858,276.306244,269.216980,271.246704,278.225983,278.225983,278.225983,278.225983
2041-10-26,273.860809,268.560913,268.958344,271.913116,268.290100,266.795654,278.901886,278.901886,278.901886,278.901886
2041-10-27,273.772247,269.756897,268.196869,276.649719,270.276154,268.751465,276.206207,276.206207,276.206207,276.206207
2041-10-28,274.126526,269.294159,271.805969,276.146851,273.626617,270.725769,274.385010,274.385010,274.385010,274.385010
2041-10-29,274.567291,272.959747,271.172058,277.274719,273.051666,269.387390,273.748688,273.748688,273.748688,273.748688
2041-10-30,277.291321,274.977783,273.821442,277.293549,272.793152,272.466980,279.646454,279.646454,279.646454,279.646454
2041-10-31,274.881287,274.093109,266.240753,272.044189,276.130127,268.363586,276.327148,276.327148,276.327148,276.327148
2041-11-01,265.998596,270.840759,267.061890,272.937378,267.497406,266.457245,276.129150,276.129150,276.129150,276.129150
2041-11-02,271.269012,272.020294,271.995575,268.329041,276.910522,266.776855,278.364899,278.364899,278.364899,278.364899
2041-11-03,275.673309,272.324646,269.325653,266.200317,266.223114,268.412048,277.062378,277.062378,277.062378,277.062378
2041-11-04,274.808167,272.883759,265.159271,273.115692,275.830994,267.865540,278.387695,278.387695,278.387695,278.387695
2041-11-05,275.326843,272.147675,263.039124,269.862762,271.576691,268.920532,277.449890,277.449890,277.449890,277.449890
2041-11-06,271.896118,273.506714,270.726959,265.765320,271.368195,269.265900,277.239288,277.239288,277.239288,277.239288
2041-11-07,269.812012,276.002502,275.148041,268.849457,266.284790,268.842163,276.898834,276.898834,276.898834,276.898834
2041-11-08,269.134460,275.400848,274.092926,269.160980,265.327454,267.047668,273.665161,273.665161,273.665161,273.665161
2041-11-09,271.711609,267.239594,275.591888,267.931061,267.821503,267.792297,276.906830,276.906830,276.906830,276.906830
2041-11-10,269.823334,268.103271,270.598816,269.372955,275.234802,267.278809,277.169769,277.169769,277.169769,277.169769
2041-11-11,273.933411,268.808136,269.508606,270.207062,274.212189,268.982361,277.397858,277.397858,277.397858,277.397858
2041-11-12,276.028625,271.965027,273.636597,270.255707,264.219116,270.704193,272.593781,272.593781,272.593781,272.593781
2041-11-13,277.391937,271.839600,276.736359,271.843231,264.451263,272.641907,272.695831,272.695831,272.695831,272.695831
2041-11-14,276.949127,272.119263,277.205322,276.934784,272.240143,272.757507,275.818817,275.818817,275.818817,275.818817
2041-11-15,276.684021,267.924530,276.724823,278.783997,273.919312,273.518890,277.133881,277.133881,277.133881,277.133881
2041-11-16,277.216370,269.407166,268.322601,276.432343,271.156586,272.133698,277.190979,277.190979,277.190979,277.190979
2041-11-17,277.496704,262.411835,263.753235,271.124817,267.876953,271.132416,277.148315,277.148315,277.148315,277.148315
2041-11-18,272.329010,260.139648,264.928070,267.718018,264.778381,273.092896,277.771790,277.771790,277.771790,277.771790
2041-11-19,274.491180,265.236359,262.732086,267.280609,269.443176,274.211884,275.432983,275.432983,275.432983,275.432983
2041-11-20,270.707520,271.075378,267.221466,267.384186,268.229828,274.626465,270.721893,270.721893,270.721893,270.721893
2041-11-21,274.750183,268.065857,265.935486,269.388855,268.615356,272.153564,269.239136,269.239136,269.239136,269.239136
2041-11-22,275.522705,266.358185,264.727142,267.170563,264.914154,272.742920,269.592133,269.592133,269.592133,269.592133
2041-11-23,273.305176,267.155365,268.101654,264.929871,263.625183,267.421143,274.550018,274.550018,274.550018,274.550018
2041-11-24,273.369263,269.953522,270.335876,267.238770,264.081024,263.612000,268.869690,268.869690,268.869690,268.869690
2041-11-25,268.488403,266.601807,265.266724,265.729187,263.185272,261.868103,268.900269,268.900269,268.900269,268.900269
2041-11-26,270.551453,265.301575,262.435059,262.798889,264.233398,261.939941,270.690033,270.690033,270.690033,270.690033
2041-11-27,269.921417,264.885345,266.173828,263.106659,266.114655,263.515717,271.273956,271.273956,271.273956,271.273956
2041-11-28,269.856689,266.077881,268.380310,263.972870,267.587524,264.669403,276.087036,276.087036,276.087036,276.087036
2041-11-29,269.649963,267.608002,265.567627,265.012909,266.719635,263.796906,277.326813,277.326813,277.326813,277.326813
2041-11-30,272.121582,270.165070,263.083221,265.972565,267.740448,268.648041,277.138397,277.138397,277.138397,277.138397
2041-12-01,268.982208,268.698761,268.767731,267.700653,267.534851,264.373596,276.474884,276.474884,276.474884,276.474884
2041-12-02,267.990417,269.467163,260.306396,266.704193,265.149689,265.946075,275.469818,275.469818,275.469818,275.469818
2041-12-03,269.951843,265.647400,261.205750,263.263672,271.802979,269.405701,274.074951,274.074951,274.074951,274.074951
2041-12-04,267.710388,265.370758,267.141266,264.179871,268.535645,268.876740,268.006042,268.006042,268.006042,268.006042
2041-12-05,268.469086,266.251221,267.358765,264.687439,265.862274,270.682098,266.412720,266.412720,266.412720,266.412720
2041-12-06,268.945740,264.422638,265.517456,267.314301,267.533295,268.967255,265.885834,265.885834,265.885834,265.885834
2041-12-07,268.903442,265.488800,265.059143,268.866669,267.072021,265.636871,267.978973,267.978973,267.978973,267.978973
2041-12-08,268.494415,268.546448,266.043182,270.575562,266.458069,266.603577,265.672913,265.672913,265.672913,265.672913
2041-12-09,268.422058,269.468475,267.363525,271.768951,268.881500,270.163239,268.348541,268.348541,268.348541,268.348541
2041-12-10,271.196472,268.086334,262.175354,270.431732,265.689484,266.453583,268.816071,268.816071,268.816071,268.816071
2041-12-11,271.152130,269.685333,257.996582,270.070007,266.137299,267.520355,264.764862,264.764862,264.764862,264.764862
2041-12-12,272.301788,267.852051,261.498627,268.694763,273.536285,264.077850,264.405090,264.405090,264.405090,264.405090
2041-12-13,266.103485,265.147766,263.612640,267.842255,271.992035,264.924622,262.082825,262.082825,262.082825,262.082825
2041-12-14,266.014160,267.670349,263.275574,267.736023,269.570801,262.887085,261.734406,261.734406,261.734406,261.734406
2041-12-15,265.988159,266.616791,258.989502,266.266266,271.384674,257.715240,262.888123,262.888123,262.888123,262.888123
2041-12-16,265.887573,265.951050,262.309357,266.418243,268.706940,255.010345,263.029755,263.029755,263.029755,263.029755
2041-12-17,268.101318,266.669617,265.922729,266.009583,265.337646,255.313263,262.074066,262.074066,262.074066,262.074066
2041-12-18,268.457977,268.960022,271.498749,266.463562,266.926361,256.338287,263.569550,263.569550,263.569550,263.569550
2041-12-19,265.956055,267.453003,272.010254,266.777100,264.710419,256.269470,264.593201,264.593201,264.593201,264.593201
2041-12-20,266.328186,267.792877,272.994171,267.843597,262.526276,257.684845,264.568146,264.568146,264.568146,264.568146
2041-12-21,267.705902,262.341980,269.995575,268.844971,263.118561,261.991180,264.770844,264.770844,264.770844,264.770844
2041-12-22,270.285400,260.937317,261.750916,267.879150,262.736267,259.366364,268.648346,268.648346,268.648346,268.648346
2041-12-23,269.884216,265.402832,258.487000,269.272888,262.014069,254.460831,266.386414,266.386414,266.386414,266.386414
2041-12-24,268.749756,265.074127,263.987762,269.174133,264.233093,259.280151,265.403412,265.403412,265.403412,265.403412
2041-12-25,267.027008,265.687500,267.752533,263.251495,262.175964,258.085632,262.031250,262.031250,262.031250,262.031250
2041-12-26,267.937256,268.522247,269.095123,266.738434,266.674133,260.593079,262.553619,262.553619,262.553619,262.553619
2041-12-27,268.247253,266.784760,263.603851,266.730530,270.027008,262.772675,264.623322,264.623322,264.623322,264.623322
2041-12-28,267.181488,264.248047,262.742188,266.590851,274.776093,259.388885,268.595520,268.595520,268.595520,268.595520
2041-12-29,266.434784,262.945709,268.438141,263.756989,274.280396,262.546600,268.145538,268.145538,268.145538,268.145538
2041-12-30,268.762756,263.434631,262.782684,263.893311,269.128815,263.188873,266.887329,266.887329,266.887329,266.887329
2041-12-31,269.237457,267.086670,261.198822,263.085632,267.475342,265.400818,267.469727,267.469727,267.469727,267.469727
2042-01-01,270.655090,268.080139,262.341309,264.512634,265.311462,264.615875,271.499176,271.499176,271.499176,271.499176
2042-01-02,271.592194,266.407257,266.826477,264.024658,265.672882,264.773804,269.990631,269.990631,269.990631,269.990631
2042-01-03,274.290771,267.961365,261.591309,264.276337,266.762634,266.846100,270.599609,270.599609,270.599609,270.599609
2042-01-04,274.958527,269.940216,260.803864,263.891022,266.374969,265.794006,271.587921,271.587921,271.587921,271.587921
2042-01-05,271.254730,268.733063,261.298706,264.515198,264.385345,263.575989,269.491547,269.491547,269.491547,269.491547
2042-01-06,268.396149,264.828125,265.547821,263.908234,262.047028,260.922577,272.464172,272.464172,272.464172,272.464172
2042-01-07,267.472626,262.061493,263.656921,270.438354,264.678741,261.730347,273.398163,273.398163,273.398163,273.398163
2042-01-08,267.492523,261.352112,267.618347,266.575623,268.272278,260.891479,277.796753,277.796753,277.796753,277.796753
2042-01-09,267.395630,265.792847,269.763428,265.896698,265.730103,259.900116,278.397034,278.397034,278.397034,278.397034
2042-01-10,267.663239,268.905914,267.725739,267.188049,268.744720,260.900299,279.647858,279.647858,279.647858,279.647858
2042-01-11,268.858521,267.886780,265.450073,269.217499,268.781891,260.835510,269.181244,269.181244,269.181244,269.181244
2042-01-12,268.947235,267.543030,269.771515,269.210846,269.809143,261.084076,268.006500,268.006500,268.006500,268.006500
2042-01-13,268.770966,269.058777,269.772522,268.218842,267.575806,260.920319,269.471985,269.471985,269.471985,269.471985
2042-01-14,268.896210,268.923889,271.553040,269.592316,273.388794,264.254761,267.915192,267.915192,267.915192,267.915192
2042-01-15,268.535156,270.979340,272.952118,269.269287,267.190277,264.659027,268.523956,268.523956,268.523956,268.523956
2042-01-16,269.399109,268.571442,274.540833,267.947937,267.265167,262.253448,266.986176,266.986176,266.986176,266.986176
2042-01-17,270.765503,267.977936,270.390045,266.487885,266.809631,263.691895,267.983124,267.983124,267.983124,267.983124
2042-01-18,276.373108,271.285034,264.512268,268.598724,268.257172,266.154541,275.366241,275.366241,275.366241,275.366241
2042-01-19,276.586273,272.307220,267.518738,268.058014,266.914276,265.351349,274.724915,274.724915,274.724915,274.724915
2042-01-20,271.067017,272.876556,272.641693,266.791656,266.200012,261.746948,266.682800,266.682800,266.682800,266.682800
2042-01-21,269.048035,272.877533,271.596130,269.509399,262.267700,262.519135,264.108734,264.108734,264.108734,264.108734
2042-01-22,271.152222,272.209595,270.597168,270.339539,265.550690,258.747803,256.962677,256.962677,256.962677,256.962677
2042-01-23,267.769562,273.169281,263.106415,269.494568,267.272461,259.461304,262.285614,262.285614,262.285614,262.285614
2042-01-24,266.685944,271.719604,266.393066,269.850769,267.478302,258.840515,262.209808,262.209808,262.209808,262.209808
2042-01-25,265.744476,273.995056,270.137817,272.957794,268.678223,258.826965,262.738647,262.738647,262.738647,262.738647
2042-01-26,267.907715,274.015991,270.899933,272.925323,270.217896,259.394989,263.632050,263.632050,263.632050,263.632050
2042-01-27,273.082611,271.852997,270.829681,274.766510,269.940063,264.812378,264.455444,264.455444,264.455444,264.455444
2042-01-28,270.140533,269.413879,261.340637,272.994080,270.472260,263.687531,267.227203,267.227203,267.227203,267.227203
2042-01-29,266.802429,265.391205,258.352722,271.591766,266.538727,265.739716,266.409363,266.409363,266.409363,266.409363
2042-01-30,266.796356,267.461273,257.596954,271.473541,267.977295,269.576233,266.515930,266.515930,266.515930,266.515930
2042-01-31,269.761444,269.739380,258.110413,271.099152,269.291504,268.358887,269.462463,269.462463,269.462463,269.462463
2042-02-01,269.402924,269.136658,260.477844,271.606384,269.286377,270.042969,270.704742,270.704742,270.704742,270.704742
2042-02-02,272.017883,269.061646,264.019958,271.281494,266.647827,270.801727,270.324524,270.324524,270.324524,270.324524
2042-02-03,272.480408,269.051666,266.340515,270.911621,265.917755,271.781403,271.319824,271.319824,271.319824,271.319824
2042-02-04,272.617279,270.219604,267.476257,271.137482,266.530396,272.136108,269.530029,269.530029,269.530029,269.530029
2042-02-05,271.710815,271.303406,270.105652,271.514343,264.826538,273.643707,270.704102,270.704102,270.704102,270.704102
2042-02-06,270.956451,271.531311,270.468933,271.103485,269.553955,267.371918,271.401031,271.401031,271.401031,271.401031
2042-02-07,267.580292,272.290314,269.392181,271.081970,268.625214,265.920868,272.706268,272.706268,272.706268,272.706268
2042-02-08,269.339325,273.755310,265.836395,270.372894,266.689636,266.558044,271.221283,271.221283,271.221283,271.221283
2042-02-09,270.816742,273.584198,268.050354,270.589661,271.189667,268.165039,266.680878,266.680878,266.680878,266.680878
2042-02-10,273.972595,272.423676,269.455353,271.252838,270.537537,269.959564,269.841278,269.841278,269.841278,269.841278
2042-02-11,275.426178,273.408600,268.246704,269.789246,269.191071,270.593872,273.393890,273.393890,273.393890,273.393890
2042-02-12,276.409363,271.750000,269.441528,267.694794,269.861755,272.756836,272.622803,272.622803,272.622803,272.622803
2042-02-13,276.926361,272.108643,265.675171,268.563812,269.301697,273.740051,268.605408,268.605408,268.605408,268.605408
2042-02-14,274.767517,268.427399,267.755585,271.958252,267.351410,273.475830,266.673706,266.673706,266.673706,266.673706
2042-02-15,274.196442,274.017242,270.377319,269.947937,269.955078,274.126007,270.389008,270.389008,270.389008,270.389008
2042-02-16,272.565765,272.960358,271.387482,269.713806,269.160400,272.148499,269.747345,269.747345,269.747345,269.747345
2042-02-17,274.721954,274.263153,270.872375,270.335785,269.488831,271.249573,270.046326,270.046326,270.046326,270.046326
2042-02-18,271.749084,271.160583,269.737518,270.857330,269.310364,271.218719,269.698608,269.698608,269.698608,269.698608
2042-02-19,274.910461,272.063049,270.625366,271.836700,270.797852,272.493958,271.525421,271.525421,271.525421,271.525421
2042-02-20,275.067902,269.472351,267.793915,273.124512,271.797974,269.817169,271.968231,271.968231,271.968231,271.968231
2042-02-21,279.487793,269.112885,267.973907,274.220825,272.434296,269.843506,273.447815,273.447815,273.447815,273.447815
2042-02-22,278.790863,270.886292,265.311401,272.076569,270.296387,270.170410,271.982056,271.982056,271.982056,271.982056
2042-02-23,280.301788,271.598724,270.621490,272.956207,271.168640,271.791687,272.680786,272.680786,272.680786,272.680786
